gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
51	0.96293	2.05927	1.17247	1.12724	1.76421	0.90626	0.94907	1.34519	1.48151	0.84381	1.13847	1.1764	1.31435	1.29191	1.06229	1.33904	1.49844	1.09029	1.93322	1.09196	1.45317	1.08174	1.10226	1.70308	1.25638	1.09442	1.21217	0.94694	1.95199	1.64164	1.4718	1.39516	1.74925	1.27322	1.14164	1.37787	1.66248	1.15695	1.57625	1.29084	1.13052	1.11425	1.53045	2.11106	1.03449	1.14971	1.49483	1.01653	1.6157	1.26218	1.18498	1.39493	1.45372	1.32239	1.44798	1.18728	1.44167	1.70771	1.19021	1.2151	1.46952	1.10969	1.64679	1.64316	1.13279	1.08871	1.19583	1.57354	1.06011	1.2854	1.46542	1.60409	1.22695	1.31296	1.01783	1.38574	1.4595	1.28353	1.24498	1.08103	1.18996	1.46297	1.06141	1.09742	1.0816	1.71463	1.66825	1.52552	0.9341	1.34799	1.18875	1.03608	1.07345	1.27899	1.19531	1.0235	1.43354	1.48087	1.36561	1.74218
52	1.02079	2.03157	1.15595	1.12833	1.79328	0.88509	0.94374	1.33239	1.49134	0.85975	1.16249	1.18681	1.31343	1.28323	1.06745	1.33445	1.50646	1.08024	1.93667	1.0635	1.48282	1.12014	1.15708	1.72288	1.27219	1.10743	1.19861	0.90875	1.94121	1.62125	1.46646	1.35534	1.77072	1.24207	1.15887	1.38502	1.60919	1.16837	1.56526	1.31095	1.1426	1.16725	1.54788	2.10766	1.04396	1.17467	1.50243	1.0405	1.60369	1.2642	1.14758	1.41499	1.44979	1.31151	1.42407	1.20972	1.44108	1.73271	1.19085	1.2291	1.42589	1.08922	1.61319	1.65843	1.16893	1.08574	1.19605	1.51243	1.04917	1.31718	1.42277	1.64239	1.21969	1.32762	0.97587	1.41412	1.45333	1.24827	1.2442	1.09452	1.20999	1.45554	1.08355	1.13089	1.0829	1.7282	1.73712	1.55262	0.97828	1.34321	1.17335	1.02167	1.10039	1.3061	1.19432	1.05139	1.45672	1.46792	1.40253	1.72883
53	1.01343	2.02395	1.13378	1.13165	1.81818	0.87532	0.95614	1.3508	1.47484	0.85044	1.1604	1.17479	1.31025	1.28895	1.07331	1.3539	1.49603	1.0801	1.89086	1.10055	1.50483	1.07475	1.14925	1.73215	1.28283	1.12862	1.17762	0.87119	1.92981	1.63371	1.48343	1.36123	1.8037	1.26326	1.1957	1.38645	1.61665	1.19519	1.59695	1.32079	1.14568	1.13053	1.53657	2.09636	1.05548	1.16194	1.51306	1.06114	1.62513	1.29518	1.13767	1.44382	1.4668	1.31239	1.42157	1.22718	1.42209	1.75593	1.22516	1.21983	1.39536	1.07117	1.56776	1.68118	1.13224	1.03394	1.2062	1.55739	1.05447	1.3146	1.41165	1.65642	1.22962	1.31099	0.94835	1.40059	1.43659	1.2481	1.26064	1.10426	1.20674	1.4791	1.0703	1.11225	1.09912	1.70927	1.7118	1.50772	0.98943	1.34712	1.19088	1.02434	1.10445	1.28004	1.15818	1.00662	1.44595	1.45442	1.38634	1.72653
54	1.0707	2.01866	1.14273	1.10773	1.81232	0.85812	0.99971	1.36258	1.46732	0.84725	1.15506	1.1462	1.3335	1.27118	1.02143	1.4038	1.47376	1.10625	1.86719	1.1497	1.43946	1.0866	1.10417	1.71869	1.268	1.14468	1.21169	0.82474	1.89689	1.60506	1.51582	1.33498	1.80605	1.23304	1.14975	1.37815	1.66185	1.18419	1.58553	1.30795	1.12917	1.06408	1.53131	2.08616	1.01612	1.12277	1.5507	1.01847	1.64442	1.2596	1.13379	1.4684	1.48005	1.30901	1.41509	1.17139	1.4497	1.79363	1.25039	1.188	1.43775	1.10189	1.62601	1.68476	1.17935	1.05382	1.17628	1.53313	1.08266	1.32111	1.42041	1.67686	1.16966	1.32183	0.88628	1.46333	1.44894	1.26597	1.27131	1.0551	1.19787	1.47593	1.07931	1.09836	1.10429	1.73791	1.76288	1.52433	1.00154	1.3566	1.16507	0.97742	1.10928	1.27094	1.1924	1.01968	1.41252	1.46509	1.35109	1.74229
57	1.05984	1.97901	1.168	1.09993	1.81313	0.89414	1.1227	1.3548	1.46955	0.97025	1.08191	1.20855	1.3564	1.24869	0.99322	1.44174	1.46024	1.14891	1.78211	1.22371	1.33881	1.15047	1.10613	1.65103	1.19253	1.14952	1.20774	0.69188	1.93583	1.68864	1.43631	1.36494	1.79288	1.13581	1.19967	1.32023	1.64068	1.11353	1.60849	1.22882	1.09251	0.99844	1.54975	2.03229	1.01822	1.12957	1.48267	1.03066	1.62961	1.1631	1.0454	1.47039	1.57514	1.29603	1.39519	1.14539	1.48272	1.76022	1.31359	1.09735	1.47655	1.10835	1.67255	1.72537	1.26924	1.1055	1.18361	1.47739	1.17391	1.31113	1.36609	1.69101	1.16459	1.33646	0.82382	1.49339	1.41777	1.23097	1.28888	1.07226	1.20799	1.48378	1.04872	1.04967	1.12727	1.75132	1.83781	1.58285	0.94843	1.42803	1.29928	0.96775	1.14473	1.258	1.19592	0.98374	1.42563	1.42192	1.26311	1.72433
59	1.11186	1.91082	1.22518	1.0961	1.81997	0.87392	1.22473	1.45833	1.41722	0.93417	1.12618	1.1299	1.38868	1.24656	0.92282	1.39723	1.39071	1.15962	1.74188	1.2015	1.33188	1.15767	1.1665	1.6681	1.2538	1.22873	1.07176	0.78031	1.98866	1.66851	1.45358	1.3187	1.66701	1.20636	1.19405	1.37767	1.59204	1.04313	1.53348	1.30911	1.09433	1.04896	1.55135	1.99549	0.96398	1.15003	1.419	1.00653	1.73272	1.26802	1.07207	1.51084	1.50738	1.27412	1.38657	1.09979	1.42228	1.65696	1.29876	1.16484	1.50144	1.13355	1.68	1.71482	1.22661	1.08187	1.15254	1.55643	1.19321	1.34582	1.35868	1.71536	1.19253	1.28082	0.85854	1.45226	1.43641	1.22676	1.26579	1.05117	1.2274	1.51177	0.99423	1.0397	1.13046	1.77264	1.80477	1.52469	0.95546	1.40466	1.24719	0.93949	1.0851	1.27148	1.18672	0.97585	1.43013	1.49912	1.28877	1.69607
60	1.11204	1.92266	1.22364	1.12077	1.84356	0.83772	1.16216	1.44605	1.47827	0.99417	1.01397	1.0842	1.37209	1.24032	0.93582	1.43365	1.4813	1.14243	1.84882	1.20475	1.35716	1.13419	1.12877	1.64399	1.30167	1.23699	1.14011	0.74382	1.97099	1.70981	1.43066	1.43747	1.71971	1.15867	1.16802	1.36029	1.59639	1.03511	1.60722	1.25783	1.09685	1.0277	1.57573	1.93282	0.99013	1.18524	1.39638	0.99718	1.66995	1.19695	1.10647	1.56531	1.52585	1.26677	1.27566	1.0458	1.37066	1.74674	1.27839	1.2242	1.46789	1.1469	1.64805	1.73716	1.25199	1.13783	1.25742	1.53426	1.18676	1.36017	1.37125	1.66793	1.08585	1.22464	0.79445	1.51318	1.48937	1.24059	1.33623	1.10191	1.14011	1.47642	0.97972	1.05337	1.17313	1.82693	1.84774	1.43448	0.8955	1.41349	1.17376	0.99656	1.10265	1.24935	1.13223	1.01062	1.42004	1.38448	1.29063	1.70314
61	1.10777	1.88684	1.18357	1.07461	1.79322	0.88149	1.15918	1.51044	1.44754	1.0013	1.0289	1.1036	1.44747	1.26814	0.94157	1.43213	1.50584	1.10375	1.81657	1.18609	1.39324	1.15429	1.14491	1.6219	1.32024	1.20823	1.09271	0.79489	1.96915	1.70427	1.43964	1.39937	1.70986	1.21305	1.17186	1.36041	1.61602	1.04242	1.58922	1.30763	1.11332	1.02684	1.56481	1.96426	0.99897	1.21046	1.42312	0.9958	1.67954	1.26022	1.08104	1.54997	1.55219	1.26377	1.32323	1.06776	1.40777	1.73974	1.29377	1.14949	1.51275	1.12265	1.68331	1.72081	1.21253	1.08796	1.20796	1.54082	1.17343	1.33668	1.3593	1.71177	1.11804	1.24438	0.83673	1.51221	1.48296	1.20606	1.31212	1.10385	1.14671	1.49642	0.98699	1.04178	1.17524	1.8016	1.83656	1.49518	0.88965	1.36885	1.18334	1.00912	1.09119	1.30202	1.16256	0.99457	1.38334	1.43074	1.31749	1.68731
62	1.16748	1.89814	1.19562	1.06481	1.72763	0.94747	1.19119	1.48833	1.41108	1.03238	1.05794	1.07945	1.45238	1.27576	0.94592	1.46037	1.55966	1.06956	1.78037	1.18312	1.43525	1.18102	1.20235	1.63549	1.32896	1.18593	1.04713	0.80242	2.00516	1.69409	1.4875	1.37258	1.69754	1.23329	1.19151	1.3287	1.64063	1.06405	1.56162	1.29973	1.10693	1.00849	1.62748	1.9761	1.04406	1.22276	1.44596	1.00965	1.67631	1.23474	1.09009	1.53571	1.57034	1.31022	1.34128	1.12241	1.40578	1.72577	1.31867	1.12022	1.54666	1.10912	1.7004	1.68214	1.22819	1.11725	1.15172	1.538	1.14841	1.322	1.42039	1.74825	1.13106	1.26993	0.89512	1.49173	1.50113	1.17296	1.30854	1.07094	1.18944	1.46275	1.00001	1.09749	1.18021	1.83447	1.84497	1.55929	0.91585	1.35402	1.16994	1.01487	1.04683	1.29883	1.19554	1.00572	1.35783	1.40084	1.29149	1.68004
63	1.09671	1.87361	1.22073	1.04742	1.75976	0.92265	1.15037	1.47214	1.44565	1.02818	1.03073	1.10725	1.48469	1.24808	0.8889	1.41021	1.62149	1.09405	1.82607	1.18958	1.40947	1.16651	1.17709	1.61044	1.30135	1.16348	1.06821	0.84039	1.96942	1.6876	1.48765	1.36792	1.70566	1.21108	1.17329	1.34078	1.65762	1.05123	1.56279	1.2344	1.13353	1.01046	1.59455	1.96191	1.04901	1.28266	1.39634	1.01033	1.67089	1.26609	1.16412	1.53658	1.46506	1.29171	1.27482	1.13035	1.40046	1.73225	1.28913	1.11922	1.49406	1.13381	1.70565	1.70462	1.2186	1.05594	1.20169	1.55332	1.11665	1.315	1.34496	1.74663	1.09826	1.28964	0.9019	1.51641	1.47703	1.15825	1.32903	1.0932	1.20759	1.42945	0.97115	1.06621	1.13231	1.82187	1.81628	1.53031	0.90229	1.3169	1.16393	1.0128	1.06358	1.3132	1.19412	0.98784	1.35852	1.43164	1.27979	1.67944
64	1.07112	1.89731	1.21725	1.05227	1.76499	0.92309	1.10976	1.46507	1.40967	1.01429	1.01448	1.11246	1.48581	1.26705	0.9116	1.36238	1.67462	1.08046	1.82125	1.17462	1.41925	1.1144	1.11234	1.61342	1.28832	1.16538	1.03033	0.83197	1.97329	1.69966	1.47315	1.3719	1.7119	1.20498	1.17665	1.34528	1.66546	1.04789	1.60823	1.25562	1.09544	1.04574	1.58548	1.95095	1.06136	1.30328	1.37999	0.99308	1.66814	1.32691	1.11251	1.50291	1.52286	1.28293	1.28732	1.10588	1.37972	1.70919	1.33554	1.12128	1.50123	1.13932	1.69312	1.72469	1.20906	1.07063	1.16897	1.56659	1.12928	1.26929	1.39078	1.74717	1.0877	1.29615	0.87768	1.51968	1.48161	1.14416	1.32561	1.06118	1.13993	1.4555	0.95762	1.08306	1.13768	1.81499	1.79815	1.51487	0.85954	1.31748	1.14895	0.9739	1.0718	1.32115	1.19299	0.96597	1.33428	1.42185	1.28861	1.63685
67	1.0697	1.87273	1.21413	1.04233	1.78142	0.9374	1.11452	1.51811	1.35054	1.00804	1.04372	1.09323	1.5383	1.2965	0.94335	1.33639	1.71405	1.10054	1.74541	1.09157	1.43395	1.14984	1.01131	1.50821	1.27432	1.1549	1.01708	0.85392	2.03561	1.70943	1.46639	1.4496	1.67698	1.19369	1.21418	1.2662	1.70796	1.06754	1.58762	1.21774	1.0809	1.09826	1.58811	2.02786	1.0262	1.2916	1.31969	1.03706	1.66387	1.30488	1.07887	1.51628	1.51771	1.3346	1.2379	1.13215	1.40123	1.71018	1.30058	1.0699	1.46407	1.15191	1.74423	1.66168	1.17696	1.1094	1.12721	1.55305	1.18325	1.27115	1.34762	1.75431	1.08967	1.30663	0.89467	1.47709	1.50577	1.12808	1.31665	1.00617	1.15278	1.4278	0.98308	1.1148	1.11167	1.84821	1.81368	1.52749	0.77409	1.33739	1.12004	0.9163	1.0403	1.35545	1.27909	0.93598	1.34077	1.39482	1.32196	1.62663
68	1.13016	1.89549	1.20629	1.0696	1.74054	0.98415	1.13961	1.49401	1.37086	1.02246	1.03494	1.09837	1.54632	1.26657	0.99094	1.33268	1.73107	1.08039	1.80978	1.10849	1.42715	1.12631	1.02323	1.50359	1.25976	1.15148	1.03124	0.84384	2.01838	1.70203	1.45668	1.45932	1.64891	1.1841	1.18075	1.28586	1.74346	1.06459	1.56991	1.19288	1.09807	1.06686	1.59027	2.01177	1.01204	1.26378	1.26671	1.01947	1.68292	1.29113	1.06985	1.5213	1.52724	1.34337	1.26077	1.14464	1.42666	1.70824	1.30142	1.01199	1.46709	1.16316	1.77876	1.67832	1.20362	1.16289	1.10578	1.5338	1.18043	1.26391	1.35968	1.77016	1.0778	1.28539	0.85907	1.45063	1.48575	1.15317	1.29444	0.99818	1.19834	1.4681	0.97995	1.11784	1.0757	1.80579	1.78861	1.51035	0.79329	1.37707	1.12472	0.87741	1.03239	1.37125	1.24182	0.9201	1.30728	1.36311	1.37441	1.61477
74	1.07798	1.8412	1.23174	1.12765	1.67526	0.94122	1.0299	1.4211	1.42668	1.17049	1.00351	1.13477	1.41573	1.23653	1.01238	1.23554	1.65369	1.15591	1.86362	1.051	1.24766	1.11511	1.06283	1.57007	1.24725	1.17738	0.97889	0.92831	1.79479	1.70955	1.51288	1.45824	1.76562	1.19237	1.24235	1.36017	1.5837	1.02134	1.58633	1.1918	1.06452	1.13377	1.38575	1.81201	1.03234	1.2143	1.46417	1.02791	1.55418	1.18731	1.11577	1.37469	1.59211	1.32128	1.38154	1.19082	1.36425	1.68725	1.22737	1.07168	1.50137	1.21996	1.79075	1.77926	1.19314	1.16414	1.12567	1.54494	1.11197	1.30317	1.37015	1.86502	1.12081	1.32397	0.82392	1.46415	1.54202	1.32922	1.38952	0.99662	1.2786	1.40361	1.02934	1.21038	1.06764	1.75891	1.84834	1.54822	0.87387	1.34637	1.2279	0.84525	0.9989	1.36419	1.25954	0.96681	1.39752	1.41524	1.43889	1.63942
75	1.03503	1.83236	1.22894	1.08888	1.68017	0.93217	1.00904	1.44403	1.4059	1.16607	1.01519	1.15246	1.43822	1.21713	1.0112	1.27894	1.66651	1.14101	1.88426	1.10034	1.21512	1.15765	1.05763	1.54686	1.22959	1.13859	0.95919	0.91527	1.77812	1.73968	1.53103	1.45587	1.74418	1.17196	1.2811	1.34143	1.56166	1.04664	1.62259	1.22398	1.06867	1.11143	1.39292	1.7675	1.02096	1.21585	1.4446	1.05129	1.55381	1.18819	1.10264	1.33306	1.53704	1.32218	1.36509	1.17508	1.35877	1.68101	1.2029	1.06847	1.50051	1.22432	1.77956	1.78116	1.19318	1.14598	1.11636	1.5665	1.11126	1.32863	1.35735	1.81251	1.17494	1.33614	0.80215	1.46446	1.51009	1.30782	1.37827	1.00275	1.30874	1.40763	1.00067	1.24213	1.06149	1.71633	1.87402	1.58731	0.88655	1.35271	1.22671	0.85678	0.97006	1.34223	1.24642	0.96129	1.39129	1.44079	1.45389	1.63696
77	1.08859	1.81762	1.26101	1.06213	1.63119	0.99752	1.05582	1.42435	1.42873	1.08602	1.05093	1.10941	1.43662	1.18612	1.01373	1.24677	1.60378	1.1476	1.89408	1.10919	1.21983	1.10078	1.02803	1.58544	1.2279	1.19565	0.95397	0.91054	1.75758	1.74493	1.5283	1.48564	1.79726	1.1732	1.28157	1.3388	1.54752	1.0339	1.5989	1.27211	1.06754	1.10168	1.36815	1.82751	1.04347	1.21067	1.39512	1.05111	1.5694	1.18994	1.08506	1.45649	1.56358	1.25937	1.36383	1.15383	1.40829	1.6567	1.17719	1.11575	1.48576	1.21952	1.7924	1.78032	1.19209	1.16467	1.14004	1.56237	1.13877	1.30214	1.36989	1.81162	1.12269	1.37103	0.90567	1.43701	1.48045	1.33507	1.31663	1.04723	1.27021	1.43816	1.04082	1.16002	1.09699	1.72665	1.96456	1.55298	0.9142	1.29532	1.17649	0.93832	0.98307	1.33049	1.26724	0.97388	1.40894	1.40419	1.47441	1.63075
78	1.09506	1.81371	1.27715	1.05766	1.61445	1.00821	1.03846	1.41342	1.43068	1.05419	1.03112	1.10725	1.45287	1.17112	1.05099	1.24117	1.6119	1.14703	1.89164	1.10584	1.24516	1.05019	0.99515	1.56303	1.20829	1.22867	0.91019	0.93509	1.7406	1.75588	1.54171	1.45117	1.76936	1.19082	1.30499	1.29433	1.55121	1.03256	1.65666	1.25082	1.0596	1.08018	1.41439	1.82801	1.0554	1.18099	1.40001	1.06005	1.57984	1.22617	1.0905	1.44077	1.5296	1.30143	1.29809	1.14128	1.42309	1.69239	1.17904	1.09577	1.464	1.2263	1.81532	1.75138	1.23394	1.16744	1.10475	1.54972	1.14907	1.31465	1.40717	1.80139	1.12213	1.38196	0.87901	1.4026	1.47935	1.30778	1.28733	1.0703	1.26395	1.42579	1.00302	1.15875	1.09039	1.73456	1.94582	1.5307	0.88506	1.31196	1.1514	0.93118	1.00735	1.3581	1.24515	0.97524	1.41127	1.3582	1.4999	1.63127
82	1.08604	1.8233	1.25134	1.09055	1.63688	1.03775	1.04956	1.42511	1.50763	0.98531	1.06074	1.09437	1.4599	1.21963	1.00437	1.28492	1.59613	1.1187	1.80102	1.1327	1.29156	1.12162	1.07391	1.61646	1.25586	1.205	0.98771	0.92616	1.68191	1.76204	1.61859	1.46198	1.7843	1.18579	1.30928	1.17401	1.53921	1.03456	1.59635	1.23531	0.98352	0.99394	1.48145	1.85328	1.0675	1.19166	1.34802	1.07531	1.60785	1.17285	1.00845	1.5427	1.53038	1.24639	1.24051	1.10783	1.44691	1.78225	1.22965	1.03562	1.46965	1.30668	1.80593	1.73217	1.21909	1.17572	1.13384	1.47611	1.17063	1.30278	1.37788	1.74409	1.18942	1.28191	0.94686	1.38177	1.5066	1.24355	1.30674	0.97227	1.21104	1.38106	1.06462	1.09424	1.13291	1.70087	1.91339	1.52143	0.86505	1.36143	1.16945	0.9545	1.04339	1.33323	1.21543	0.99261	1.50162	1.37673	1.49397	1.61773
83	1.07738	1.76237	1.29975	1.11909	1.56813	1.04114	1.03813	1.35817	1.47791	1.02262	0.97586	1.13909	1.43086	1.22775	1.04953	1.34931	1.59016	1.19465	1.86079	1.17822	1.30706	1.10555	1.10219	1.63481	1.24597	1.19151	0.95264	0.93683	1.61585	1.68513	1.58711	1.49754	1.79087	1.11479	1.27832	1.11988	1.5228	0.9798	1.5885	1.27474	0.96414	1.05193	1.49967	1.88694	1.05977	1.19116	1.36167	1.06618	1.59373	1.1838	1.05221	1.54162	1.5449	1.23036	1.30522	1.09092	1.44892	1.81995	1.24529	1.11685	1.50112	1.31224	1.80811	1.80843	1.20133	1.2027	1.18264	1.45381	1.20159	1.37464	1.40259	1.71272	1.13497	1.3118	0.94813	1.38649	1.47218	1.18647	1.32254	0.92104	1.22278	1.34277	1.08838	1.08026	1.15463	1.71373	1.87504	1.55661	0.84531	1.36382	1.23417	0.92969	0.98114	1.31901	1.19263	0.89719	1.49952	1.39552	1.46985	1.59227
87	1.12269	1.78513	1.38991	1.14687	1.56081	1.04724	1.02546	1.47314	1.45592	1.04272	0.96184	1.12996	1.52513	1.18529	0.998	1.23358	1.60215	1.15234	1.82765	1.14304	1.26823	1.17289	1.01573	1.62239	1.20597	1.18796	0.99558	0.99267	1.66911	1.70424	1.58095	1.47926	1.8135	1.06683	1.31914	1.19776	1.51405	0.96783	1.57682	1.32057	1.01669	1.08378	1.53576	1.80069	1.13434	1.16183	1.38922	1.11055	1.5479	1.24472	1.09943	1.51931	1.55913	1.21616	1.17541	1.0919	1.38887	1.84615	1.28154	1.10938	1.36093	1.20442	1.82284	1.77767	1.25654	1.19787	1.22486	1.54091	1.17536	1.37983	1.42445	1.70641	1.06266	1.41905	0.87364	1.28349	1.61203	1.11777	1.36778	0.91417	1.34528	1.33658	1.00763	1.20608	1.08647	1.77994	1.82298	1.56473	0.88933	1.32011	1.116	0.89649	1.05276	1.10917	1.23649	0.93811	1.53249	1.40229	1.49067	1.51014
88	1.13377	1.74708	1.41891	1.17365	1.66523	0.94256	1.00434	1.46807	1.47561	1.03402	0.8692	1.11566	1.54754	1.17	0.97599	1.27019	1.60438	1.12791	1.70967	1.1362	1.24083	1.07461	0.98947	1.58	1.26221	1.26321	0.95288	1.03162	1.73434	1.8001	1.52771	1.53641	1.77305	1.017	1.40276	1.19172	1.61122	1.10763	1.54154	1.26987	1.02185	1.10462	1.58468	1.85665	1.24172	1.2306	1.40524	1.09139	1.54827	1.37331	1.05516	1.58815	1.50998	1.20187	1.1137	1.10435	1.32702	1.75927	1.33545	1.15779	1.38063	1.20833	1.91097	1.65119	1.32121	1.17921	1.25935	1.60259	1.17939	1.42702	1.38941	1.75341	1.07673	1.38149	0.85944	1.22379	1.68688	1.06125	1.49697	0.8518	1.28942	1.35761	0.96623	1.17678	1.06325	1.87842	1.76267	1.52903	0.89309	1.36846	1.04811	0.89909	1.0926	1.12581	1.17808	0.92822	1.51014	1.36612	1.46779	1.50482
89	1.1037	1.83897	1.41018	1.12033	1.56166	1.09174	0.96704	1.31227	1.45872	1.05257	1.04314	1.08268	1.44483	1.23864	0.98679	1.22984	1.58736	1.19175	1.86814	1.1991	1.33293	1.18081	1.16443	1.59004	1.21472	1.23789	1.00952	1.07164	1.64107	1.68448	1.50918	1.45707	1.82783	1.05631	1.27661	1.30095	1.53175	0.99283	1.65599	1.27759	1.06296	1.18402	1.59341	1.78085	1.1028	1.13937	1.41822	1.06544	1.50744	1.16249	1.00248	1.45571	1.60775	1.18343	1.05428	1.06217	1.39884	1.82479	1.26948	1.07733	1.37455	1.091	1.76229	1.73134	1.25547	1.17046	1.28088	1.46489	1.17187	1.37879	1.40333	1.70065	0.96301	1.41674	0.89244	1.36998	1.70566	1.24454	1.25625	0.94251	1.31497	1.36061	1.05855	1.30461	1.08262	1.85511	1.84349	1.53415	0.85255	1.31549	1.21051	0.94589	1.08227	1.08422	1.24872	0.9605	1.59056	1.37549	1.49936	1.5049
91	1.18515	1.80658	1.43063	1.20094	1.60522	1.00187	1.03726	1.31987	1.45406	1.13739	1.07231	0.98521	1.42937	1.21196	1.02368	1.23266	1.62999	1.09406	1.7664	1.21708	1.25783	1.23182	1.05056	1.65704	1.2064	1.29109	0.96166	1.08758	1.68344	1.69152	1.53496	1.46993	1.87399	1.00025	1.27523	1.25151	1.57968	1.09641	1.60949	1.25361	1.03807	1.15945	1.51123	1.82133	1.06163	1.09893	1.42485	1.05416	1.46833	1.17823	1.049	1.45033	1.5741	1.17291	1.05472	1.13754	1.28508	1.82836	1.28323	0.94654	1.34655	1.09685	1.73545	1.80751	1.24556	1.12069	1.25576	1.50637	1.1373	1.41959	1.40229	1.66194	0.95599	1.3084	0.81658	1.31857	1.61117	1.29032	1.33303	0.93817	1.24826	1.32853	1.00162	1.2378	1.09474	1.84239	1.95737	1.5995	0.86124	1.42681	1.14374	0.94778	0.98319	1.13019	1.20299	0.9601	1.52781	1.38525	1.49776	1.51823
95	1.17777	1.86726	1.37647	1.14461	1.5834	0.95138	1.04786	1.35992	1.50367	1.05913	1.00116	1.06836	1.45819	1.20741	0.94166	1.32787	1.585	1.06574	1.77801	1.20424	1.26306	1.17367	1.05154	1.67543	1.15075	1.21183	0.92729	0.93551	1.5765	1.76213	1.63551	1.4845	1.78709	0.90577	1.36784	1.23415	1.52662	1.07055	1.56411	1.28633	1.18188	1.1604	1.44956	1.78293	1.14596	1.20481	1.37219	1.06841	1.5145	1.1224	0.97682	1.44557	1.57838	1.11918	1.18134	1.15409	1.40884	1.75158	1.22639	0.97945	1.44324	1.20893	1.72064	1.69863	1.32839	1.17856	1.18469	1.61193	1.16904	1.44983	1.51242	1.65895	1.03114	1.34656	0.88497	1.38459	1.5756	1.33526	1.3268	0.99609	1.2489	1.41756	1.08825	1.20099	1.02739	1.88072	1.84879	1.55552	0.98386	1.30181	1.15579	0.93548	0.95561	1.15763	1.22196	0.99379	1.56464	1.43485	1.50807	1.5862
98	1.17433	1.86085	1.42088	1.14438	1.58656	0.96416	1.00203	1.33885	1.49117	1.01249	0.97162	1.08276	1.49157	1.20248	0.93202	1.32075	1.54166	0.99202	1.79635	1.25135	1.27855	1.1692	1.04646	1.6897	1.11786	1.22146	0.9333	0.87759	1.52098	1.83653	1.67383	1.49881	1.8542	0.90426	1.41736	1.27389	1.53603	1.06623	1.52246	1.28542	1.23317	1.18222	1.43631	1.77481	1.13966	1.18633	1.36342	1.0944	1.49017	1.16658	1.00037	1.40063	1.59695	1.13904	1.17462	1.1305	1.41409	1.75868	1.21234	0.99263	1.44254	1.15115	1.69712	1.67799	1.31225	1.16147	1.16129	1.65487	1.22798	1.46171	1.48144	1.60108	1.02394	1.30258	0.86978	1.36583	1.51275	1.38514	1.30488	0.94265	1.33659	1.44364	1.06299	1.1558	1.00199	1.84857	1.85911	1.57297	1.01104	1.24963	1.14491	0.92906	0.93911	1.16048	1.19236	0.95503	1.61403	1.41902	1.51644	1.60372
100	0.9871	2.03301	1.13579	1.15691	1.7589	0.91526	0.96082	1.38323	1.4846	0.86799	1.16435	1.19211	1.31993	1.31591	1.04871	1.33575	1.50502	1.11384	1.9424	1.07765	1.44076	1.06989	1.14932	1.70312	1.25274	1.08249	1.20612	0.87886	1.96017	1.59945	1.47751	1.35733	1.76961	1.2843	1.16194	1.37695	1.63178	1.14266	1.55324	1.28196	1.13315	1.12757	1.52124	2.05374	1.022	1.18176	1.49497	1.06166	1.61361	1.28815	1.13347	1.43167	1.43266	1.30495	1.4241	1.21471	1.40954	1.71052	1.21028	1.22944	1.46029	1.05615	1.63112	1.61601	1.10883	1.07441	1.18315	1.57012	1.06864	1.31094	1.46859	1.61225	1.223	1.32122	0.97694	1.39728	1.42421	1.27629	1.24831	1.09201	1.17316	1.48438	1.0694	1.08296	1.08728	1.67374	1.66604	1.50954	0.95518	1.36653	1.15764	1.01113	1.08101	1.25604	1.19686	1.01273	1.41032	1.45006	1.32743	1.76334
102	1.03393	2.04415	1.09808	1.1736	1.76767	0.86996	0.96226	1.38196	1.53463	0.87242	1.16726	1.20614	1.32002	1.24318	1.08117	1.37265	1.4739	1.10388	1.9205	1.07641	1.43713	1.17376	1.13347	1.67569	1.2838	1.06051	1.17903	0.883	1.9239	1.593	1.50387	1.37347	1.75123	1.26783	1.15243	1.3989	1.6027	1.1841	1.59361	1.26035	1.11267	1.12446	1.50225	2.0479	1.05659	1.15729	1.50999	1.08822	1.58026	1.28321	1.12655	1.40538	1.48694	1.31701	1.42811	1.16795	1.40745	1.74734	1.24932	1.23438	1.42872	1.12273	1.65443	1.68155	1.17333	1.0853	1.17656	1.53774	1.08131	1.29186	1.48011	1.64852	1.21566	1.32175	0.97729	1.40169	1.47361	1.24136	1.28431	1.08594	1.25798	1.52346	1.09044	1.10736	1.06235	1.70384	1.69024	1.47657	0.89475	1.37715	1.14222	0.9838	1.11746	1.29766	1.20831	1.01571	1.39148	1.36665	1.37955	1.72885
