gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
56	1.07475	2.04079	0.98784	1.08463	1.70256	0.94747	0.93676	1.4014	1.39521	1.00218	1.0575	0.99467	1.39398	1.35309	1.0827	1.39194	1.45798	1.1073	1.80405	1.16918	1.47522	1.13032	0.97994	1.59042	1.28434	1.12715	1.18069	0.90577	1.82813	1.48107	1.48167	1.35376	1.79002	1.19315	1.29989	1.40505	1.61597	1.22445	1.55037	1.33587	1.17204	1.00912	1.50629	1.92029	0.93347	1.18697	1.4285	1.08951	1.55445	1.29656	1.17429	1.42768	1.4221	1.37889	1.49962	1.21604	1.49348	1.79418	1.39809	1.26559	1.41019	1.26077	1.59025	1.5525	1.15227	1.09295	1.15586	1.54038	1.09984	1.46133	1.35034	1.63887	1.00888	1.29898	0.88135	1.37038	1.42873	1.35888	1.2041	1.10416	1.13291	1.53345	1.00423	1.19839	1.14667	1.73426	1.70525	1.60296	0.99056	1.20125	1.12697	0.97925	1.07064	1.34814	1.20156	0.99956	1.22484	1.44987	1.35217	1.693
58	1.06535	1.98556	1.10733	1.11381	1.74666	0.93188	1.06207	1.46562	1.44036	0.93223	1.11024	1.08183	1.41967	1.30191	1.00787	1.40842	1.44562	1.14309	1.81276	1.19571	1.41287	1.10351	1.06526	1.63534	1.24086	1.18438	1.13762	0.85365	1.89158	1.55828	1.44048	1.37109	1.74507	1.18285	1.24077	1.38718	1.63708	1.1545	1.55668	1.30504	1.12993	0.98084	1.53558	1.96255	0.91612	1.1278	1.4527	1.03143	1.59565	1.24865	1.12121	1.44682	1.44873	1.34629	1.38603	1.17153	1.47194	1.77193	1.3549	1.23144	1.4468	1.19348	1.62194	1.64293	1.19488	1.06705	1.17825	1.53021	1.14359	1.39496	1.36827	1.67965	1.09562	1.25872	0.8687	1.40524	1.40746	1.3375	1.21989	1.07749	1.16485	1.53056	1.03874	1.14285	1.17346	1.75303	1.75257	1.56427	0.94381	1.31254	1.17523	1.00323	1.01925	1.30716	1.19632	0.97423	1.3105	1.4624	1.30413	1.71785
65	1.04757	1.95924	1.22042	1.12448	1.73891	0.96461	1.0314	1.47807	1.47427	1.04232	1.04853	1.12103	1.49218	1.26758	1.01813	1.31	1.61659	1.08771	1.82965	1.15424	1.4798	1.09362	1.09358	1.57192	1.27616	1.20978	1.08856	0.86353	1.90541	1.69385	1.51756	1.37047	1.71163	1.19417	1.16124	1.32905	1.68409	1.05924	1.64742	1.27975	1.06627	1.00152	1.58236	1.93289	1.03507	1.27832	1.46071	1.09015	1.6226	1.30905	1.05831	1.48866	1.48487	1.27933	1.30797	1.06539	1.40268	1.74081	1.39338	1.13447	1.53879	1.19333	1.65525	1.74022	1.25596	1.13847	1.1463	1.56943	1.06143	1.33274	1.42144	1.80709	1.09844	1.21599	0.93588	1.49348	1.52493	1.23237	1.25325	1.05034	1.13795	1.53642	0.99215	1.13954	1.1023	1.73778	1.74109	1.4841	0.89287	1.42488	1.06896	1.01154	1.02191	1.32225	1.23527	0.97835	1.29481	1.4496	1.37877	1.60045
66	1.03588	1.94591	1.22479	1.11628	1.74485	0.95753	1.03417	1.52137	1.46502	1.06167	1.06612	1.15058	1.4584	1.2636	1.0181	1.28589	1.59315	1.13224	1.81809	1.15467	1.45707	1.12004	1.03241	1.54375	1.28271	1.23269	1.11024	0.90149	1.9505	1.70751	1.52998	1.39501	1.70793	1.183	1.158	1.30377	1.71395	1.06913	1.62985	1.26141	1.03779	1.01214	1.56405	1.97241	1.01029	1.26774	1.44573	1.11465	1.61779	1.26203	1.04598	1.49605	1.44084	1.31796	1.28154	1.04937	1.41418	1.76057	1.36539	1.11574	1.53103	1.20742	1.68174	1.72643	1.26629	1.16185	1.13198	1.57089	1.11848	1.36126	1.41881	1.83516	1.10218	1.19862	0.96109	1.4615	1.55514	1.24128	1.23184	1.04267	1.17458	1.49119	1.03452	1.13609	1.08787	1.72146	1.7589	1.48806	0.87651	1.45792	1.07369	0.99126	1.03973	1.32785	1.295	0.97371	1.32213	1.43623	1.39645	1.58625
69	1.10518	1.90724	1.22097	1.07787	1.65935	1.0314	1.01361	1.45961	1.48184	1.06948	1.1021	1.16176	1.40564	1.17935	1.03662	1.28537	1.63099	1.13254	1.86781	1.16863	1.41965	1.13361	1.04508	1.51534	1.25559	1.23315	1.09524	0.85513	1.87927	1.676	1.58666	1.40506	1.72761	1.23728	1.1834	1.31169	1.71216	1.13105	1.65815	1.2195	1.02558	1.03048	1.52523	1.96442	1.03533	1.23504	1.3893	1.0482	1.61715	1.28795	1.0676	1.47792	1.50656	1.32025	1.29809	1.04537	1.41811	1.73213	1.33603	1.05335	1.52042	1.26781	1.70546	1.7244	1.17079	1.22538	1.12019	1.5929	1.1598	1.34847	1.41145	1.84764	1.19327	1.19157	0.98175	1.40976	1.56151	1.22814	1.24661	1.00322	1.21887	1.4754	0.98118	1.10328	1.07914	1.70861	1.80336	1.46799	0.79676	1.46638	1.07718	0.98958	1.05205	1.3203	1.26609	1.00766	1.31765	1.37409	1.42061	1.57242
70	1.11716	1.8969	1.21863	1.06223	1.6705	1.04674	0.98317	1.43815	1.48067	1.09545	1.08338	1.1693	1.4101	1.18091	1.00564	1.26154	1.63626	1.13368	1.86843	1.17347	1.39452	1.12718	1.04642	1.4872	1.23885	1.23856	1.06641	0.8376	1.89073	1.68401	1.60112	1.41061	1.74152	1.24295	1.18599	1.31772	1.67682	1.13391	1.64307	1.21618	1.03781	1.0547	1.4867	1.92715	1.04248	1.23847	1.39844	1.04933	1.5929	1.31069	1.0881	1.47039	1.5267	1.31977	1.29621	1.07795	1.42466	1.69759	1.32556	1.04593	1.52741	1.29254	1.69906	1.72865	1.13175	1.21942	1.13011	1.60455	1.12898	1.34202	1.41911	1.85657	1.20554	1.20358	0.9404	1.41332	1.56977	1.219	1.26627	0.98666	1.22481	1.4693	0.99069	1.12387	1.04845	1.71975	1.8176	1.48712	0.77672	1.43349	1.1072	0.9908	1.05179	1.31662	1.27055	1.01931	1.31692	1.37435	1.40149	1.57247
71	1.07514	1.92517	1.25944	1.14708	1.67694	1.01787	0.95752	1.46263	1.51516	1.14405	1.06672	1.17684	1.43386	1.14943	0.98886	1.26741	1.64453	1.12922	1.88387	1.15817	1.39813	1.07594	1.06849	1.49648	1.24132	1.20528	1.06237	0.83391	1.88946	1.66243	1.58675	1.41089	1.70281	1.17671	1.19481	1.31503	1.66026	1.13249	1.6341	1.18472	1.0162	1.02377	1.48205	1.96647	1.03694	1.21749	1.41687	1.02719	1.58435	1.23763	1.07997	1.45324	1.52869	1.31598	1.30652	1.13593	1.45293	1.70668	1.27241	1.06227	1.50279	1.2733	1.74871	1.74223	1.23832	1.22558	1.16301	1.599	1.1375	1.37804	1.42298	1.81005	1.16987	1.23175	0.89398	1.41022	1.53072	1.24583	1.27052	1.0124	1.23851	1.46911	1.0306	1.15535	1.03882	1.6695	1.80288	1.46349	0.80158	1.43687	1.17133	0.96028	1.00677	1.35975	1.2815	1.03565	1.32912	1.35929	1.40483	1.60093
72	1.07068	1.8519	1.19823	1.07687	1.65107	1.02346	0.94282	1.48776	1.5513	1.12837	1.05821	1.14714	1.42142	1.16689	1.01547	1.30453	1.61756	1.13522	1.87292	1.11934	1.36217	1.12225	1.08688	1.53805	1.26199	1.15034	1.02988	0.88276	1.84638	1.70178	1.58323	1.46996	1.72206	1.23626	1.22938	1.29047	1.65011	1.08837	1.63089	1.18029	1.03744	1.03209	1.53156	1.91265	1.03633	1.24419	1.3801	1.00688	1.54962	1.27945	1.04347	1.44233	1.51261	1.33852	1.29333	1.15329	1.43062	1.70082	1.29186	1.06775	1.54143	1.23248	1.71992	1.75097	1.22443	1.21338	1.14566	1.5879	1.08894	1.37925	1.4278	1.83508	1.15065	1.23152	0.90961	1.44599	1.5867	1.26111	1.24508	1.01719	1.24163	1.51607	0.99442	1.14722	1.06356	1.70638	1.86792	1.48824	0.82664	1.40648	1.12786	0.94148	1.03296	1.3702	1.23437	0.99741	1.32829	1.36777	1.3912	1.5752
73	1.06904	1.86391	1.18358	1.05831	1.65989	0.97755	0.97992	1.45027	1.56019	1.11529	1.04083	1.13007	1.47548	1.21482	1.01203	1.30566	1.5637	1.13772	1.83855	1.0946	1.35355	1.10504	1.08597	1.54265	1.23313	1.183	1.02067	0.85603	1.83819	1.71645	1.57799	1.4726	1.77601	1.19999	1.21177	1.2884	1.64225	1.06392	1.63626	1.18445	1.07344	1.05929	1.4918	1.87707	1.06139	1.21961	1.41765	1.01639	1.5311	1.2659	1.07549	1.48471	1.54514	1.2898	1.28032	1.15025	1.42034	1.68621	1.31976	1.05998	1.53608	1.21561	1.76465	1.74863	1.19	1.21748	1.15347	1.61054	1.05748	1.34606	1.43717	1.86035	1.15466	1.25212	0.91059	1.43171	1.58073	1.27879	1.24693	1.01167	1.22191	1.50346	1.01487	1.17681	1.06575	1.70598	1.83807	1.45634	0.82762	1.42393	1.14352	0.93713	1.03047	1.37092	1.25937	1.01397	1.34995	1.3919	1.40323	1.56406
76	1.0704	1.83773	1.22169	1.04554	1.65208	0.99011	1.0471	1.42517	1.51625	1.10199	1.06367	1.06624	1.43352	1.19478	0.97563	1.28943	1.53141	1.10136	1.82308	1.10929	1.33266	1.16038	1.04191	1.55888	1.23786	1.16226	1.00139	0.88388	1.81026	1.74954	1.58012	1.49603	1.76138	1.15078	1.23422	1.27918	1.6118	1.07783	1.65478	1.26301	1.07736	1.06521	1.45074	1.87754	1.04397	1.2063	1.41359	1.04718	1.55787	1.21352	1.07523	1.50579	1.49604	1.239	1.31639	1.16364	1.42026	1.66705	1.23431	1.11293	1.53089	1.19176	1.77127	1.78396	1.19172	1.19316	1.13679	1.61641	1.06225	1.36161	1.40123	1.78596	1.14869	1.31787	0.94091	1.39748	1.55868	1.31968	1.2862	1.03632	1.24666	1.46859	1.01837	1.14645	1.09312	1.68245	1.88805	1.49944	0.86626	1.36359	1.14966	0.94678	1.02831	1.30975	1.27543	1.0012	1.38213	1.42347	1.4415	1.60332
79	1.07702	1.79364	1.21311	1.01192	1.61675	0.99676	1.07201	1.44318	1.50804	1.033	1.07453	1.05092	1.46647	1.24619	0.96387	1.2597	1.57926	1.12318	1.77811	1.13925	1.39173	1.14979	1.05868	1.52931	1.29341	1.12881	0.94871	0.93905	1.73259	1.77891	1.58368	1.54284	1.75286	1.16955	1.26064	1.13318	1.5415	1.05015	1.65857	1.2009	1.02269	1.00995	1.46412	1.87864	1.05471	1.09142	1.426	1.05101	1.58911	1.20305	1.0712	1.52059	1.44954	1.3066	1.20497	1.11124	1.44174	1.72735	1.19965	1.08315	1.45951	1.21733	1.79088	1.76978	1.26065	1.12129	1.13434	1.59049	1.05124	1.31364	1.41675	1.72898	1.16065	1.29916	0.96323	1.36744	1.57163	1.25953	1.30862	1.07842	1.23649	1.44629	0.98584	1.16141	1.11274	1.75053	1.88671	1.50143	0.82971	1.3156	1.16061	0.92653	1.08736	1.35798	1.24094	0.97987	1.51389	1.39439	1.50516	1.64092
80	1.09938	1.80425	1.21179	0.99318	1.5877	0.97703	1.10476	1.41901	1.5212	1.06176	1.04569	1.08371	1.44676	1.2355	0.95278	1.28365	1.58628	1.13836	1.74507	1.18561	1.41157	1.13872	1.06844	1.53824	1.30292	1.10333	0.99258	0.90698	1.73978	1.79863	1.54886	1.5403	1.7618	1.1372	1.24919	1.12093	1.53554	1.06229	1.62559	1.17308	1.01009	1.03246	1.46447	1.8562	1.05144	1.10509	1.4153	1.01341	1.56284	1.22252	1.03644	1.52448	1.50806	1.25667	1.22144	1.09105	1.4747	1.76194	1.22384	1.08557	1.48012	1.24196	1.86164	1.78305	1.26042	1.12621	1.15423	1.56164	1.04918	1.30938	1.4014	1.69164	1.19324	1.27235	0.93286	1.40597	1.5713	1.29416	1.30085	1.06498	1.25118	1.44442	1.03177	1.18848	1.16198	1.7608	1.88353	1.51093	0.807	1.30789	1.14207	0.93248	1.03697	1.36061	1.2462	0.95092	1.51573	1.41494	1.5	1.55662
81	1.0944	1.8389	1.16501	1.03702	1.64705	1.01492	1.10471	1.43171	1.54285	1.01456	1.06264	1.10071	1.49403	1.20369	0.95498	1.2636	1.59871	1.0878	1.68731	1.13411	1.41567	1.14715	1.06079	1.63118	1.32918	1.10878	1.01698	0.95815	1.75222	1.75769	1.61771	1.48285	1.76689	1.13839	1.292	1.1142	1.51049	1.10792	1.66587	1.1622	1.03112	1.00299	1.50904	1.80723	1.08418	1.1473	1.3482	1.06709	1.56952	1.2043	1.02274	1.52353	1.52752	1.24084	1.13019	1.08844	1.4823	1.79762	1.19302	1.05196	1.47861	1.27571	1.84772	1.79978	1.22121	1.11023	1.1308	1.54531	1.06671	1.29301	1.40023	1.70956	1.22426	1.25879	0.99016	1.39929	1.5448	1.24066	1.24704	0.9882	1.2141	1.40261	1.04191	1.17269	1.12403	1.76664	1.85979	1.47092	0.85394	1.37424	1.11918	0.98129	1.1247	1.32253	1.2459	1.01863	1.55586	1.39823	1.49016	1.5603
84	1.1299	1.85271	1.1809	1.04909	1.60218	1.07157	1.07443	1.33074	1.49242	1.06982	1.00218	1.15783	1.49998	1.18181	0.97313	1.28241	1.62535	1.19218	1.7578	1.2058	1.4459	1.1145	1.05514	1.72467	1.28936	1.08744	1.00379	0.97118	1.76121	1.67633	1.54719	1.46263	1.77695	1.06614	1.26211	1.10828	1.51201	1.11992	1.64696	1.27171	1.08191	1.07863	1.52039	1.8477	1.1212	1.1444	1.33721	1.08563	1.53165	1.18654	1.08588	1.51354	1.57892	1.17094	1.16094	1.05859	1.45109	1.88488	1.14747	1.11418	1.5025	1.30381	1.83388	1.91243	1.11719	1.12557	1.18889	1.53966	1.05693	1.37874	1.48477	1.74511	1.15708	1.27418	1.01003	1.44128	1.5052	1.20499	1.22899	0.94763	1.31448	1.35354	1.06154	1.1376	1.13834	1.81809	1.84285	1.4998	0.85268	1.3563	1.1438	0.96389	1.13211	1.27822	1.20513	0.92985	1.60512	1.40973	1.50161	1.46604
85	1.18657	1.89899	1.20929	1.01612	1.58048	1.07954	1.089	1.33752	1.51716	1.0561	1.01412	1.16413	1.49916	1.19613	0.97282	1.23248	1.6062	1.12605	1.73605	1.20627	1.44125	1.11824	1.06006	1.66913	1.28567	1.14288	1.04046	0.99735	1.71001	1.66166	1.46732	1.47225	1.80105	1.08198	1.26438	1.17084	1.50249	1.14032	1.62171	1.27631	1.08622	1.09569	1.51346	1.83414	1.08564	1.11487	1.37728	1.12025	1.54564	1.20221	1.03943	1.50843	1.59921	1.1441	1.10725	1.05948	1.48099	1.892	1.15879	1.08827	1.44658	1.27935	1.8326	1.87833	1.14056	1.12158	1.1475	1.55645	1.08491	1.36357	1.45176	1.76261	1.12179	1.31632	0.94202	1.45019	1.5306	1.23877	1.21301	0.97087	1.29958	1.36471	1.0605	1.19271	1.10434	1.82763	1.84794	1.58871	0.91299	1.28673	1.14194	0.96102	1.13672	1.23846	1.22348	0.95304	1.60058	1.43409	1.51876	1.46742
86	1.19182	1.92038	1.23029	1.01662	1.56855	1.05842	1.0822	1.32627	1.48751	1.07238	1.00443	1.17248	1.45857	1.22091	0.96708	1.23386	1.59334	1.1182	1.73399	1.21448	1.41646	1.11561	1.09336	1.68393	1.28182	1.15224	1.05661	0.97579	1.66556	1.69886	1.48174	1.49429	1.8402	1.06307	1.29377	1.2227	1.52254	1.1377	1.62252	1.24698	1.04681	1.07776	1.5154	1.80392	1.06535	1.12615	1.40779	1.09939	1.51598	1.20199	1.04341	1.48771	1.66281	1.15764	1.14487	1.06146	1.50701	1.87938	1.17708	1.03962	1.40027	1.21582	1.84589	1.83339	1.1636	1.15271	1.13575	1.54206	1.08772	1.37201	1.41693	1.73227	1.06945	1.31031	0.89497	1.42762	1.58967	1.22482	1.2417	0.9823	1.32413	1.35696	1.08364	1.23221	1.08375	1.80434	1.86223	1.60536	0.90657	1.27143	1.09783	0.9918	1.1171	1.22128	1.21951	0.92575	1.57522	1.42917	1.50214	1.46734
90	1.16601	1.86303	1.37762	1.13866	1.54521	1.05869	0.96659	1.28041	1.43137	1.08029	0.99258	1.2139	1.42209	1.25987	1.02192	1.25379	1.50121	1.17303	1.80648	1.21847	1.35773	1.23767	1.10352	1.60158	1.18695	1.17947	0.96551	1.02361	1.67552	1.71081	1.50688	1.47356	1.91316	1.05242	1.29968	1.33507	1.43564	1.04865	1.65068	1.31976	1.09312	1.17954	1.55511	1.74155	0.99919	1.14079	1.51732	1.0514	1.48981	1.20324	0.98292	1.47783	1.60044	1.25005	1.05804	1.16313	1.42566	1.86217	1.23011	1.0303	1.44323	1.23925	1.82417	1.75592	1.263	1.13531	1.17154	1.55638	1.00364	1.38154	1.35766	1.72064	1.02786	1.30758	0.88562	1.48535	1.55199	1.25074	1.21878	0.99359	1.29267	1.38489	1.06244	1.22507	1.08364	1.79398	1.91626	1.54541	0.8232	1.31831	1.27081	0.9107	1.00516	1.19323	1.18572	0.92489	1.57315	1.4623	1.53184	1.58305
92	1.16539	1.9069	1.32012	1.06251	1.56439	1.0221	1.07164	1.31992	1.49601	1.12393	1.00955	1.14894	1.44862	1.28141	1.03549	1.27376	1.56567	1.15789	1.76488	1.25758	1.33078	1.21946	1.05706	1.68949	1.25128	1.16403	0.98072	1.00241	1.64024	1.56803	1.53944	1.45072	1.88277	1.07942	1.34563	1.22563	1.47409	1.07341	1.72281	1.2991	1.03546	1.15883	1.52545	1.81658	1.07322	1.12444	1.45934	1.03133	1.53576	1.13398	1.03818	1.55687	1.59588	1.14906	1.16111	1.18449	1.38706	1.83664	1.20663	1.03281	1.39611	1.17954	1.82653	1.7837	1.26664	1.19323	1.1396	1.56478	1.12648	1.41933	1.42556	1.79875	1.02037	1.30713	0.89895	1.406	1.60139	1.33058	1.24577	1.00412	1.26569	1.38315	1.12172	1.19472	1.13119	1.8202	1.92307	1.57571	0.83151	1.38496	1.24598	0.9179	1.04203	1.19138	1.21012	0.96132	1.51177	1.39923	1.47358	1.60137
93	1.19116	1.90865	1.31224	1.09152	1.57815	1.02772	1.07533	1.35086	1.51272	1.10412	0.98949	1.20057	1.47668	1.25008	0.98328	1.22312	1.52439	1.14721	1.7967	1.22505	1.2982	1.16752	1.07277	1.72844	1.20501	1.1637	0.93369	0.97926	1.639	1.62748	1.53764	1.48693	1.86772	1.05421	1.39999	1.22514	1.50556	1.08845	1.67809	1.34755	1.03619	1.13132	1.51869	1.84731	1.07148	1.18916	1.40123	1.08987	1.51335	1.1285	0.9899	1.53812	1.56986	1.2113	1.1836	1.17214	1.42809	1.78659	1.23364	1.03843	1.45194	1.19827	1.80018	1.77497	1.31503	1.17741	1.14397	1.60569	1.1045	1.45029	1.47935	1.8261	1.0404	1.33853	0.89407	1.40732	1.57853	1.30376	1.24583	1.00509	1.25984	1.44325	1.13739	1.21932	1.09771	1.82405	1.9057	1.56825	0.89427	1.34056	1.2586	0.92606	1.01584	1.18923	1.22015	0.96069	1.50204	1.44843	1.44311	1.62257
94	1.17529	1.89483	1.31606	1.11433	1.61652	1.01991	1.07316	1.37538	1.49307	1.12393	0.99762	1.21358	1.55151	1.27004	1.0124	1.24773	1.54549	1.1346	1.74213	1.22659	1.27986	1.14889	1.06992	1.74815	1.16905	1.15113	0.88107	0.89115	1.63145	1.61087	1.54157	1.54176	1.79007	1.06116	1.39366	1.17277	1.53211	1.0571	1.70951	1.34872	0.99851	1.13939	1.43918	1.90163	1.13429	1.19356	1.34929	1.06028	1.5377	1.08774	0.94436	1.53329	1.54494	1.23267	1.25407	1.13276	1.48049	1.78417	1.21269	1.01138	1.42705	1.19381	1.77162	1.72359	1.34039	1.20646	1.17632	1.58238	1.13977	1.44609	1.49104	1.78366	1.0808	1.36391	0.87903	1.39151	1.61497	1.2684	1.24614	1.08038	1.30118	1.42651	1.14317	1.20989	1.07656	1.84553	1.84352	1.54713	0.92509	1.32559	1.23585	0.93705	1.02319	1.19255	1.18671	1.02011	1.48012	1.49131	1.42505	1.59307
96	1.20468	1.8623	1.26863	1.10025	1.60642	0.98497	1.06352	1.4083	1.48677	1.14726	1.01763	1.19926	1.49319	1.19927	1.0348	1.23914	1.56057	1.08444	1.72822	1.23062	1.28525	1.14454	1.09224	1.74618	1.18032	1.15114	0.91368	0.9124	1.57167	1.63702	1.57057	1.49064	1.80631	0.97074	1.45229	1.25061	1.50272	1.10836	1.6633	1.32876	1.07293	1.15216	1.4708	1.78431	1.12252	1.16568	1.40096	1.09101	1.51893	1.08841	1.0057	1.50744	1.56341	1.21089	1.20287	1.16185	1.49002	1.72351	1.2732	0.98081	1.48755	1.20183	1.82827	1.70408	1.32028	1.21213	1.15039	1.66888	1.11893	1.46609	1.53603	1.78731	1.08972	1.33309	0.85723	1.36292	1.60321	1.30964	1.26977	1.05601	1.20892	1.49356	1.16104	1.22609	1.07272	1.88116	1.84803	1.57774	0.96192	1.31973	1.22713	0.98116	1.06505	1.22676	1.25652	1.00554	1.50718	1.48577	1.43359	1.54987
97	1.18991	1.8739	1.26603	1.07116	1.61915	1.04347	1.0597	1.3999	1.49402	1.1667	1.03468	1.19111	1.53731	1.17824	1.02302	1.25639	1.54716	1.0407	1.78883	1.2649	1.20823	1.18678	1.07305	1.77237	1.12175	1.16794	0.85022	0.86927	1.53306	1.65004	1.63946	1.4901	1.82656	1.01417	1.48112	1.19951	1.46968	1.07362	1.70473	1.32157	1.04376	1.17899	1.46992	1.81858	1.10765	1.11231	1.46198	1.07569	1.52889	1.10584	1.02029	1.45201	1.56688	1.23401	1.1887	1.1373	1.49801	1.71167	1.27209	0.99156	1.4516	1.10915	1.79217	1.70419	1.27715	1.2248	1.15129	1.69763	1.1455	1.50598	1.48557	1.76982	1.0721	1.32364	0.77412	1.31703	1.51996	1.37157	1.273	1.06433	1.29971	1.51008	1.07708	1.2049	1.08803	1.82838	1.88004	1.5632	0.94816	1.28501	1.21585	0.96842	1.00967	1.17582	1.20171	0.96224	1.54402	1.52781	1.42286	1.53562
99	1.02264	2.06579	0.95407	1.20779	1.57158	0.95819	0.97626	1.40933	1.53176	0.94931	1.10595	1.12315	1.41889	1.37228	1.01208	1.43506	1.52347	1.10628	2.02543	1.0801	1.26699	1.05386	1.10233	1.69128	1.19132	1.12407	1.21228	0.97837	1.94071	1.55124	1.46117	1.47115	1.73163	1.24927	1.17491	1.38326	1.60709	1.1625	1.54466	1.31592	1.18352	1.04467	1.49727	2.06876	0.86598	1.17958	1.45068	1.06783	1.52802	1.26183	1.0908	1.44829	1.4325	1.31382	1.36241	1.18933	1.55026	1.75074	1.36645	1.20584	1.40359	1.10438	1.69383	1.5447	1.03443	1.10137	1.2267	1.53994	0.9891	1.34313	1.42777	1.65071	1.17151	1.28994	0.89821	1.42424	1.43731	1.28225	1.24837	1.18346	1.16152	1.5487	1.02808	1.19355	1.08851	1.67121	1.67273	1.56723	0.99282	1.27104	1.12531	0.9453	1.05801	1.22512	1.21924	1.02485	1.37889	1.40618	1.29547	1.84896
101	1.02588	2.08218	1.00565	1.16994	1.66733	0.88744	0.98603	1.42464	1.52588	0.93771	1.15647	1.11334	1.36716	1.30028	1.02458	1.38002	1.5258	1.13622	1.9553	1.1078	1.42438	1.07387	1.07992	1.67097	1.23264	1.1095	1.20357	0.93025	1.95655	1.5519	1.47796	1.41691	1.72024	1.28511	1.16679	1.39885	1.58959	1.16104	1.50947	1.3294	1.20353	1.07759	1.50185	2.02001	0.9384	1.17708	1.52801	1.05104	1.53456	1.26679	1.11571	1.42918	1.44195	1.31282	1.39195	1.18008	1.46759	1.75208	1.28852	1.24333	1.4258	1.1258	1.67599	1.5868	1.1371	1.0864	1.17312	1.58282	1.05715	1.33251	1.48137	1.6374	1.19525	1.29988	0.93321	1.36751	1.43608	1.32948	1.23627	1.1331	1.1738	1.52817	1.03978	1.15135	1.12774	1.72539	1.655	1.55237	0.94321	1.30527	1.07106	0.98947	1.04979	1.2811	1.20233	1.01395	1.36051	1.45445	1.32621	1.77177
104	1.06499	2.02955	1.00546	1.11123	1.67047	0.89555	0.98667	1.46444	1.48974	0.90134	1.12659	1.0676	1.41119	1.31487	1.02727	1.43207	1.49685	1.10324	1.89106	1.15024	1.44481	1.08492	1.03424	1.6548	1.25189	1.14515	1.20909	0.93059	1.91209	1.54954	1.50098	1.39726	1.76509	1.24252	1.21862	1.40455	1.62442	1.16725	1.53073	1.34399	1.19764	1.01745	1.5356	2.0191	0.91106	1.15567	1.53247	1.02605	1.55222	1.28793	1.1251	1.40818	1.46196	1.35374	1.42209	1.21476	1.44453	1.79104	1.333	1.24086	1.41091	1.1596	1.63065	1.60705	1.15652	1.06859	1.19776	1.5898	1.06751	1.37043	1.42649	1.68854	1.09792	1.30207	0.86157	1.37703	1.44064	1.34187	1.22313	1.09562	1.18787	1.52963	1.04098	1.16792	1.17287	1.75117	1.70652	1.51569	0.95346	1.27333	1.07028	0.98079	1.04723	1.27736	1.20229	1.01106	1.34096	1.44238	1.35003	1.74112
105	1.07818	2.04835	1.01744	1.08562	1.70919	0.92363	0.97495	1.43416	1.43935	0.88778	1.06156	1.0188	1.41403	1.32533	1.03627	1.44282	1.48744	1.1161	1.86706	1.16856	1.45391	1.06669	1.04495	1.6393	1.24756	1.1171	1.14429	0.95588	1.90275	1.52878	1.47654	1.4005	1.79086	1.24429	1.22415	1.41778	1.64507	1.17034	1.55921	1.30342	1.15643	0.99917	1.55064	1.97611	0.90641	1.12269	1.48844	1.0112	1.57763	1.26563	1.12589	1.39399	1.42688	1.43002	1.41976	1.1754	1.45415	1.77996	1.33267	1.25907	1.41893	1.19136	1.60563	1.58783	1.1851	1.0476	1.22721	1.58599	1.09995	1.38413	1.37214	1.68495	1.05342	1.29812	0.84837	1.38536	1.39497	1.35836	1.22992	1.10663	1.18513	1.53037	1.05975	1.20598	1.16273	1.80061	1.73961	1.52201	0.92981	1.25032	1.10678	1.01542	1.04864	1.33468	1.18558	1.02093	1.37041	1.41847	1.3509	1.7458
106	1.09163	2.04292	1.01396	1.06166	1.73237	0.90956	1.00904	1.41736	1.41752	0.98389	1.10608	1.0088	1.43683	1.3255	1.06399	1.42953	1.51057	1.14021	1.85214	1.17009	1.45127	1.05779	1.02645	1.60764	1.27303	1.11068	1.12208	0.88623	1.8368	1.49886	1.49795	1.38936	1.8028	1.21924	1.23845	1.39392	1.63338	1.17312	1.54367	1.30066	1.13284	0.99846	1.51684	1.9464	0.93207	1.14708	1.39692	1.04985	1.57284	1.27681	1.15676	1.39805	1.41505	1.43471	1.43064	1.22026	1.47207	1.78925	1.36936	1.26185	1.4341	1.2172	1.60126	1.59778	1.15991	1.05466	1.19756	1.51602	1.14119	1.43335	1.33601	1.66299	1.07417	1.27328	0.86845	1.35139	1.40767	1.38444	1.19079	1.1212	1.15465	1.51722	1.03686	1.21327	1.1523	1.78582	1.71372	1.55882	0.9476	1.24056	1.11252	1.01425	1.04488	1.31774	1.19994	1.01707	1.32996	1.46072	1.36262	1.70761
