gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
51	0.97754	2.0801	1.07706	1.15927	1.66248	0.94225	0.9601	1.39401	1.50491	0.8767	1.12279	1.16081	1.3663	1.29164	1.04357	1.38947	1.48616	1.13016	1.94887	1.11548	1.39016	1.08363	1.06168	1.6377	1.20187	1.10813	1.21614	0.97497	1.97325	1.6256	1.48596	1.44526	1.69888	1.28902	1.16232	1.38198	1.65131	1.14668	1.53939	1.24585	1.13698	1.0855	1.53376	2.05031	1.00982	1.17762	1.48215	1.00693	1.59613	1.29401	1.1522	1.40781	1.45008	1.3625	1.41844	1.16182	1.4538	1.68648	1.25348	1.21849	1.48292	1.15955	1.66357	1.62257	1.09168	1.14385	1.19257	1.60045	1.08976	1.27628	1.50045	1.62713	1.2251	1.30985	1.00835	1.34625	1.43743	1.32459	1.24094	1.07913	1.19552	1.5191	1.03617	1.09037	1.08074	1.70775	1.63278	1.48455	0.90082	1.32727	1.17465	1.02016	1.06879	1.25406	1.21967	1.01208	1.41353	1.46201	1.34448	1.76469
58	1.06287	1.93888	1.19241	1.13656	1.78653	0.9198	1.14488	1.46611	1.47126	0.88215	1.0884	1.13876	1.38079	1.24689	0.95974	1.40532	1.36228	1.18221	1.80694	1.19139	1.3027	1.12192	1.1294	1.61753	1.25373	1.21963	1.09864	0.79332	1.96259	1.64099	1.40622	1.37471	1.65883	1.17153	1.22965	1.4009	1.60111	1.09308	1.54736	1.27991	1.08525	1.01505	1.52383	1.97007	0.95432	1.12607	1.41936	0.99948	1.69019	1.22552	1.08868	1.50603	1.47666	1.30379	1.30798	1.11031	1.42909	1.72204	1.31407	1.24486	1.49147	1.17426	1.63467	1.72824	1.21207	1.10463	1.16913	1.54642	1.2132	1.35343	1.35975	1.70547	1.17865	1.21927	0.8422	1.45859	1.39055	1.28068	1.25184	1.05019	1.23233	1.51929	1.02963	1.0644	1.1282	1.75697	1.77863	1.49773	0.9537	1.39749	1.2962	0.98224	1.0443	1.2814	1.18584	0.9375	1.4089	1.48312	1.29303	1.74276
59	1.09667	1.91056	1.24537	1.11903	1.83072	0.91274	1.22036	1.5096	1.43704	0.87834	1.11298	1.11408	1.39316	1.23236	0.92473	1.38135	1.3279	1.20421	1.76842	1.17016	1.30292	1.13775	1.16632	1.63566	1.26717	1.25993	1.0448	0.82714	1.98314	1.64037	1.40401	1.35331	1.60097	1.21438	1.23986	1.41889	1.56507	1.04102	1.50842	1.32773	1.07723	1.03815	1.5187	1.96559	0.92991	1.13558	1.4047	0.98799	1.74336	1.29342	1.09105	1.52796	1.44752	1.2722	1.30384	1.1003	1.39316	1.66066	1.3068	1.25007	1.47821	1.18879	1.63191	1.72051	1.21297	1.07271	1.15194	1.59676	1.21767	1.36296	1.35497	1.72505	1.18601	1.19934	0.8487	1.44637	1.40181	1.29206	1.24522	1.02891	1.23955	1.54078	0.99054	1.06155	1.10929	1.74951	1.78068	1.48084	0.97598	1.40341	1.28355	0.95106	1.01653	1.28823	1.17377	0.93579	1.41522	1.53647	1.28696	1.71101
60	1.09763	1.92831	1.23826	1.14476	1.8562	0.86826	1.15163	1.49834	1.4981	0.93828	1.00388	1.0773	1.37189	1.23601	0.94666	1.41876	1.41815	1.19217	1.88268	1.17903	1.32845	1.10184	1.12724	1.61412	1.32072	1.26188	1.11644	0.79262	1.96251	1.68157	1.38177	1.46552	1.6611	1.17218	1.21328	1.41097	1.57179	1.0296	1.58578	1.27386	1.07945	1.01683	1.53838	1.90655	0.96404	1.16368	1.38307	0.97806	1.67476	1.22594	1.11892	1.57587	1.46696	1.26747	1.19673	1.04102	1.3398	1.75615	1.28613	1.31789	1.44297	1.20055	1.59812	1.74019	1.23274	1.12785	1.26426	1.57721	1.21388	1.37424	1.36917	1.67709	1.07683	1.15118	0.78685	1.50865	1.45513	1.30716	1.31737	1.08194	1.14989	1.50111	0.97642	1.073	1.15316	1.80413	1.81937	1.3917	0.9113	1.41775	1.20807	1.00598	1.03445	1.26921	1.12002	0.97668	1.4137	1.41781	1.29249	1.72114
61	1.09702	1.91051	1.18719	1.1015	1.80598	0.9078	1.14436	1.5339	1.48348	0.94767	1.03007	1.1152	1.43187	1.26217	0.9749	1.4212	1.42794	1.15269	1.84968	1.16838	1.35498	1.12502	1.13808	1.59475	1.31915	1.22145	1.09271	0.82228	1.94772	1.6718	1.39908	1.42393	1.66376	1.21112	1.21744	1.40336	1.59423	1.0503	1.57631	1.31265	1.09667	1.00837	1.5172	1.94552	0.97765	1.17357	1.42482	0.98619	1.67062	1.27001	1.08447	1.55246	1.50498	1.264	1.264	1.06845	1.38847	1.76091	1.3086	1.22802	1.48816	1.16702	1.64073	1.72089	1.20481	1.0853	1.21409	1.56866	1.19685	1.35388	1.35924	1.71738	1.12222	1.18523	0.82315	1.50829	1.44915	1.28031	1.28999	1.08128	1.16521	1.52503	0.99887	1.06345	1.1493	1.76164	1.8123	1.46863	0.91619	1.388	1.23686	1.01701	1.04067	1.30891	1.15732	0.96396	1.38495	1.46196	1.3213	1.70811
67	1.08795	1.87453	1.20683	1.06615	1.73309	0.98506	1.07313	1.50954	1.4473	1.01997	1.09851	1.1274	1.51646	1.28347	1.03648	1.26507	1.68615	1.12517	1.80659	1.0624	1.39939	1.13004	0.96272	1.41217	1.26691	1.17086	1.03481	0.901	1.9697	1.67192	1.50915	1.45082	1.65702	1.18903	1.20403	1.23376	1.7072	1.0914	1.62338	1.21509	1.04703	1.08741	1.53744	2.01991	1.04425	1.27511	1.31354	1.0488	1.61947	1.30081	1.07481	1.51113	1.52066	1.3453	1.21982	1.07563	1.3926	1.74858	1.29118	1.0741	1.44693	1.2273	1.76119	1.6692	1.17407	1.18697	1.14556	1.57814	1.1899	1.32269	1.36472	1.83045	1.1342	1.28043	0.92847	1.45764	1.54043	1.18324	1.30893	0.97719	1.17896	1.45552	0.98806	1.13367	1.06688	1.76951	1.81718	1.50249	0.76643	1.42049	1.12052	0.91091	1.02793	1.38198	1.30014	0.94	1.33801	1.40183	1.36439	1.60843
68	1.14302	1.89078	1.2044	1.09241	1.68921	1.03281	1.09827	1.49489	1.47305	1.0343	1.09459	1.13645	1.52351	1.24777	1.07285	1.27013	1.70346	1.1029	1.8793	1.07908	1.39154	1.10157	0.97793	1.4091	1.25854	1.16706	1.05404	0.89154	1.94718	1.66523	1.512	1.44996	1.64916	1.18512	1.16002	1.24759	1.7369	1.08403	1.61722	1.1971	1.06577	1.05311	1.54946	2.00839	1.04028	1.24903	1.2528	1.02523	1.62755	1.28161	1.07521	1.51575	1.53511	1.35473	1.24631	1.07851	1.41039	1.74513	1.28149	1.0201	1.45627	1.24557	1.79362	1.69128	1.19047	1.23769	1.14201	1.56719	1.18728	1.32105	1.38115	1.84235	1.12351	1.26599	0.90279	1.43944	1.51977	1.19744	1.2879	0.97744	1.21319	1.49387	0.98107	1.11867	1.04495	1.73515	1.79535	1.48467	0.7809	1.46414	1.11078	0.88025	1.01966	1.39712	1.25536	0.93404	1.31584	1.37643	1.39724	1.59574
69	1.1401	1.88341	1.19279	1.06354	1.6504	1.03764	1.0607	1.45963	1.47576	1.0535	1.09832	1.14325	1.4465	1.2004	1.05491	1.27928	1.69578	1.12267	1.88306	1.12342	1.38226	1.11889	0.99866	1.47719	1.25987	1.19988	1.07368	0.88003	1.90675	1.65657	1.53961	1.43517	1.69744	1.21206	1.18033	1.26923	1.71158	1.12691	1.64483	1.20993	1.02147	1.06932	1.51335	1.98355	1.03993	1.24637	1.30475	1.01103	1.60997	1.29327	1.07739	1.47979	1.54001	1.34585	1.25687	1.05243	1.3826	1.73501	1.29469	1.03844	1.47635	1.26478	1.75916	1.70682	1.16643	1.22836	1.13261	1.57776	1.19813	1.3269	1.38894	1.85095	1.17644	1.23297	0.92855	1.42157	1.5587	1.19874	1.29473	0.9924	1.20974	1.46293	0.96366	1.09346	1.08378	1.73762	1.84013	1.46989	0.77138	1.45384	1.09024	0.93613	1.04808	1.36383	1.25246	0.98192	1.33206	1.37264	1.41359	1.59142
75	1.05061	1.86298	1.21506	1.05795	1.67087	0.94948	1.03535	1.44882	1.44691	1.13639	1.02938	1.14309	1.45445	1.2096	1.01386	1.30484	1.64709	1.11085	1.87486	1.09307	1.2459	1.13473	1.02614	1.5162	1.24352	1.14782	0.96953	0.89837	1.8266	1.7466	1.57554	1.45327	1.73061	1.16796	1.26364	1.30255	1.59576	1.07447	1.65579	1.22414	1.05756	1.06785	1.44757	1.79586	1.02752	1.21886	1.39477	1.04985	1.54247	1.19805	1.09336	1.36391	1.50884	1.33223	1.32028	1.17019	1.35068	1.67072	1.21528	1.04149	1.52115	1.23397	1.7932	1.76814	1.17329	1.18177	1.12714	1.57868	1.1023	1.36296	1.39159	1.82671	1.19769	1.3146	0.80519	1.45778	1.52277	1.28566	1.35619	0.996	1.30413	1.4331	0.99613	1.2286	1.06871	1.70294	1.85895	1.57052	0.85384	1.40234	1.19339	0.88847	1.00104	1.33034	1.26458	0.97484	1.39962	1.45452	1.43711	1.61151
76	1.09425	1.85022	1.2441	1.04986	1.6404	0.99915	1.07461	1.42398	1.47482	1.0784	1.06435	1.08306	1.43371	1.18866	0.99677	1.27115	1.59794	1.08997	1.86071	1.09722	1.27145	1.0934	1.01234	1.5659	1.23563	1.18742	0.97573	0.87922	1.8276	1.76339	1.56027	1.46617	1.7725	1.15905	1.24629	1.30627	1.59132	1.06009	1.64381	1.27265	1.07361	1.06031	1.4338	1.84734	1.02215	1.21168	1.3703	1.05932	1.54778	1.19894	1.07155	1.46411	1.53047	1.26602	1.33063	1.16213	1.38917	1.65592	1.20895	1.0886	1.51089	1.19941	1.79989	1.76261	1.18475	1.20737	1.15639	1.57112	1.10863	1.35852	1.41598	1.80341	1.1492	1.34454	0.88608	1.41977	1.51414	1.33826	1.31907	1.02386	1.2789	1.45903	1.0184	1.15294	1.09235	1.69971	1.94329	1.54048	0.86864	1.34009	1.1513	0.94163	1.03222	1.31647	1.26777	0.9892	1.41061	1.43951	1.43139	1.62168
78	1.10705	1.84404	1.26122	1.04483	1.61402	1.01556	1.05988	1.41613	1.4667	1.03256	1.03904	1.08807	1.46133	1.16323	1.04422	1.25399	1.6011	1.11804	1.85853	1.09254	1.2773	1.02661	0.97936	1.55296	1.23383	1.2296	0.91693	0.9257	1.78012	1.76515	1.58764	1.44099	1.75914	1.18429	1.29326	1.24754	1.57534	1.06595	1.68575	1.23819	1.05864	1.04125	1.4607	1.83655	1.05424	1.16768	1.36946	1.05347	1.57272	1.23846	1.08436	1.46032	1.52255	1.31448	1.2545	1.13813	1.41141	1.68534	1.18293	1.06306	1.48281	1.23375	1.8199	1.74484	1.2283	1.18584	1.11652	1.54874	1.12719	1.34467	1.42918	1.80154	1.13581	1.36394	0.87483	1.39715	1.49186	1.28716	1.27761	1.06603	1.25892	1.44471	1.00236	1.15238	1.09625	1.7277	1.9256	1.51846	0.86085	1.34123	1.12154	0.95765	1.04777	1.35075	1.26825	0.99763	1.43537	1.38029	1.49397	1.61375
81	1.0955	1.84773	1.19013	1.06174	1.63332	1.01605	1.08322	1.45823	1.52321	0.98696	1.08532	1.0947	1.46846	1.19233	0.99701	1.2558	1.61339	1.06417	1.7429	1.11493	1.32111	1.09874	1.03206	1.61607	1.31068	1.17631	0.97632	0.93703	1.75909	1.76821	1.6502	1.44302	1.77179	1.18047	1.30256	1.16926	1.55264	1.0922	1.63799	1.18886	1.02068	0.98277	1.49145	1.81739	1.07083	1.16773	1.33134	1.06498	1.57338	1.20174	1.02094	1.52733	1.54184	1.28125	1.18306	1.09934	1.43948	1.75346	1.20939	1.01402	1.47289	1.27461	1.82113	1.73968	1.21485	1.15865	1.1446	1.50075	1.12796	1.30967	1.41052	1.74639	1.22238	1.29699	0.94405	1.40068	1.51977	1.26847	1.2653	0.99307	1.21036	1.4212	1.041	1.15504	1.12332	1.72231	1.91684	1.50131	0.86366	1.3684	1.11728	0.98566	1.10045	1.33774	1.25801	1.04131	1.51805	1.39608	1.49112	1.58428
82	1.11698	1.86586	1.20773	1.06952	1.64054	1.03656	1.07583	1.41175	1.53107	0.97016	1.07231	1.09578	1.47369	1.1997	0.98429	1.25979	1.60296	1.08496	1.75249	1.13201	1.32749	1.1035	1.0646	1.63127	1.28925	1.19781	1.00379	0.93619	1.71503	1.75797	1.63434	1.4423	1.78442	1.17106	1.29756	1.15281	1.55244	1.0902	1.61446	1.23015	1.02026	0.98384	1.50025	1.8397	1.06124	1.16044	1.33794	1.08502	1.58428	1.17715	1.01235	1.54513	1.56719	1.24125	1.17716	1.08789	1.4471	1.79549	1.20982	1.00823	1.46641	1.30091	1.80708	1.73843	1.19452	1.15986	1.14484	1.48992	1.12672	1.32309	1.39363	1.73562	1.18674	1.27436	0.93905	1.40829	1.51336	1.2376	1.27361	0.98525	1.21745	1.39521	1.06051	1.1181	1.11283	1.71428	1.90038	1.5316	0.87396	1.34741	1.14167	0.99225	1.09482	1.31741	1.23996	1.02324	1.5459	1.3994	1.50421	1.5652
83	1.11466	1.8144	1.25061	1.09368	1.56693	1.0398	1.06434	1.33477	1.49572	1.01301	0.98642	1.14951	1.44196	1.21212	1.02807	1.32055	1.60273	1.15951	1.81239	1.18168	1.34827	1.08733	1.10192	1.65545	1.28238	1.18333	0.97617	0.95167	1.63956	1.68177	1.59103	1.47709	1.7951	1.10107	1.2663	1.10743	1.5337	1.04094	1.60654	1.27468	1.00439	1.04477	1.5112	1.87072	1.04675	1.15645	1.3551	1.07731	1.56648	1.1827	1.05401	1.53769	1.59074	1.22034	1.24666	1.06554	1.46127	1.83964	1.21639	1.08752	1.49337	1.30298	1.80972	1.81935	1.1688	1.18149	1.1924	1.46492	1.15331	1.38975	1.41766	1.70053	1.13114	1.29554	0.94104	1.42694	1.47923	1.18256	1.28036	0.93825	1.22785	1.34945	1.09113	1.10508	1.12969	1.72398	1.86861	1.57411	0.85644	1.34161	1.21132	0.96919	1.032	1.30681	1.21486	0.92222	1.54882	1.41883	1.4756	1.53396
85	1.18407	1.89498	1.22178	1.05987	1.58389	1.06757	1.07194	1.33238	1.52463	1.03284	1.04494	1.13675	1.48017	1.20022	0.97844	1.23178	1.6104	1.08244	1.76845	1.205	1.36723	1.07939	1.05134	1.67166	1.27427	1.18801	1.01471	0.97752	1.71144	1.67166	1.49825	1.44102	1.8073	1.09475	1.24809	1.15962	1.53313	1.121	1.56771	1.29475	1.0794	1.06859	1.50804	1.85718	1.05615	1.11254	1.35479	1.10403	1.54992	1.20554	1.04439	1.5111	1.61369	1.17858	1.12967	1.05344	1.4602	1.88443	1.20249	1.06198	1.43351	1.2759	1.7978	1.8393	1.13377	1.15042	1.16121	1.50128	1.10486	1.36838	1.43376	1.7461	1.10298	1.34728	0.90092	1.45364	1.52121	1.23641	1.21728	0.9714	1.27017	1.3739	1.05977	1.19008	1.08366	1.7917	1.85697	1.62491	0.92487	1.2726	1.16127	0.97381	1.10254	1.25422	1.24648	0.96616	1.56992	1.43906	1.5153	1.45593
86	1.19591	1.90545	1.25512	1.06435	1.5738	1.04267	1.0645	1.31062	1.48353	1.05116	1.03149	1.14704	1.43944	1.22287	0.96787	1.23205	1.58862	1.08063	1.76377	1.21777	1.3439	1.08462	1.08838	1.68418	1.25897	1.19636	1.03015	0.96244	1.66254	1.71366	1.50275	1.46911	1.84738	1.06559	1.27976	1.21405	1.54616	1.11214	1.57349	1.2643	1.04011	1.06208	1.5117	1.82035	1.02984	1.12067	1.39315	1.08624	1.51759	1.21022	1.04612	1.47445	1.67479	1.18964	1.15399	1.05682	1.47568	1.8775	1.22365	1.01398	1.37913	1.20542	1.80927	1.80063	1.16517	1.17551	1.16201	1.48871	1.09275	1.38471	1.39445	1.70105	1.03947	1.34635	0.85046	1.42878	1.59169	1.2183	1.24753	0.98106	1.29962	1.35578	1.08277	1.23404	1.05781	1.77561	1.86577	1.64026	0.91849	1.25798	1.11625	1.00435	1.07981	1.22368	1.24229	0.92909	1.54685	1.43372	1.4987	1.45354
90	1.17052	1.80868	1.41785	1.19578	1.56936	1.0281	0.93036	1.23322	1.40323	1.06314	1.03082	1.15574	1.41118	1.23714	1.01542	1.24767	1.50661	1.14912	1.80918	1.22307	1.31583	1.23895	1.1066	1.58253	1.15536	1.22256	0.95147	1.0268	1.69658	1.75259	1.50803	1.44435	1.91903	1.03732	1.23886	1.32908	1.43992	1.03798	1.59057	1.32637	1.10196	1.17039	1.56638	1.7439	0.95919	1.10619	1.50321	1.03922	1.48346	1.22925	0.97712	1.40736	1.61102	1.29006	1.00891	1.14385	1.38567	1.87584	1.24852	1.00002	1.41951	1.22342	1.78077	1.75739	1.25693	1.10982	1.24705	1.5086	0.95566	1.38735	1.33323	1.63667	1.01328	1.31661	0.83754	1.49636	1.56161	1.24113	1.21845	0.98397	1.28027	1.33912	1.03198	1.22886	1.0514	1.77194	1.93896	1.55007	0.8399	1.32324	1.23471	0.93269	0.96621	1.18294	1.21111	0.90712	1.58899	1.46014	1.54448	1.53474
91	1.17796	1.86024	1.40485	1.16285	1.5867	0.99144	1.02371	1.27762	1.42203	1.16835	1.06035	1.03868	1.43414	1.22593	1.04757	1.23541	1.5952	1.07139	1.74735	1.25189	1.26851	1.22138	1.09098	1.67635	1.18152	1.29496	0.9783	1.06868	1.67792	1.67686	1.53204	1.47089	1.89795	1.05057	1.28068	1.25463	1.52046	1.10736	1.63211	1.26119	1.00872	1.16568	1.47966	1.83929	1.0026	1.07657	1.44179	1.03855	1.46024	1.15996	1.02756	1.44659	1.58765	1.20586	1.06291	1.13821	1.33657	1.85128	1.25966	0.90195	1.38187	1.13145	1.72076	1.8192	1.20749	1.14125	1.24382	1.49393	1.11253	1.42989	1.41481	1.64422	0.95595	1.29135	0.79915	1.36343	1.61552	1.32361	1.27498	0.95686	1.288	1.29216	1.0167	1.23475	1.09038	1.81994	1.96993	1.61085	0.8729	1.40283	1.17222	0.97449	0.97907	1.16659	1.20018	0.94496	1.52086	1.41818	1.49481	1.51422
94	1.15477	1.8529	1.39854	1.15766	1.6124	0.97157	1.0233	1.32955	1.4675	1.07801	0.98251	1.15311	1.53431	1.24998	0.96781	1.29102	1.54965	1.09532	1.74151	1.22248	1.25615	1.16676	1.07385	1.68873	1.12402	1.2076	0.89124	0.89517	1.63149	1.71188	1.57975	1.51203	1.80962	1.02093	1.35075	1.19092	1.5197	1.0459	1.61898	1.33117	1.04992	1.15386	1.43377	1.90044	1.12839	1.17449	1.35333	1.04946	1.51636	1.11788	0.9276	1.45673	1.55574	1.21887	1.19595	1.12579	1.44284	1.78545	1.19861	0.96118	1.41887	1.19011	1.6911	1.71292	1.34366	1.17555	1.22276	1.5612	1.11853	1.45413	1.48204	1.64155	1.05384	1.36539	0.83501	1.40995	1.59678	1.27915	1.27316	1.02396	1.34476	1.33976	1.07345	1.20366	1.0361	1.82739	1.85286	1.55606	0.95575	1.30559	1.16447	0.93455	0.95829	1.16703	1.19725	0.97874	1.52318	1.45972	1.45375	1.57553
97	1.16564	1.85125	1.36143	1.11192	1.61333	0.97859	1.01777	1.35418	1.47565	1.08589	0.9842	1.13488	1.53197	1.17314	0.95491	1.31518	1.54399	0.98464	1.78342	1.26233	1.19572	1.19879	1.06914	1.72255	1.08094	1.21744	0.87113	0.85819	1.52316	1.7704	1.70735	1.46854	1.85481	0.96037	1.46949	1.21282	1.4684	1.05676	1.5986	1.30802	1.12966	1.19012	1.44527	1.82818	1.10953	1.13043	1.44422	1.07194	1.50424	1.13705	0.99664	1.39662	1.57638	1.18744	1.15677	1.13827	1.46203	1.71156	1.23164	0.95204	1.44663	1.12522	1.70416	1.68821	1.28798	1.19882	1.15872	1.68837	1.15056	1.50638	1.48846	1.63188	1.0381	1.3251	0.75714	1.35788	1.49173	1.38896	1.29718	0.98746	1.37172	1.43552	1.01598	1.18899	1.04565	1.82454	1.88108	1.58123	0.99317	1.25722	1.14413	0.93939	0.93729	1.14583	1.20279	0.91859	1.5881	1.47359	1.44754	1.55584
98	1.16273	1.87643	1.40982	1.14787	1.593	0.94777	0.98149	1.34134	1.46674	1.03866	0.94487	1.12149	1.52806	1.20248	0.95717	1.31904	1.52279	0.95112	1.75284	1.29258	1.27094	1.16671	1.07641	1.71049	1.09162	1.22	0.92333	0.85496	1.49598	1.83482	1.7039	1.47424	1.85867	0.92297	1.48611	1.25706	1.50734	1.07985	1.52224	1.31684	1.20546	1.19781	1.42876	1.80348	1.13168	1.1568	1.37733	1.08997	1.49286	1.16772	0.99088	1.40718	1.60216	1.17323	1.18166	1.12821	1.44208	1.74235	1.21207	0.94319	1.44645	1.13607	1.70389	1.66416	1.2895	1.1837	1.14346	1.68633	1.18233	1.4906	1.52024	1.58091	1.04363	1.29119	0.80171	1.38479	1.50544	1.39159	1.28044	0.94632	1.37405	1.44729	1.06704	1.15931	1.00092	1.83566	1.87462	1.58983	1.01917	1.256	1.14537	0.9397	0.93456	1.16325	1.19966	0.93245	1.6051	1.43676	1.46482	1.57546
101	1.01746	2.06895	1.04556	1.18593	1.69261	0.90199	0.96901	1.40588	1.52532	0.90491	1.17892	1.17362	1.34893	1.27465	1.03331	1.36613	1.50089	1.16127	1.94277	1.10061	1.42534	1.09434	1.09208	1.63381	1.20617	1.09958	1.21188	0.90978	1.9789	1.59261	1.49563	1.40443	1.69497	1.31545	1.15707	1.3858	1.58898	1.14146	1.51405	1.2538	1.14187	1.10779	1.51365	2.01148	1.02645	1.19418	1.51318	1.04567	1.57652	1.29379	1.102	1.44944	1.44365	1.34924	1.38398	1.16354	1.428	1.69441	1.25367	1.24029	1.46975	1.12255	1.66131	1.62284	1.11283	1.14348	1.16323	1.5982	1.11549	1.27646	1.51566	1.63399	1.23023	1.32066	0.97995	1.33427	1.41171	1.30286	1.24074	1.09715	1.21027	1.5214	1.05582	1.08321	1.09959	1.70722	1.63986	1.47644	0.90324	1.35385	1.12513	0.99519	1.06833	1.26852	1.22377	0.99577	1.40577	1.45837	1.339	1.76803
103	1.03348	2.01912	1.03138	1.14918	1.67467	0.9164	0.98266	1.46498	1.52092	0.87626	1.14225	1.16546	1.39892	1.28139	1.03764	1.40941	1.45405	1.11422	1.91586	1.11566	1.40623	1.14706	1.07657	1.60853	1.2388	1.09555	1.22076	0.89423	1.94262	1.62401	1.51921	1.42962	1.72926	1.28697	1.19142	1.37995	1.60474	1.14072	1.55209	1.22523	1.1431	1.09315	1.53552	2.01301	1.02184	1.19677	1.50599	1.03213	1.58893	1.32118	1.11104	1.41468	1.49767	1.34881	1.41402	1.19141	1.42351	1.7203	1.30069	1.24027	1.46364	1.16448	1.60447	1.65076	1.12424	1.11835	1.18757	1.59726	1.11803	1.31689	1.47661	1.67387	1.19817	1.32474	0.94112	1.34824	1.43712	1.29876	1.23717	1.07882	1.2423	1.56102	1.02725	1.0916	1.07571	1.69857	1.68009	1.4466	0.91003	1.34537	1.1533	0.99073	1.08073	1.24459	1.2396	0.9934	1.39645	1.38743	1.36619	1.76867
104	1.05272	2.01084	1.03106	1.13259	1.67366	0.91271	0.97191	1.44595	1.51848	0.86223	1.13247	1.13463	1.39007	1.26976	1.03252	1.42566	1.44624	1.11246	1.89728	1.15996	1.40718	1.11152	1.06665	1.62275	1.23906	1.1274	1.21349	0.91116	1.95299	1.60795	1.51019	1.40567	1.72551	1.28969	1.19127	1.39544	1.61034	1.12875	1.53498	1.26289	1.15073	1.06611	1.5449	2.02893	1.00209	1.17135	1.53229	1.01452	1.59666	1.30659	1.10273	1.44032	1.4775	1.37182	1.3956	1.19311	1.40229	1.73857	1.30287	1.23289	1.46477	1.14969	1.61817	1.65304	1.12676	1.13813	1.20294	1.61055	1.11862	1.31145	1.45825	1.70458	1.15895	1.32457	0.89697	1.36267	1.41614	1.30457	1.24588	1.0755	1.24493	1.53488	1.05856	1.10101	1.12948	1.7368	1.69744	1.42186	0.91539	1.32937	1.15262	0.96887	1.06129	1.25833	1.22637	0.99661	1.42037	1.43563	1.37204	1.76324
105	1.06896	2.02497	1.06739	1.11145	1.71702	0.93416	1.00117	1.42762	1.46802	0.84308	1.05219	1.08545	1.38999	1.28465	1.02265	1.43947	1.42349	1.14427	1.87382	1.17832	1.38133	1.08944	1.09946	1.59498	1.24526	1.11136	1.12205	0.91092	1.9641	1.60219	1.47231	1.40752	1.73272	1.25969	1.20024	1.42447	1.61362	1.12846	1.55287	1.2403	1.10989	1.04294	1.54649	1.98355	0.97484	1.13364	1.46946	0.9956	1.63889	1.25979	1.10321	1.44904	1.45005	1.42132	1.364	1.13888	1.41242	1.73044	1.30667	1.26322	1.47294	1.19135	1.60077	1.65952	1.1728	1.10365	1.22338	1.59625	1.17287	1.32768	1.37895	1.70827	1.13016	1.29159	0.85452	1.4009	1.35721	1.3188	1.25765	1.07765	1.2508	1.53776	1.07146	1.13615	1.11534	1.78618	1.74759	1.44578	0.90988	1.32153	1.21455	0.99314	1.06574	1.31093	1.20338	0.99827	1.46255	1.41927	1.352	1.76789
108	1.07147	1.91543	1.20668	1.1363	1.81531	0.92633	1.14013	1.52153	1.45746	0.82766	1.10921	1.09301	1.44028	1.26836	0.95686	1.40152	1.33968	1.1879	1.83167	1.20803	1.32424	1.08711	1.17737	1.48008	1.2982	1.18509	1.00626	0.80374	1.97235	1.59809	1.42308	1.38958	1.66065	1.18608	1.18791	1.44685	1.55211	1.11607	1.50919	1.30087	1.06009	1.05438	1.52639	1.98267	0.96961	1.14142	1.39483	0.99796	1.6901	1.24638	1.16475	1.52432	1.43282	1.30733	1.22336	1.07833	1.43919	1.72511	1.34143	1.33139	1.51154	1.2533	1.57697	1.76171	1.1311	1.12055	1.12562	1.51303	1.23975	1.34584	1.34299	1.72574	1.2235	1.16726	0.89592	1.43454	1.36641	1.35384	1.26862	1.04089	1.27079	1.52837	1.01599	1.11669	1.14163	1.79012	1.77599	1.50269	0.95069	1.35177	1.2817	1.01105	1.00065	1.33323	1.18901	0.97835	1.40153	1.49141	1.30957	1.74968
112	1.1279	1.9259	1.19265	1.1222	1.77152	0.97602	1.12285	1.51248	1.47432	0.9504	1.00746	1.10365	1.4507	1.21402	0.98058	1.37665	1.42586	1.16316	1.8189	1.17154	1.36228	1.13906	1.20259	1.61557	1.29038	1.16596	1.09513	0.83432	1.95642	1.66757	1.4101	1.41103	1.65712	1.24867	1.21448	1.36228	1.60883	1.07677	1.52571	1.26566	1.05349	0.97951	1.52453	1.98059	0.99516	1.22062	1.48451	1.00793	1.6974	1.26423	1.07772	1.50381	1.48573	1.33178	1.21971	1.11497	1.38113	1.79848	1.31105	1.23295	1.4318	1.17172	1.64543	1.64469	1.25248	1.12865	1.17128	1.54032	1.13145	1.39501	1.44306	1.71548	1.08731	1.20857	0.86596	1.47794	1.43188	1.27432	1.29193	0.99977	1.23309	1.49065	1.01025	1.10427	1.12775	1.76211	1.77626	1.52892	0.93973	1.38707	1.25266	1.03811	0.99998	1.2904	1.20946	0.93305	1.36904	1.4466	1.30225	1.68875
