Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
1953	-0.02658	0.02885	-0.01893	5e-05	-0.01563	-0.00922	-0.00277	-0.00753	0.00584	0.01478
1954	-0.02674	0.02812	-0.01831	-0.00137	-0.01636	-0.00915	-0.00411	-0.00839	0.00575	0.01562
1956	-0.02674	0.02086	-0.01174	-0.01426	-0.01892	-0.00685	-0.01456	-0.01137	0.00168	0.01973
1957	-0.02682	0.01989	-0.01091	-0.01559	-0.0193	-0.00666	-0.01565	-0.01168	0.00118	0.01952
1959	-0.02767	0.01665	-0.0083	-0.01932	-0.0217	-0.00661	-0.01928	-0.01387	2e-04	0.01766
1960	-0.02774	0.01471	-0.00678	-0.02129	-0.02181	-0.00641	-0.02049	-0.01343	-0.00106	0.01592
1961	-0.02829	0.01304	-0.00533	-0.02201	-0.02288	-0.00612	-0.02175	-0.01474	-0.00151	0.01395
1963	-0.02918	0.00879	-0.00184	-0.02357	-0.02409	-0.00551	-0.02368	-0.01601	-0.00322	0.00841
1967	-0.0299	-6e-05	0.0053	-0.02374	-0.02206	-0.00355	-0.02346	-0.01431	-0.00739	-0.00227
1968	-0.03013	-0.00143	0.00655	-0.02325	-0.02184	-0.00293	-0.02331	-0.01426	-0.00785	-0.00384
1970	-0.0306	-0.00612	0.01053	-0.0187	-0.01871	-0.00128	-0.01958	-0.01243	-0.0084	-0.00611
1973	-0.03234	-0.02319	0.02541	0.0029	-0.00357	0.00515	-0.00035	-5e-04	-0.0087	-0.00719
1974	-0.03247	-0.0243	0.0264	0.00465	-0.00235	0.00555	0.00125	0.00054	-0.00852	-0.0065
1975	-0.03261	-0.02493	0.02703	0.00584	-0.00169	0.0059	0.00224	0.00122	-0.00822	-0.00575
1977	-0.03351	-0.02698	0.02975	0.01051	-0.00045	0.00864	0.00546	0.00438	-0.00614	-0.00336
1979	-0.03313	-0.02874	0.03049	0.01351	0.003	0.00776	0.00891	0.00603	-0.00539	0.00058
1983	-0.03147	-0.03326	0.0311	0.02198	0.0134	0.0033	0.01811	0.00779	-0.0014	0.0162
1984	-0.03101	-0.03353	0.03058	0.02212	0.01467	0.00185	0.0186	0.0068	-0.00161	0.01765
1985	-0.03089	-0.03364	0.03046	0.02225	0.01502	0.00151	0.01878	0.00657	-0.00156	0.01814
1989	-0.02256	0.04171	-0.02802	0.03049	0.00337	-0.00601	0.02229	0.01096	-0.00592	-0.01051
1991	-0.02337	0.04158	-0.02861	0.03038	0.00115	-0.00771	0.02292	0.01035	-0.0022	-0.01267
1992	-0.02344	0.04124	-0.02837	0.02945	0.00063	-0.00779	0.02221	0.00979	-0.00154	-0.01165
1994	-0.02386	0.04027	-0.02785	0.02681	-0.00139	-0.00843	0.02037	0.00808	0.00111	-0.00924
1996	-0.0242	0.03902	-0.02697	0.02348	-0.00334	-0.00875	0.01774	0.00603	0.00301	-0.00573
1997	-0.02441	0.03798	-0.02618	0.02081	-0.00466	-0.00883	0.01557	0.00459	0.00381	-0.00288
2000	-0.02507	0.03505	-0.02387	0.01368	-0.00835	-0.00898	0.00941	0.00039	0.00518	0.00415
2002	-0.02666	0.02973	-0.01975	0.00195	-0.0154	-0.00957	-0.0013	-0.0072	0.0064	0.01345
2004	-0.02699	0.02823	-0.01848	-0.00083	-0.01691	-0.00946	-0.00392	-0.00895	0.00632	0.01469
2007	-0.02795	0.0198	-0.01099	-0.01459	-0.022	-0.00752	-0.01635	-0.01498	0.00285	0.0177
2009	-0.02874	0.01671	-0.00829	-0.01802	-0.02426	-0.00697	-0.02013	-0.01757	0.00169	0.01662
2010	-0.02887	0.01461	-0.00651	-0.01992	-0.02444	-0.00649	-0.02154	-0.01744	0.00033	0.01497
2012	-0.02966	0.01087	-0.00317	-0.0216	-0.02565	-0.00533	-0.02379	-0.01878	-0.00126	0.01096
2013	-0.02991	0.00883	-0.00147	-0.02239	-0.02576	-0.00488	-0.02449	-0.01879	-0.00226	0.00843
2015	-0.0306	0.0036	0.00301	-0.02291	-0.02548	-0.00328	-0.02525	-0.01849	-0.00464	0.00185
2018	-0.03113	-0.00112	0.00713	-0.02178	-0.02424	-0.00148	-0.02451	-0.0174	-0.00641	-0.00362
2019	-0.03334	-0.00636	0.01355	-0.01569	-0.0252	0.00444	-0.02315	-0.01817	-0.00518	-0.00877
2022	-0.03345	-0.02038	0.02458	0.00052	-0.00935	0.00732	-0.00523	-0.00405	-0.00718	-0.00873
2024	-0.03326	-0.02431	0.02743	0.00558	-0.00388	0.00759	0.00084	0.00087	-0.00753	-0.00695
2027	-0.03367	-0.02688	0.02991	0.01054	-8e-04	0.00907	0.00537	0.00477	-0.00597	-0.00342
2028	-0.03418	-0.02773	0.03124	0.0127	-0.00047	0.0106	0.00676	0.00641	-0.00484	-0.00227
2029	-0.03412	-0.02853	0.03174	0.01419	0.00091	0.01054	0.00833	0.00743	-0.00434	-0.00058
2030	-0.03403	-0.02895	0.03193	0.01494	0.00175	0.01036	0.0092	0.00793	-0.00411	0.00043
2031	-0.0341	-0.02996	0.03275	0.01719	0.00325	0.01075	0.01123	0.0095	-0.00288	0.00307
2032	-0.03394	-0.03082	0.03314	0.01894	0.00492	0.01055	0.01305	0.01062	-0.00189	0.00563
2039	-0.02327	0.04189	-0.02882	0.03126	0.00171	-0.0076	0.02365	0.01099	-0.00275	-0.01388
2042	-0.02414	0.04142	-0.02914	0.03027	-0.00104	-0.00936	0.02349	0.00967	0.00159	-0.01516
2043	-0.02445	0.04088	-0.02887	0.02882	-0.00231	-0.00979	0.02238	0.00852	0.00301	-0.01364
2045	-0.02488	0.03992	-0.02832	0.02632	-0.00426	-0.01036	0.02047	0.00675	0.00509	-0.01133
2046	-0.02503	0.03917	-0.02775	0.0243	-0.00529	-0.01043	0.01883	0.00555	0.00597	-0.009
2048	-0.02532	0.03747	-0.02631	0.01998	-0.00733	-0.01032	0.01494	0.00282	0.00665	-0.00403
2050	-0.02585	0.03575	-0.025	0.01593	-0.00991	-0.01062	0.01131	-1e-04	0.008	-4e-04
2051	-0.02664	0.03198	-0.02184	0.00724	-0.01409	-0.01038	0.00331	-0.00518	0.00771	0.00804
2053	-0.02712	0.02899	-0.01921	0.00087	-0.01686	-0.00986	-0.00262	-0.00877	0.00698	0.01326
2054	-0.0274	0.02825	-0.01862	-0.00033	-0.01786	-0.00993	-0.00386	-0.00987	0.00718	0.01342
2055	-0.02781	0.02652	-0.01707	-0.00326	-0.0196	-0.00963	-0.00694	-0.01217	0.00687	0.01471
2056	-0.02887	0.02085	-0.01198	-0.01203	-0.02408	-0.0084	-0.01576	-0.01788	0.00509	0.01618
2058	-0.0293	0.01815	-0.00954	-0.0153	-0.02553	-0.00766	-0.01899	-0.01955	0.00383	0.01557
2059	-0.02942	0.01705	-0.0085	-0.0167	-0.02595	-0.0072	-0.02038	-0.02015	0.00311	0.01579
2060	-0.02969	0.01487	-0.00651	-0.0186	-0.02653	-0.00641	-0.02223	-0.0207	0.00183	0.0145
2061	-0.0302	0.01274	-0.00456	-0.01977	-0.02751	-0.00566	-0.02385	-0.02177	0.00102	0.0124
2064	-0.03125	0.00675	0.00094	-0.02115	-0.02829	-0.00319	-0.02609	-0.02248	-0.00162	0.00535
2065	-0.03123	0.00407	0.00308	-0.02188	-0.02719	-0.0026	-0.02603	-0.02094	-0.00343	0.00224
2067	-0.03176	0.00102	0.00589	-0.02107	-0.02689	-0.0012	-0.0259	-0.02082	-0.00439	-0.00134
2068	-0.03419	-0.00395	0.01242	-0.01652	-0.02962	0.00545	-0.02666	-0.02292	-0.00327	-0.00837
2076	-0.03418	-0.02596	0.02992	0.0095	-0.0032	0.0104	0.00346	0.00407	-0.00564	-0.00526
2079	-0.03574	-0.02875	0.03429	0.01674	-0.00198	0.01595	0.00851	0.0113	-0.00113	-0.00155
2080	-0.03454	-0.02903	0.03276	0.0157	0.00091	0.01207	0.00935	0.00941	-0.00321	5e-05
2082	-0.03502	-0.031	0.03495	0.02072	0.00301	0.01445	0.01338	0.014	0.00044	0.00479
2084	-0.03469	-0.03288	0.0359	0.02475	0.00667	0.01438	0.01761	0.01746	0.00311	0.01055
2085	-0.03439	-0.03314	0.03563	0.02502	0.00766	0.01346	0.01817	0.01709	0.00305	0.01175
2089	-0.02427	0.04214	-0.02995	0.0324	-0.00066	-0.0099	0.02561	0.011	0.00194	-0.01901
2092	-0.0249	0.04165	-0.03001	0.03129	-0.00284	-0.01113	0.02504	0.00961	0.00522	-0.01945
2094	-0.02524	0.04065	-0.02931	0.02852	-0.00465	-0.01144	0.02267	0.00751	0.00679	-0.01585
2095	-0.0256	0.0401	-0.02905	0.02716	-0.00603	-0.01193	0.02158	0.00629	0.00817	-0.01474
2096	-0.02579	0.03963	-0.02875	0.02597	-0.00695	-0.01217	0.0206	0.00536	0.00909	-0.01367
2098	-0.02606	0.0377	-0.02704	0.02102	-0.00908	-0.01182	0.01599	0.00217	0.00939	-0.00734
2100	-0.02658	0.03582	-0.02548	0.01662	-0.01174	-0.01189	0.01177	-0.00125	0.01033	-0.00302
2101	-0.02691	0.03505	-0.02492	0.01503	-0.01307	-0.01213	0.01022	-0.0027	0.01096	-0.00206
2103	-0.02754	0.02941	-0.01976	0.00228	-0.01768	-0.01058	-0.00169	-0.00936	0.00838	0.01088
2106	-0.02926	0.02098	-0.01209	-0.01136	-0.02506	-0.00862	-0.01589	-0.01928	0.00589	0.01551
2107	-0.02954	0.01938	-0.01061	-0.0134	-0.02604	-0.00813	-0.018	-0.02052	0.00518	0.01543
2111	-0.0308	0.01303	-0.00463	-0.01868	-0.02909	-0.00561	-0.02428	-0.02423	0.00232	0.01201
2113	-0.03154	0.00946	-0.00118	-0.01973	-0.02997	-0.00379	-0.02616	-0.02513	0.00078	0.00816
2115	-0.03208	0.00466	0.00324	-0.02042	-0.02946	-0.00154	-0.02698	-0.024	-0.00169	0.00251
2117	-0.03489	-0.00367	0.01283	-0.01563	-0.03157	0.00669	-0.02771	-0.02519	-0.00201	-0.00859
2118	-0.03595	-0.00687	0.01665	-0.01254	-0.03163	0.01032	-0.02667	-0.02414	-0.00161	-0.01232
2119	-0.03654	-0.00941	0.01941	-0.0098	-0.03068	0.01259	-0.02488	-0.02229	-0.00141	-0.01425
2122	-0.03689	-0.01327	0.02305	-0.00514	-0.02704	0.01482	-0.02008	-0.01696	-0.00135	-0.01499
2123	-0.03665	-0.01918	0.02759	0.00228	-0.01869	0.01578	-0.01058	-0.00752	-0.00213	-0.0131
2124	-0.03498	-0.02337	0.02893	0.00627	-0.00889	0.01224	-0.00188	0.00013	-0.00487	-0.00907
2125	-0.03457	-0.02493	0.02965	0.00828	-0.00557	0.01136	0.00137	0.00279	-0.00531	-0.00691
2126	-0.03663	-0.02422	0.03181	0.00992	-0.01127	0.01747	-0.00127	0.00269	-0.00133	-0.00926
2130	-0.03547	-0.02924	0.03433	0.01728	-0.00065	0.01539	0.00969	0.01234	-0.00127	-0.00067
2133	-0.03614	-0.03237	0.0378	0.02532	0.00293	0.01941	0.01654	0.02109	0.00498	0.00693
2134	-0.03628	-0.03269	0.03829	0.0262	0.0032	0.02012	0.01733	0.02252	0.00567	0.00753
2140	-0.02511	0.04207	-0.03062	0.03261	-0.00303	-0.01181	0.02651	0.01031	0.00638	-0.02258
2143	-0.02589	0.04131	-0.03051	0.03076	-0.00585	-0.01321	0.02528	0.00823	0.01018	-0.0221
2144	-0.026	0.04081	-0.03008	0.02935	-0.00659	-0.01318	0.02393	0.00711	0.01051	-0.01987
2145	-0.02613	0.0402	-0.02957	0.02773	-0.00741	-0.01315	0.02241	0.00594	0.0108	-0.0176
2146	-0.02627	0.03987	-0.02935	0.0269	-0.00808	-0.0133	0.02166	0.00518	0.01134	-0.01668
2147	-0.02664	0.0389	-0.02862	0.02454	-0.00977	-0.01353	0.0194	0.0031	0.01232	-0.01418
2148	-0.02674	0.03795	-0.02772	0.02214	-0.01073	-0.01325	0.01706	0.0015	0.01217	-0.01102
2152	-0.02795	0.03345	-0.02389	0.01229	-0.01665	-0.01309	0.00726	-0.00636	0.0132	-0.00194
2155	-0.02959	0.02481	-0.01585	-0.00334	-0.02441	-0.01069	-0.00904	-0.01761	0.00999	0.0083
2156	-0.02986	0.0217	-0.01281	-0.00912	-0.02627	-0.00928	-0.01486	-0.02079	0.00771	0.01298
2158	-0.03054	0.01774	-0.00902	-0.01422	-0.02869	-0.00772	-0.02043	-0.0242	0.00569	0.01385
2161	-0.03127	0.01342	-0.00488	-0.01767	-0.03029	-0.00575	-0.02443	-0.02614	0.00345	0.01165
2164	-0.03251	0.00698	0.00155	-0.01904	-0.03144	-0.00178	-0.02735	-0.02691	7e-04	0.00481
2165	-0.03307	0.00457	0.00406	-0.01891	-0.03185	-6e-05	-0.02807	-0.02712	-6e-05	0.00183
2166	-0.03478	-0.00144	0.01079	-0.01623	-0.03277	0.00557	-0.02857	-0.02703	-0.00092	-0.00614
2167	-0.03598	-0.00579	0.01571	-0.01315	-0.03269	0.00983	-0.02766	-0.02574	-0.00112	-0.01142
2169	-0.03722	-0.00997	0.02063	-0.00866	-0.03199	0.01446	-0.02536	-0.02303	-0.00048	-0.01554
2170	-0.03728	-0.01085	0.02143	-0.00763	-0.03111	0.01489	-0.02426	-0.02184	-0.00053	-0.01568
2173	-0.03746	-0.01971	0.02918	0.00414	-0.01988	0.01875	-0.01014	-0.00552	-0.00023	-0.01386
2176	-0.03575	-0.02548	0.03167	0.01075	-0.00731	0.01506	0.00173	0.00464	-0.00289	-0.00714
2178	-0.03569	-0.02737	0.03312	0.01399	-0.00414	0.01541	0.00563	0.00855	-0.00221	-0.00427
2179	-0.03593	-0.02857	0.03443	0.01666	-0.00268	0.0166	0.00812	0.01151	-8e-04	-0.00211
2182	-0.03665	-0.03061	0.0372	0.02181	-0.00086	0.02014	0.01257	0.01839	0.00285	0.00135
2184	-0.03782	-0.03227	0.04043	0.02709	-6e-04	0.02562	0.01649	0.02686	0.00788	0.00388
2186	-0.03772	-0.03273	0.04064	0.02798	0.00044	0.02544	0.01762	0.02779	0.00827	0.00532
2187	-0.03772	-0.0328	0.04071	0.02814	0.00057	0.02548	0.0178	0.02801	0.00833	0.00553
2190	-0.02599	0.04246	-0.0318	0.03425	-0.00514	-0.01413	0.02895	0.01065	0.01156	-0.02959
2193	-0.02638	0.04131	-0.0309	0.03101	-0.0072	-0.01429	0.0258	0.00776	0.01257	-0.02424
2198	-0.02725	0.03817	-0.02829	0.02305	-0.01197	-0.01437	0.01798	0.00103	0.01444	-0.01393
2199	-0.02759	0.03711	-0.02741	0.02061	-0.01358	-0.01444	0.01554	-0.00107	0.01498	-0.01147
2200	-0.02783	0.03589	-0.02629	0.01785	-0.01497	-0.01417	0.01269	-0.00326	0.01484	-0.00835
2202	-0.02822	0.03387	-0.02447	0.01351	-0.01714	-0.01379	0.00834	-0.00639	0.01454	-0.00421
2206	-0.0303	0.0224	-0.01352	-0.00717	-0.02719	-0.00993	-0.01379	-0.02187	0.00944	0.01059
2207	-0.03077	0.01957	-0.01074	-0.01149	-0.0292	-0.00868	-0.01859	-0.02503	0.00783	0.01294
2208	-0.03099	0.01784	-0.00907	-0.01361	-0.02994	-0.00788	-0.02081	-0.02608	0.00671	0.01325
2210	-0.03153	0.015	-0.00625	-0.01595	-0.03124	-0.0064	-0.02375	-0.02775	0.0053	0.01216
2211	-0.0318	0.01384	-0.00511	-0.0167	-0.03179	-0.0058	-0.02483	-0.02848	0.00479	0.01143
2212	-0.03246	0.01047	-0.00167	-0.01761	-0.03254	-0.00357	-0.02664	-0.02905	0.00332	0.00807
2213	-0.03284	0.00835	0.00051	-0.01796	-0.03274	-0.00208	-0.02745	-0.02895	0.00235	0.00583
2215	-0.03375	0.00398	0.00509	-0.01783	-0.03322	0.00125	-0.02868	-0.02878	0.00084	0.00076
2217	-0.03684	-0.00792	0.01845	-0.01068	-0.033	0.0127	-0.02693	-0.02505	-0.00047	-0.01393
2219	-0.03751	-0.01055	0.02144	-0.00779	-0.03214	0.01541	-0.02508	-0.02273	-0.00011	-0.01613
2220	-0.0376	-0.01117	0.02208	-0.00695	-0.03159	0.01588	-0.02426	-0.02176	0	-0.01623
2222	-0.03783	-0.01262	0.02358	-0.00508	-0.0305	0.01707	-0.02256	-0.01972	0.00025	-0.01668
2225	-0.03756	-0.02268	0.03185	0.00878	-0.01571	0.0202	-0.0046	0.00107	0.00049	-0.01182
2228	-0.03693	-0.02709	0.03471	0.01527	-0.00728	0.01971	0.00475	0.01062	0.00054	-0.0059
2230	-0.03733	-0.02972	0.03752	0.02085	-0.00382	0.02228	0.01047	0.01819	0.0034	-0.00166
2231	-0.03727	-0.03002	0.03768	0.02138	-0.00316	0.02219	0.0112	0.01886	0.00354	-0.00089
2232	-0.03847	-0.03136	0.04069	0.02602	-0.00362	0.02772	0.01424	0.02645	0.00837	0.00053
2234	-0.03832	-0.03224	0.0412	0.02769	-0.00173	0.02759	0.01643	0.0286	0.00899	0.00293
2237	-0.03852	-0.03269	0.04191	0.02889	-0.00133	0.02859	0.01759	0.03079	0.00988	0.0037
2240	-0.02662	0.04275	-0.03267	0.03548	-0.0067	-0.01587	0.03079	0.01091	0.01554	-0.03505
2242	-0.02684	0.04188	-0.0319	0.03297	-0.00803	-0.01575	0.02817	0.00861	0.01566	-0.03017
2244	-0.02696	0.04077	-0.03079	0.02979	-0.00926	-0.01526	0.0248	0.00599	0.0151	-0.02395
2245	-0.02707	0.04051	-0.03062	0.02914	-0.00978	-0.01538	0.02421	0.00542	0.01552	-0.02329
2246	-0.02723	0.03984	-0.03001	0.02742	-0.01073	-0.01529	0.02242	0.00389	0.01565	-0.02078
2250	-0.0282	0.03626	-0.0269	0.01908	-0.01579	-0.01509	0.01384	-0.00345	0.0167	-0.01128
2251	-0.02835	0.0354	-0.0261	0.01708	-0.01672	-0.01487	0.01179	-0.00496	0.0165	-0.00888
2252	-0.02875	0.03368	-0.02449	0.01377	-0.0186	-0.01446	0.00821	-0.00776	0.01614	-0.00632
2253	-0.02912	0.03141	-0.02232	0.00935	-0.02059	-0.01368	0.00356	-0.01094	0.01502	-0.00248
2258	-0.03127	0.01882	-0.01	-0.01171	-0.03051	-0.00848	-0.01965	-0.02687	0.00825	0.01189
2259	-0.03166	0.01651	-0.00768	-0.01421	-0.03167	-0.00723	-0.02261	-0.02857	0.00688	0.01217
2260	-0.03209	0.01495	-0.00609	-0.01522	-0.03271	-0.00637	-0.02428	-0.02997	0.0064	0.01128
2261	-0.03236	0.01303	-0.00415	-0.01633	-0.03302	-0.00511	-0.02565	-0.03019	0.00523	0.01013
2262	-0.03281	0.01093	-0.00196	-0.01687	-0.03358	-0.00363	-0.02685	-0.03067	0.00438	0.00811
2263	-0.03346	0.00801	0.00123	-0.01681	-0.03407	-0.0011	-0.02789	-0.03068	0.00339	0.00485
2266	-0.03566	-0.00165	0.01176	-0.01468	-0.03478	0.00734	-0.02935	-0.02924	0.00069	-0.00685
2267	-0.03647	-0.00472	0.01527	-0.01252	-0.03459	0.01051	-0.02858	-0.02777	0.00057	-0.01056
2271	-0.03782	-0.01211	0.02313	-0.00572	-0.03112	0.01682	-0.02334	-0.02068	0.00024	-0.01673
2274	-0.03822	-0.01897	0.02956	0.00423	-0.02269	0.02094	-0.01187	-0.00641	0.00155	-0.01491
2276	-0.0392	-0.02401	0.0354	0.01331	-0.01756	0.02687	-0.00263	0.00757	0.00519	-0.01273
2280	-0.03933	-0.02992	0.04082	0.02417	-0.008	0.03031	0.01072	0.02507	0.00883	-0.00414
2281	-0.03913	-0.03079	0.04124	0.0257	-0.00604	0.02998	0.01285	0.027	0.00925	-0.00184
2282	-0.03908	-0.03128	0.04159	0.02662	-0.00508	0.03005	0.01404	0.02836	0.0096	-0.00074
2284	-0.03896	-0.03209	0.0421	0.02816	-0.00332	0.02997	0.01611	0.03052	0.01011	0.00143
2285	-0.03886	-0.03233	0.04215	0.02852	-0.0027	0.02972	0.01669	0.03093	0.01014	0.00213
2286	-0.03906	-0.0325	0.04263	0.02916	-0.00279	0.0306	0.01716	0.03225	0.01077	0.00223
2292	-0.0272	0.04221	-0.03255	0.03415	-0.00879	-0.01683	0.02968	0.00905	0.01808	-0.0343
2294	-0.02751	0.04113	-0.03163	0.03116	-0.01056	-0.01679	0.02656	0.0062	0.01849	-0.029
2295	-0.02748	0.04052	-0.03094	0.02942	-0.01095	-0.01629	0.02462	0.00487	0.01758	-0.02527
2296	-0.02763	0.03988	-0.03036	0.02776	-0.01183	-0.0162	0.02291	0.00343	0.01768	-0.02281
2297	-0.02789	0.0392	-0.02981	0.02616	-0.01304	-0.01633	0.02127	0.00185	0.01828	-0.02116
2299	-0.02836	0.03736	-0.02815	0.02186	-0.01557	-0.01609	0.0167	-0.00207	0.01848	-0.01587
2300	-0.02855	0.03612	-0.02696	0.01901	-0.01683	-0.01567	0.0137	-0.00429	0.018	-0.01233
2301	-0.02868	0.03565	-0.02654	0.01795	-0.01747	-0.01561	0.01257	-0.00525	0.01805	-0.01113
2303	-0.02956	0.03113	-0.02216	0.0093	-0.02191	-0.01404	0.003	-0.01252	0.01613	-0.00359
2307	-0.03143	0.01981	-0.01099	-0.01019	-0.03089	-0.00916	-0.01858	-0.02741	0.00962	0.011
2309	-0.03202	0.0166	-0.00774	-0.01367	-0.03269	-0.00739	-0.02285	-0.0301	0.00782	0.01146
2310	-0.03223	0.01492	-0.00603	-0.01511	-0.03309	-0.00632	-0.02449	-0.03058	0.00664	0.01121
2315	-0.03474	0.00314	0.00666	-0.01606	-0.03515	0.00336	-0.0294	-0.03094	0.00221	-0.00086
2316	-0.03513	0.00154	0.00846	-0.01552	-0.03527	0.00488	-0.02953	-0.03059	0.0019	-0.00279
2317	-0.03668	-0.00452	0.01531	-0.01205	-0.03519	0.01093	-0.02872	-0.02826	0.00129	-0.01031
2318	-0.03764	-0.00958	0.02075	-0.00815	-0.03334	0.01537	-0.02601	-0.02409	0.00065	-0.01551
2320	-0.03797	-0.01122	0.02254	-0.00646	-0.03256	0.01691	-0.02471	-0.02229	0.00073	-0.0168
2321	-0.03807	-0.01202	0.02336	-0.00537	-0.03181	0.01753	-0.02361	-0.02089	0.00089	-0.01688
2323	-0.03854	-0.01483	0.02641	-0.00109	-0.02925	0.02027	-0.01937	-0.01498	0.00203	-0.01687
2324	-0.03946	-0.02197	0.03398	0.01042	-0.02136	0.02686	-0.00693	0.00264	0.00524	-0.01499
2325	-0.03954	-0.02287	0.03488	0.01201	-0.02011	0.02757	-0.00508	0.00522	0.00574	-0.01417
2326	-0.03964	-0.02406	0.03609	0.01408	-0.01853	0.02855	-0.00268	0.00859	0.00641	-0.01318
2329	-0.03979	-0.02831	0.04008	0.02187	-0.01178	0.03126	0.00688	0.02147	0.00908	-0.00731
2330	-0.03967	-0.02981	0.04124	0.02445	-0.00897	0.0316	0.0104	0.02577	0.00966	-0.00484
2331	-0.03968	-0.03042	0.04179	0.02568	-0.0079	0.03195	0.01191	0.02775	0.01021	-0.00357
2333	-0.03964	-0.03143	0.04263	0.02763	-0.00601	0.03235	0.01443	0.03096	0.01094	-0.00148
2334	-0.0395	-0.03193	0.04285	0.0285	-0.00479	0.03208	0.01573	0.03213	0.01114	-4e-05
2338	-0.02776	0.04389	-0.03493	0.03968	-0.00902	-0.01952	0.03632	0.01298	0.02394	-0.05017
2339	-0.02765	0.04342	-0.03429	0.03812	-0.00909	-0.01886	0.03445	0.01178	0.02248	-0.0457
2345	-0.02781	0.04082	-0.03151	0.03047	-0.01166	-0.01724	0.02587	0.00509	0.01961	-0.0286
2347	-0.0281	0.03929	-0.03006	0.02655	-0.01358	-0.01684	0.02171	0.0017	0.01937	-0.02257
2349	-0.02849	0.03756	-0.02846	0.02246	-0.01581	-0.01649	0.01733	-0.00196	0.0193	-0.01728
2351	-0.02879	0.03561	-0.02656	0.01795	-0.01781	-0.01579	0.01253	-0.00555	0.01847	-0.01148
2355	-0.03075	0.02492	-0.01607	-0.00187	-0.0276	-0.01163	-0.00956	-0.0219	0.01308	0.00528
2357	-0.03169	0.01938	-0.01055	-0.01059	-0.03171	-0.00904	-0.01944	-0.02864	0.00982	0.01091
2359	-0.03215	0.01657	-0.00769	-0.01372	-0.03314	-0.00741	-0.0232	-0.03082	0.00806	0.01157
2360	-0.03235	0.0153	-0.00639	-0.01466	-0.03349	-0.00659	-0.02436	-0.03124	0.00728	0.01111
2364	-0.03443	0.00561	0.0041	-0.01593	-0.03551	0.00144	-0.02903	-0.03213	0.00352	0.00184
2366	-0.0359	-0.00037	0.01084	-0.01402	-0.036	0.00725	-0.02965	-0.03082	0.00228	-0.00537
2367	-0.03636	-0.0021	0.01283	-0.0128	-0.03588	0.00909	-0.02917	-0.0298	0.00229	-0.00726
2369	-0.03774	-0.00824	0.01972	-0.00827	-0.03451	0.01519	-0.02665	-0.02517	0.00193	-0.01396
2370	-0.03816	-0.01147	0.02299	-0.00565	-0.03258	0.01759	-0.02424	-0.02165	0.00132	-0.01669
2371	-0.03825	-0.0123	0.02383	-0.00451	-0.03177	0.01823	-0.02304	-0.02009	0.0015	-0.01672
2372	-0.03881	-0.01436	0.02637	-0.00049	-0.03007	0.02104	-0.0194	-0.01476	0.00334	-0.01618
2373	-0.03898	-0.0167	0.02865	0.00252	-0.02752	0.02264	-0.01595	-0.01009	0.00358	-0.01623
2375	-0.0398	-0.02309	0.03547	0.01277	-0.02041	0.02868	-0.00472	0.00639	0.00656	-0.01427
2376	-0.03982	-0.02407	0.03637	0.01444	-0.01888	0.02925	-0.00262	0.00919	0.00699	-0.01323
2378	-0.03993	-0.02706	0.03919	0.0198	-0.01424	0.03119	0.00397	0.01812	0.00873	-0.00945
2381	-0.03989	-0.03027	0.04199	0.02569	-0.00864	0.03273	0.01153	0.02801	0.01064	-0.00421
2382	-0.0398	-0.03103	0.04253	0.02705	-0.00709	0.03278	0.01343	0.03022	0.011	-0.0026
2384	-0.03993	-0.03178	0.04342	0.02877	-0.00602	0.03376	0.01536	0.0333	0.01202	-0.00121
2385	-0.03985	-0.03222	0.04367	0.02956	-0.00505	0.03368	0.01647	0.03448	0.01224	-8e-05
2386	-0.03983	-0.03239	0.04378	0.02987	-0.00468	0.03366	0.01692	0.03497	0.01235	0.00037
2387	-0.03991	-0.03242	0.04395	0.03005	-0.00481	0.03403	0.017	0.03543	0.01258	0.00027
2388	-0.02802	0.0441	-0.03538	0.04049	-0.0096	-0.02034	0.03743	0.01334	0.02589	-0.05343
2391	-0.02779	0.04311	-0.03407	0.03726	-0.00977	-0.01897	0.03358	0.01085	0.02289	-0.0443
2394	-0.02786	0.04106	-0.03183	0.03119	-0.01163	-0.01755	0.02672	0.00561	0.02027	-0.03043
2396	-0.02803	0.04003	-0.03082	0.02843	-0.01288	-0.01718	0.0237	0.00313	0.01982	-0.02541
2398	-0.02846	0.03843	-0.02938	0.02462	-0.01516	-0.01701	0.01964	-0.00043	0.02012	-0.02062
2400	-0.02879	0.03657	-0.02759	0.02032	-0.01724	-0.01642	0.015	-0.00407	0.01953	-0.01506
2401	-0.02894	0.03555	-0.02658	0.01798	-0.01825	-0.01603	0.0125	-0.00592	0.01903	-0.01208
2402	-0.0293	0.03374	-0.0248	0.01449	-0.02009	-0.01535	0.00853	-0.00905	0.0182	-0.00883
2405	-0.03157	0.0215	-0.01269	-0.00739	-0.03104	-0.01027	-0.01626	-0.02747	0.01174	0.00894
2410	-0.03282	0.01337	-0.00432	-0.01569	-0.03445	-0.00518	-0.02621	-0.03248	0.00647	0.01013
2414	-0.03584	9e-05	0.01033	-0.01451	-0.03633	0.00677	-0.03012	-0.03163	0.00226	-0.005
2417	-0.03696	-0.0043	0.01541	-0.01112	-0.03575	0.01151	-0.02852	-0.02851	0.00238	-0.00972
