gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
53	1.04033	2.03362	1.06507	1.12063	1.79727	0.87109	0.96013	1.37338	1.44888	0.89813	1.13324	1.11601	1.3395	1.32648	1.0725	1.37902	1.5239	1.07429	1.88028	1.12298	1.5199	1.05383	1.10544	1.75632	1.29467	1.12996	1.18903	0.88296	1.88453	1.576	1.47528	1.3615	1.85976	1.22694	1.2185	1.3983	1.62502	1.2255	1.59115	1.37625	1.19353	1.07838	1.52785	2.06755	0.96769	1.14619	1.52867	1.05696	1.57549	1.28059	1.15208	1.4243	1.45342	1.29712	1.45777	1.2466	1.46648	1.8167	1.27911	1.2222	1.35301	1.09832	1.58854	1.63516	1.15589	0.97362	1.21054	1.53906	1.01656	1.38274	1.37635	1.64518	1.16375	1.30527	0.89099	1.41364	1.45264	1.28137	1.25101	1.13424	1.15767	1.48943	1.06152	1.17533	1.13036	1.72641	1.72256	1.58003	1.02516	1.29312	1.12302	1.01354	1.10803	1.29581	1.14655	1.01684	1.3672	1.45775	1.36537	1.71404
54	1.09025	2.0382	1.07575	1.09769	1.78725	0.856	0.97881	1.38028	1.44046	0.88167	1.14343	1.08325	1.36198	1.31895	1.02927	1.42	1.51396	1.09568	1.86478	1.15809	1.48044	1.06144	1.06474	1.74595	1.27111	1.14107	1.22274	0.85561	1.84798	1.5352	1.51725	1.33059	1.86697	1.20804	1.17166	1.38754	1.67708	1.22894	1.5723	1.36195	1.17329	1.02183	1.52613	2.06268	0.93599	1.11042	1.56267	1.02199	1.59046	1.25992	1.15264	1.43843	1.45335	1.30862	1.45957	1.2005	1.49184	1.84867	1.29128	1.19706	1.38833	1.12388	1.63595	1.62918	1.18842	0.99439	1.18293	1.52433	1.0351	1.38196	1.398	1.66237	1.09684	1.32132	0.85284	1.46023	1.46273	1.30266	1.25092	1.07795	1.14582	1.47669	1.07326	1.16449	1.14312	1.75008	1.76386	1.59225	1.03189	1.2929	1.083	0.98208	1.10523	1.2927	1.18518	1.03223	1.33234	1.47134	1.33995	1.73084
55	1.10843	2.03879	1.03961	1.07817	1.75175	0.89143	0.96167	1.38495	1.37623	0.92242	1.11385	1.05769	1.31749	1.35697	1.00447	1.40376	1.48168	1.10828	1.87287	1.16729	1.51921	1.09151	1.06352	1.7174	1.27122	1.05716	1.21954	0.88347	1.85362	1.49654	1.52715	1.34305	1.87875	1.23727	1.1879	1.39831	1.69584	1.23741	1.56778	1.30688	1.13449	1.02892	1.54107	2.01991	0.92326	1.14019	1.5112	0.98906	1.57511	1.27564	1.18816	1.45476	1.44392	1.31971	1.49308	1.19044	1.45867	1.81304	1.33478	1.19231	1.38715	1.20428	1.71261	1.55862	1.15492	1.01474	1.16679	1.49842	1.03183	1.4376	1.36497	1.63923	1.06125	1.37628	0.85122	1.49121	1.44681	1.30794	1.27373	1.08226	1.16602	1.49108	1.10369	1.18427	1.15656	1.74333	1.76623	1.61553	1.0178	1.22854	1.06368	0.95295	1.09846	1.33913	1.15425	0.99639	1.35471	1.43596	1.33129	1.73532
56	1.07832	2.04528	1.01151	1.08424	1.74925	0.90804	0.9476	1.35508	1.38324	1.01763	1.06315	1.02617	1.36746	1.34653	1.09788	1.38514	1.4834	1.07937	1.78882	1.18883	1.4966	1.12904	0.99366	1.65458	1.29242	1.10591	1.19774	0.85119	1.81375	1.49838	1.49777	1.30561	1.84581	1.17725	1.27235	1.38929	1.62295	1.24351	1.58066	1.33602	1.18121	1.02358	1.50998	1.96285	0.96028	1.17787	1.43589	1.1057	1.55567	1.28103	1.16512	1.42887	1.44739	1.35641	1.54479	1.22235	1.50835	1.81483	1.3684	1.21852	1.405	1.21524	1.61629	1.56381	1.17744	1.07931	1.16229	1.50062	1.08172	1.46623	1.33895	1.61077	1.01342	1.33414	0.87751	1.40521	1.44844	1.31556	1.22347	1.10163	1.11858	1.50556	1.02004	1.17683	1.14955	1.71967	1.71967	1.6416	0.99811	1.22571	1.13909	0.96426	1.11362	1.33771	1.19294	1.02157	1.24832	1.44344	1.34828	1.67273
57	1.05389	2.03117	1.07751	1.0932	1.78121	0.90214	1.02791	1.37022	1.44386	0.99489	1.09976	1.15018	1.38645	1.3025	1.04191	1.43994	1.52545	1.11463	1.80168	1.21734	1.44211	1.11971	1.05245	1.68481	1.19762	1.11339	1.23983	0.77198	1.86372	1.58858	1.46166	1.35583	1.87674	1.15296	1.22164	1.33005	1.66452	1.18788	1.6086	1.27631	1.14217	0.97765	1.54996	2.0285	0.96772	1.12535	1.52455	1.05467	1.54136	1.20651	1.08351	1.4116	1.52685	1.32366	1.4641	1.2078	1.52299	1.82104	1.33642	1.11879	1.40945	1.13023	1.65277	1.64058	1.24383	1.05004	1.19438	1.47324	1.09375	1.3669	1.3771	1.65617	1.08423	1.35585	0.84458	1.44829	1.43301	1.29969	1.25601	1.0968	1.14582	1.49837	1.06164	1.13216	1.16736	1.74037	1.79713	1.63815	0.95551	1.33883	1.18588	0.99377	1.11403	1.2913	1.19651	1.01875	1.32131	1.41228	1.28275	1.70377
62	1.14418	1.93235	1.20109	1.08225	1.70392	0.96364	1.13422	1.49596	1.41364	1.06888	1.05779	1.04552	1.47991	1.29455	0.97468	1.46409	1.57789	1.03083	1.77547	1.2011	1.51018	1.17624	1.22561	1.656	1.31905	1.18448	1.06527	0.82738	1.95953	1.69028	1.5293	1.36168	1.75012	1.26039	1.17873	1.332	1.63459	1.0736	1.56439	1.31672	1.11867	0.99018	1.67262	1.94494	1.04917	1.25013	1.49068	1.05852	1.62874	1.2435	1.11281	1.51948	1.54963	1.30248	1.378	1.12317	1.42639	1.73702	1.36141	1.10652	1.5764	1.13149	1.64748	1.67975	1.22806	1.10733	1.1496	1.52654	1.08951	1.32981	1.4447	1.76313	1.11676	1.2639	0.94743	1.47292	1.51529	1.21563	1.28437	1.08968	1.17117	1.49787	1.019	1.14424	1.20411	1.83698	1.82237	1.57927	0.91654	1.33515	1.11607	1.04467	1.01504	1.2927	1.21061	1.03988	1.31389	1.40615	1.30147	1.65255
63	1.06648	1.89602	1.24399	1.07054	1.73736	0.93685	1.10528	1.48405	1.44387	1.05715	1.03058	1.07775	1.49741	1.25926	0.90686	1.40996	1.62587	1.05622	1.80615	1.20042	1.47117	1.16327	1.20111	1.64347	1.28886	1.17662	1.08722	0.86545	1.92783	1.69762	1.53293	1.34691	1.74774	1.23042	1.15916	1.34761	1.65674	1.04449	1.5655	1.25426	1.14362	0.98984	1.63968	1.93387	1.0509	1.31463	1.43926	1.06367	1.64207	1.27017	1.17767	1.5165	1.44567	1.28147	1.32375	1.12117	1.42387	1.73356	1.33357	1.09785	1.54085	1.15047	1.66184	1.70957	1.22702	1.04962	1.18848	1.55134	1.0555	1.32255	1.36828	1.77277	1.0964	1.28412	0.95974	1.50536	1.4965	1.18293	1.2914	1.1122	1.19882	1.46079	0.99007	1.10302	1.14365	1.82232	1.78782	1.54822	0.9071	1.30899	1.11342	1.03484	1.04104	1.30087	1.21427	1.01425	1.32424	1.44683	1.29024	1.6422
64	1.03858	1.93036	1.25175	1.08669	1.75266	0.93059	1.0675	1.46545	1.41975	1.04596	1.01174	1.08717	1.48188	1.27132	0.92855	1.3693	1.65361	1.05188	1.80424	1.19339	1.48073	1.10936	1.15953	1.66621	1.27509	1.18726	1.05473	0.8459	1.92242	1.71372	1.52492	1.34337	1.76283	1.22772	1.16373	1.36183	1.65798	1.03597	1.61208	1.27647	1.10999	1.01458	1.62595	1.91079	1.0567	1.31905	1.44153	1.0467	1.64823	1.31993	1.12702	1.48147	1.50493	1.26317	1.34476	1.08888	1.40627	1.70866	1.37981	1.11056	1.55844	1.15171	1.63875	1.73599	1.23207	1.06904	1.16124	1.56175	1.06663	1.28605	1.41721	1.76769	1.09602	1.2738	0.93129	1.50501	1.50535	1.18764	1.28496	1.08289	1.14568	1.49534	0.97809	1.12301	1.15074	1.81061	1.76867	1.52225	0.87779	1.32045	1.10301	1.01286	1.05577	1.29247	1.20518	1.00355	1.30033	1.4441	1.30241	1.60933
65	1.03599	1.95324	1.23466	1.11412	1.74459	0.94443	1.04902	1.4669	1.40475	1.04736	1.01594	1.08532	1.49492	1.26644	0.94381	1.36086	1.65307	1.04795	1.78038	1.17472	1.51305	1.12007	1.13631	1.64957	1.27086	1.20469	1.07821	0.83561	1.94157	1.72844	1.52403	1.35762	1.75543	1.20014	1.14774	1.33247	1.67538	1.0488	1.62513	1.2913	1.09349	1.01839	1.62871	1.9307	1.02266	1.30013	1.46586	1.08878	1.64353	1.29314	1.07545	1.47952	1.49192	1.27119	1.35499	1.09758	1.419	1.69686	1.38981	1.10621	1.57776	1.14529	1.65165	1.74984	1.2626	1.09967	1.12872	1.55156	1.05009	1.29843	1.42788	1.76107	1.08834	1.23734	0.92217	1.48961	1.526	1.19255	1.24864	1.07459	1.12719	1.51401	0.99604	1.13224	1.14929	1.80493	1.74897	1.5065	0.89542	1.35921	1.05173	1.01714	1.04107	1.30024	1.22049	1.00366	1.28332	1.44048	1.34983	1.59911
66	1.01258	1.9389	1.24064	1.11292	1.76456	0.92803	1.05499	1.51498	1.39716	1.06017	1.0252	1.10587	1.47308	1.26725	0.9399	1.34011	1.61338	1.08982	1.7591	1.17488	1.49207	1.14541	1.08464	1.62626	1.27514	1.22247	1.10322	0.86651	1.98269	1.74621	1.52167	1.38747	1.74636	1.18454	1.1565	1.31731	1.6993	1.04525	1.59923	1.27236	1.07014	1.02775	1.60917	1.96569	0.997	1.29861	1.46575	1.11616	1.64427	1.25347	1.06392	1.48868	1.43999	1.30846	1.3234	1.09044	1.42605	1.71717	1.36959	1.10342	1.56256	1.14178	1.66322	1.72995	1.27812	1.10394	1.1161	1.53898	1.09224	1.33151	1.42331	1.77834	1.07159	1.22477	0.93869	1.47	1.53836	1.21273	1.23618	1.06736	1.16314	1.47758	1.04159	1.13333	1.13177	1.79118	1.75509	1.51747	0.88933	1.37837	1.0659	0.99864	1.05542	1.29926	1.27543	0.98622	1.31485	1.4364	1.36104	1.59514
70	1.09416	1.88288	1.22867	1.0761	1.69304	1.01806	0.9747	1.42329	1.39142	1.11614	1.04914	1.14928	1.39166	1.18051	0.95622	1.26808	1.6453	1.13261	1.81985	1.19802	1.38851	1.14747	1.08036	1.54737	1.23208	1.22718	1.05053	0.81954	1.8907	1.70081	1.576	1.41762	1.75739	1.24271	1.20952	1.35647	1.65929	1.11778	1.60855	1.20648	1.05272	1.07905	1.4748	1.90315	1.02686	1.24774	1.44272	1.05212	1.62359	1.30808	1.09704	1.44484	1.52998	1.31322	1.32883	1.12385	1.43792	1.68524	1.32935	1.04662	1.53709	1.25051	1.67985	1.73642	1.14869	1.17937	1.10037	1.58328	1.13645	1.31756	1.40601	1.81283	1.16699	1.22414	0.90629	1.40747	1.56045	1.21881	1.27968	0.99207	1.22876	1.4341	1.009	1.13493	1.04644	1.75783	1.81586	1.51291	0.79201	1.34838	1.14174	0.95496	1.05584	1.29456	1.27657	1.01682	1.31747	1.35881	1.40638	1.59486
71	1.05582	1.90151	1.25741	1.15749	1.69142	0.98989	0.94341	1.45003	1.44785	1.17774	1.03923	1.16045	1.41171	1.14768	0.95166	1.26187	1.6501	1.15215	1.8567	1.17197	1.36953	1.10128	1.09925	1.54357	1.23878	1.1826	1.04316	0.8261	1.85915	1.66944	1.5602	1.4256	1.71774	1.16929	1.22267	1.35202	1.62664	1.12163	1.60645	1.17159	1.02466	1.06434	1.45331	1.92779	1.03394	1.21133	1.46983	1.02548	1.592	1.23127	1.08452	1.42403	1.54652	1.30684	1.3359	1.19167	1.4569	1.69816	1.25773	1.07636	1.50349	1.2485	1.74133	1.757	1.24944	1.19037	1.13861	1.58238	1.13913	1.35166	1.40209	1.78398	1.13417	1.2689	0.86574	1.40846	1.52167	1.25192	1.29819	1.01791	1.24474	1.42895	1.04104	1.17188	1.03008	1.69289	1.81145	1.47954	0.82594	1.36791	1.21117	0.91951	1.00091	1.34633	1.28107	1.03325	1.34163	1.336	1.41756	1.62776
72	1.05277	1.82902	1.19308	1.09201	1.67021	0.99322	0.92668	1.47971	1.48447	1.16488	1.03466	1.13681	1.40554	1.1667	0.98262	1.29378	1.62744	1.16409	1.84831	1.13537	1.33412	1.148	1.11895	1.57733	1.26132	1.12993	1.01294	0.87693	1.81506	1.70253	1.55256	1.48095	1.73274	1.22995	1.25365	1.3306	1.61622	1.07245	1.60085	1.16467	1.04453	1.07587	1.50212	1.87547	1.03658	1.24129	1.43351	1.00648	1.56172	1.27764	1.04938	1.41484	1.53195	1.33391	1.32252	1.20028	1.43858	1.69698	1.28419	1.08077	1.53926	1.20925	1.7111	1.76313	1.24123	1.17564	1.12519	1.57365	1.089	1.35431	1.40479	1.80835	1.11529	1.26516	0.88589	1.448	1.57452	1.26344	1.27193	1.02033	1.24552	1.47908	0.99995	1.16349	1.04906	1.72642	1.87271	1.50247	0.84717	1.34243	1.1655	0.9017	1.0179	1.36042	1.22845	0.99288	1.3332	1.34698	1.40339	1.60276
73	1.05545	1.83448	1.16845	1.06991	1.677	0.94968	0.95898	1.44277	1.49622	1.15036	1.02161	1.11765	1.45587	1.2209	0.9909	1.29113	1.57634	1.17361	1.82586	1.11198	1.32336	1.13775	1.11749	1.58416	1.23707	1.16839	1.00726	0.86913	1.79528	1.71666	1.53545	1.48517	1.78554	1.19791	1.23297	1.3286	1.61235	1.04759	1.60861	1.17336	1.07998	1.10999	1.45964	1.84069	1.05878	1.20894	1.46823	1.02023	1.54353	1.26459	1.08136	1.4571	1.57041	1.27814	1.30857	1.18312	1.43574	1.68768	1.31216	1.08343	1.52508	1.20276	1.75409	1.76058	1.20996	1.17886	1.1334	1.60479	1.07098	1.31423	1.41146	1.84128	1.11993	1.28015	0.89496	1.43363	1.56997	1.27823	1.26661	1.01947	1.22181	1.46318	1.01834	1.19034	1.05084	1.72465	1.84902	1.46665	0.85419	1.36546	1.18429	0.89869	1.01534	1.36536	1.25433	1.00867	1.34986	1.37601	1.41953	1.59374
74	1.05959	1.82828	1.20332	1.10124	1.67523	0.9457	1.01447	1.42439	1.45189	1.17061	1.01592	1.12367	1.41451	1.23011	0.99917	1.26099	1.57208	1.16522	1.82669	1.0786	1.31059	1.18648	1.07586	1.56154	1.26372	1.1707	1.00159	0.9211	1.77045	1.70179	1.53575	1.48995	1.75501	1.1941	1.23678	1.34153	1.61251	1.04325	1.61115	1.18317	1.06362	1.13355	1.4129	1.84005	1.06784	1.20939	1.49427	1.03175	1.55422	1.19946	1.10057	1.44095	1.55031	1.29706	1.35667	1.20078	1.40756	1.69672	1.25825	1.09199	1.52435	1.21372	1.77589	1.79043	1.17715	1.14678	1.10277	1.59146	1.08686	1.31072	1.36945	1.85186	1.1303	1.30481	0.89652	1.44334	1.5724	1.30768	1.33488	1.01149	1.24303	1.41221	1.03081	1.19826	1.07575	1.731	1.8079	1.50439	0.86345	1.37536	1.20822	0.8746	0.9899	1.32681	1.27425	0.97447	1.37666	1.37921	1.45797	1.60773
77	1.07406	1.79832	1.23366	1.04339	1.63276	0.99167	1.05397	1.42379	1.47139	1.09639	1.04822	1.08901	1.44171	1.19938	0.98148	1.26896	1.54755	1.15304	1.83866	1.13327	1.29434	1.16801	1.05315	1.57393	1.24468	1.16242	0.98339	0.91894	1.73797	1.74709	1.53726	1.52852	1.78046	1.15618	1.26757	1.28586	1.56214	1.05002	1.61824	1.25198	1.05866	1.10411	1.38923	1.85714	1.06268	1.20097	1.42256	1.0377	1.57993	1.20105	1.07777	1.5086	1.52025	1.23139	1.33214	1.14562	1.44986	1.67404	1.19912	1.14596	1.4988	1.21111	1.7863	1.80488	1.20583	1.14013	1.11954	1.60213	1.09484	1.29682	1.35577	1.77681	1.13212	1.34049	0.96236	1.41381	1.52522	1.3097	1.28707	1.06148	1.23861	1.44166	1.0396	1.15085	1.11192	1.72164	1.90864	1.50982	0.89892	1.31557	1.17675	0.93971	0.98225	1.31721	1.27238	0.97621	1.40117	1.38923	1.48558	1.61055
79	1.06173	1.76489	1.23756	1.02256	1.61344	1.00228	1.04949	1.44511	1.47773	1.05336	1.06493	1.06427	1.46212	1.25676	0.97295	1.26039	1.58577	1.1461	1.82412	1.15023	1.36037	1.17272	1.07286	1.52935	1.26511	1.13192	0.94843	0.94303	1.69688	1.773	1.54551	1.56082	1.75836	1.18039	1.27205	1.17349	1.53288	1.01417	1.63343	1.2147	1.01374	1.03957	1.43164	1.88121	1.05844	1.11398	1.43982	1.05787	1.59544	1.1928	1.07094	1.50397	1.442	1.29646	1.25364	1.11679	1.45248	1.72616	1.20626	1.1174	1.44488	1.2116	1.78655	1.77137	1.26829	1.12081	1.12386	1.58774	1.08367	1.28529	1.40027	1.73527	1.15124	1.30739	0.96845	1.36424	1.5628	1.26895	1.31271	1.07423	1.23619	1.43309	0.98622	1.15833	1.11197	1.7506	1.8999	1.50382	0.84773	1.30822	1.19045	0.8986	1.04771	1.35732	1.22012	0.95564	1.48507	1.36643	1.49977	1.66298
80	1.08084	1.77152	1.24599	1.0114	1.58225	0.98123	1.0779	1.4222	1.49437	1.07753	1.03554	1.09687	1.43956	1.24745	0.96562	1.29888	1.58957	1.16711	1.78868	1.19824	1.38121	1.15626	1.0767	1.53209	1.27571	1.11021	0.98852	0.90761	1.70233	1.79536	1.51441	1.55775	1.76676	1.14665	1.26416	1.15183	1.52507	1.02213	1.60081	1.19025	0.99106	1.05265	1.43878	1.86731	1.05707	1.13035	1.42761	1.01577	1.57561	1.21204	1.0392	1.51691	1.48871	1.24921	1.27598	1.09933	1.48005	1.75609	1.23331	1.11594	1.46714	1.24492	1.8599	1.78727	1.27163	1.13127	1.14535	1.55339	1.08258	1.28945	1.38622	1.69317	1.18873	1.2851	0.94414	1.39411	1.56219	1.29026	1.31195	1.0555	1.25069	1.42762	1.03441	1.1739	1.1716	1.75575	1.89324	1.51412	0.81046	1.30553	1.17616	0.90405	0.98885	1.36199	1.22171	0.92266	1.48327	1.38981	1.49203	1.58166
84	1.09169	1.80158	1.24569	1.0879	1.59779	1.07521	1.04765	1.35356	1.47491	1.07764	0.98266	1.15558	1.49936	1.19108	0.99016	1.30888	1.61262	1.2186	1.79999	1.19903	1.39881	1.13346	1.0512	1.70621	1.24596	1.09905	0.98391	0.96296	1.73123	1.67383	1.54567	1.48674	1.77473	1.06469	1.28303	1.11534	1.50247	1.0517	1.6268	1.27638	1.04969	1.09673	1.51978	1.85705	1.13936	1.17665	1.34433	1.08077	1.55073	1.19166	1.09576	1.52198	1.54629	1.17959	1.20668	1.08003	1.43337	1.87324	1.18126	1.14769	1.49755	1.30711	1.82635	1.89967	1.15715	1.14812	1.19106	1.53508	1.10303	1.37462	1.46661	1.75085	1.13976	1.30557	1.0107	1.39208	1.5038	1.19325	1.2724	0.92438	1.3168	1.34251	1.05677	1.11887	1.15373	1.81182	1.82813	1.4915	0.84988	1.37651	1.16497	0.92773	1.089	1.25959	1.1837	0.90432	1.56148	1.39301	1.49624	1.50766
87	1.12161	1.80997	1.36396	1.10296	1.54706	1.06837	1.04105	1.48345	1.46128	1.06218	0.93215	1.16811	1.53025	1.18829	1.00845	1.24311	1.60562	1.194	1.80558	1.14373	1.33714	1.18734	1.03066	1.61548	1.23641	1.14941	1.01962	1.00756	1.66301	1.68696	1.55748	1.50769	1.80664	1.06902	1.33846	1.2096	1.49343	0.99689	1.61928	1.30962	1.02014	1.09874	1.53483	1.78838	1.16765	1.17422	1.40384	1.12271	1.54168	1.22518	1.09443	1.54859	1.55268	1.17914	1.18641	1.10432	1.42767	1.83622	1.22977	1.12666	1.38547	1.22581	1.8561	1.80651	1.24472	1.18592	1.19407	1.58578	1.18129	1.36736	1.43737	1.74319	1.09461	1.37425	0.91873	1.29418	1.59648	1.12236	1.35939	0.91391	1.36237	1.34209	1.02199	1.19426	1.12144	1.79781	1.81964	1.53691	0.86369	1.3246	1.11999	0.87924	1.08393	1.12338	1.20642	0.9365	1.55345	1.40434	1.48355	1.52893
88	1.12366	1.78825	1.39637	1.11113	1.64362	0.96874	1.01947	1.50652	1.48271	1.04381	0.81195	1.17393	1.56032	1.17924	0.98726	1.28224	1.5968	1.15773	1.68636	1.1281	1.29738	1.07349	1.00242	1.57732	1.28955	1.22617	0.97615	1.0429	1.71861	1.77965	1.51236	1.57775	1.76288	1.03073	1.44889	1.21595	1.59288	1.12333	1.59011	1.25126	1.01734	1.11766	1.581	1.84282	1.28685	1.25678	1.4324	1.10639	1.54782	1.36529	1.05977	1.64082	1.50475	1.16655	1.14375	1.11227	1.37266	1.74918	1.3001	1.18638	1.39562	1.23424	1.95296	1.65333	1.31351	1.19348	1.21126	1.64613	1.22625	1.41488	1.3955	1.80249	1.10252	1.37364	0.90067	1.21111	1.69142	1.05993	1.50599	0.84005	1.32443	1.37083	0.98208	1.17085	1.09906	1.90321	1.7337	1.51286	0.88049	1.35256	1.05585	0.873	1.13758	1.13081	1.14575	0.93547	1.50798	1.36605	1.47006	1.53062
89	1.09517	1.88616	1.37692	1.05995	1.54171	1.12279	0.99064	1.35031	1.47152	1.06612	0.9968	1.13638	1.45525	1.2577	1.00365	1.23565	1.58385	1.22399	1.8519	1.19674	1.38741	1.18143	1.17222	1.59003	1.24738	1.20008	1.03492	1.07861	1.62545	1.64944	1.49412	1.48757	1.82269	1.07793	1.32118	1.32083	1.52213	1.00868	1.71531	1.26208	1.05146	1.19307	1.58864	1.76878	1.14199	1.16838	1.44246	1.07332	1.51056	1.14678	1.00976	1.51787	1.60618	1.14456	1.09189	1.07188	1.43742	1.82229	1.24273	1.10819	1.39064	1.10697	1.80995	1.73316	1.24175	1.19452	1.22769	1.50283	1.21993	1.36365	1.41102	1.76482	0.9817	1.40249	0.93914	1.35724	1.71039	1.24504	1.25636	0.94107	1.33948	1.3801	1.08082	1.30089	1.12032	1.87944	1.81942	1.51961	0.83078	1.30644	1.2314	0.92314	1.12845	1.09127	1.21685	0.97562	1.58425	1.3722	1.49768	1.53472
92	1.17346	1.86177	1.34205	1.09475	1.57591	1.04341	1.08899	1.34529	1.53207	1.09279	1.04113	1.08459	1.43109	1.2717	1.01116	1.27861	1.59861	1.18116	1.79622	1.22505	1.32226	1.2357	1.01851	1.67368	1.27079	1.15922	0.96772	1.01792	1.63493	1.57335	1.55146	1.44641	1.8654	1.0238	1.32771	1.23044	1.52817	1.0588	1.70635	1.28428	1.07609	1.15396	1.54823	1.78556	1.11795	1.14265	1.44553	1.04293	1.54494	1.13187	1.05902	1.54667	1.58877	1.10721	1.15454	1.18352	1.33725	1.81983	1.22654	1.07086	1.36581	1.14405	1.82288	1.77708	1.29497	1.17463	1.14957	1.5661	1.16092	1.40406	1.4129	1.80844	1.00636	1.32354	0.9234	1.36727	1.59281	1.32522	1.29117	0.99235	1.2192	1.42154	1.1138	1.19854	1.13379	1.84116	1.91641	1.56683	0.82647	1.40452	1.22997	0.89993	1.03383	1.16216	1.21869	0.98518	1.52397	1.36441	1.48982	1.6103
93	1.19774	1.86995	1.33937	1.10573	1.58114	1.05275	1.09131	1.37178	1.55062	1.06434	1.02145	1.13552	1.45841	1.239	0.95163	1.23481	1.55734	1.17739	1.83579	1.19377	1.29918	1.18613	1.03538	1.70798	1.22846	1.15961	0.93249	0.99521	1.63422	1.64474	1.53995	1.4851	1.855	1.00676	1.35571	1.24083	1.55394	1.07086	1.66457	1.32179	1.07714	1.1254	1.54155	1.80994	1.10778	1.20858	1.39297	1.10309	1.51734	1.13658	1.01252	1.51572	1.57145	1.16247	1.17092	1.16524	1.3833	1.7811	1.24785	1.08221	1.42187	1.16166	1.78908	1.78048	1.33168	1.1486	1.155	1.59667	1.14781	1.42635	1.45606	1.82629	1.02651	1.35469	0.93216	1.36845	1.56942	1.30391	1.28668	0.98778	1.2164	1.46412	1.12405	1.21745	1.08886	1.83953	1.90331	1.56343	0.88751	1.35254	1.2362	0.9062	1.01301	1.16153	1.22261	0.98098	1.52519	1.41335	1.48262	1.63127
95	1.19422	1.89532	1.3003	1.11073	1.57615	1.01434	1.09359	1.39454	1.5306	1.12142	1.03813	1.11341	1.45161	1.2223	0.99528	1.28139	1.59208	1.12726	1.79048	1.19711	1.29346	1.17277	1.04943	1.71495	1.20311	1.16456	0.92682	0.96	1.59376	1.655	1.57106	1.49956	1.77289	0.94752	1.36867	1.23161	1.53509	1.07968	1.6563	1.29088	1.11558	1.15345	1.48049	1.77099	1.14641	1.20405	1.38269	1.07325	1.53495	1.10283	0.99851	1.51072	1.57125	1.13625	1.21375	1.15524	1.42733	1.75781	1.25921	1.0296	1.44595	1.19926	1.80406	1.72196	1.3199	1.19683	1.1577	1.61112	1.17256	1.43676	1.50781	1.79312	1.05044	1.34595	0.92592	1.35785	1.59854	1.31672	1.30301	1.05356	1.18555	1.48575	1.14538	1.21638	1.06773	1.88791	1.85369	1.54046	0.93725	1.33194	1.2237	0.946	1.02326	1.17982	1.2167	1.03934	1.52945	1.46658	1.49417	1.58403
96	1.20574	1.83844	1.29552	1.09501	1.59701	1.01349	1.0802	1.40639	1.51758	1.11322	1.04526	1.14856	1.45917	1.19379	0.99628	1.25654	1.5859	1.11595	1.77367	1.19083	1.29721	1.15426	1.06122	1.72366	1.20649	1.14553	0.92669	0.93263	1.57698	1.65842	1.55937	1.4999	1.80524	0.93164	1.38522	1.28271	1.53389	1.09306	1.64928	1.28944	1.12154	1.14069	1.48256	1.73569	1.13782	1.19265	1.40495	1.09908	1.51888	1.09823	1.03308	1.48314	1.56592	1.15987	1.18482	1.15716	1.4541	1.73557	1.2813	1.0248	1.47813	1.19492	1.81311	1.70919	1.33114	1.1841	1.15453	1.64665	1.17748	1.43599	1.4938	1.78501	1.05827	1.345	0.91891	1.32808	1.59477	1.32197	1.30563	1.03207	1.16979	1.49439	1.14857	1.21594	1.06829	1.89195	1.836	1.56695	0.95812	1.31092	1.21521	0.9726	1.0627	1.22167	1.25017	1.02702	1.52877	1.45254	1.49697	1.57884
99	1.01943	2.03173	1.00588	1.1938	1.63279	0.9315	0.95788	1.38545	1.50263	0.93077	1.10341	1.13935	1.38879	1.38861	1.03317	1.40378	1.5193	1.07811	2.01681	1.05589	1.29729	1.05922	1.13051	1.74612	1.2376	1.08681	1.21257	0.95416	1.91375	1.55913	1.45124	1.42764	1.79828	1.2274	1.15588	1.37843	1.6075	1.15125	1.57727	1.34447	1.17658	1.06128	1.48166	2.10035	0.87646	1.14115	1.45611	1.07398	1.52975	1.23034	1.10214	1.45442	1.42867	1.27563	1.39441	1.2194	1.54746	1.78069	1.3336	1.20384	1.39481	1.05897	1.70924	1.56017	1.06071	1.04639	1.23754	1.50514	0.9631	1.35529	1.4096	1.62814	1.16019	1.29313	0.88782	1.46419	1.43638	1.2349	1.25299	1.1855	1.14904	1.50323	1.05093	1.20788	1.07815	1.66124	1.70407	1.59958	1.01606	1.28644	1.13911	0.93348	1.07574	1.24396	1.21131	1.03347	1.37882	1.40823	1.3078	1.8362
