Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
1913	-0.00704	0.02556	-5e-04	0.02511	-0.01673	-0.01481	0.02093	-0.00076	-0.011	-0.00308
1915	-0.00351	0.02698	0.00242	0.0243	-0.01751	-0.01449	0.02139	-0.00144	-0.01349	0.00153
1918	0.0034	0.02864	0.00801	0.02112	-0.01454	-0.01213	0.01876	6e-04	-0.01749	0.00825
1919	0.00575	0.02923	0.01002	0.01926	-0.01308	-0.01078	0.01722	0.00144	-0.01834	0.00972
1920	0.00819	0.02956	0.01195	0.01758	-0.011	-0.00941	0.01516	0.00298	-0.019	0.01083
1921	0.00969	0.02982	0.01315	0.01621	-0.00977	-0.0085	0.01375	0.00354	-0.0192	0.01113
1924	0.02128	0.03496	0.02599	-0.00195	-0.00288	0.00664	0.00243	0.00722	-0.01328	0.00759
1925	0.02246	0.0355	0.02722	-0.00423	-0.00192	0.00798	0.00079	0.00707	-0.01257	0.00554
1928	0.02486	0.03617	0.02932	-0.00861	0.00101	0.00998	-0.0035	0.00701	-0.01126	-0.00075
1929	0.02516	0.03596	0.02919	-0.00896	0.00186	0.00946	-0.00443	0.00664	-0.01138	-0.00222
1930	0.02567	0.03559	0.02896	-0.00966	0.0033	0.00869	-0.00605	0.00595	-0.01108	-0.00506
1936	0.03078	0.0346	0.03016	-0.0203	0.01443	0.00825	-0.02085	0.00123	-0.00102	-0.03667
1937	0.03081	0.03508	0.03084	-0.02086	0.01387	0.00966	-0.02061	0.00189	8e-05	-0.03688
1939	-0.04145	0.0173	-0.02599	-0.02482	0.00642	0.0069	-0.02489	0.01713	-0.00289	0.01622
1940	-0.04132	0.01725	-0.02585	-0.02448	0.00645	0.00687	-0.02446	0.01691	-0.00287	0.01573
1941	-0.04101	0.01729	-0.02559	-0.02359	0.00604	0.00649	-0.02349	0.01612	-0.0026	0.01436
1942	-0.0406	0.01763	-0.0255	-0.02245	0.00469	0.00547	-0.02269	0.01502	-0.00175	0.01251
1945	-0.03866	0.01822	-0.02424	-0.01718	0.00118	0.00249	-0.01766	0.01049	0.00044	0.00478
1946	-0.03772	0.01856	-0.02367	-0.01476	-0.00054	0.00105	-0.01543	0.00853	0.00132	0.00153
1948	-0.03598	0.0189	-0.02238	-0.01036	-0.00277	-0.00097	-0.01094	0.00524	0.00224	-0.00406
1952	-0.03048	0.02229	-0.0192	0.00201	-0.01585	-0.01082	0.00246	-0.009	0.00397	-0.01999
1953	-0.02959	0.02245	-0.01854	0.00365	-0.01651	-0.01149	0.00393	-0.00956	0.00382	-0.02079
1954	-0.0291	0.02265	-0.01823	0.00445	-0.01715	-0.01201	0.00466	-0.01001	0.00373	-0.02108
1959	-0.01758	0.02405	-0.00885	0.01887	-0.01917	-0.01506	0.01733	-0.00844	-0.00288	-0.01554
1962	-0.01025	0.02586	-0.00285	0.0229	-0.01984	-0.01537	0.02132	-0.00599	-0.0084	-0.00659
1965	-0.00384	0.02759	0.00245	0.02328	-0.01909	-0.01444	0.02217	-0.00374	-0.01321	0.00152
1966	-0.00148	0.02848	0.00456	0.02185	-0.01886	-0.01339	0.02184	-0.00381	-0.01437	0.0044
1967	0.00135	0.02892	0.00682	0.02099	-0.0171	-0.01228	0.02062	-0.00193	-0.01591	0.00727
1969	0.00539	0.02988	0.01027	0.01845	-0.01502	-0.00997	0.01862	-0.00032	-0.01715	0.01113
1970	0.00704	0.03008	0.01164	0.01749	-0.01359	-0.00888	0.01737	0.00108	-0.01751	0.01223
1972	0.01803	0.0343	0.0233	0.00264	-0.00677	0.0044	0.0075	0.00624	-0.01344	0.01265
1977	0.02402	0.03693	0.02985	-0.00812	-0.00185	0.0121	-0.00052	0.00775	-0.00951	0.00388
1979	0.02531	0.03618	0.02956	-0.00952	0.00181	0.01017	-0.00461	0.00682	-0.01056	-0.00287
1981	0.02647	0.03674	0.03089	-0.01261	0.00292	0.01244	-0.00683	0.00675	-0.00676	-0.00789
1983	0.0302	0.03548	0.03109	-0.01992	0.01196	0.01075	-0.01838	0.00286	-0.00011	-0.03223
1984	0.03041	0.03555	0.0313	-0.02049	0.01228	0.0111	-0.01892	0.00285	0.00066	-0.03359
1985	0.03057	0.03547	0.03128	-0.02078	0.01268	0.01098	-0.01942	0.00268	0.00092	-0.03464
1986	0.03075	0.03534	0.03119	-0.02103	0.01333	0.01054	-0.02017	0.00236	0.00075	-0.03624
1990	-0.04161	0.01819	-0.02686	-0.02527	0.00384	0.0053	-0.02677	0.01695	-0.00118	0.01654
1991	-0.04137	0.01837	-0.02677	-0.02459	0.00311	0.00474	-0.02616	0.01619	-0.00079	0.01539
1994	-0.03986	0.01895	-0.02582	-0.02049	2e-05	0.00221	-0.02204	0.01215	0.00085	0.00899
1995	-0.03895	0.01905	-0.02506	-0.01804	-0.00106	0.00119	-0.0193	0.01002	0.00136	0.00543
1997	-0.03747	0.01999	-0.02435	-0.01435	-0.00504	-0.00181	-0.01586	0.00594	0.003	0.00011
1999	-0.03525	0.02058	-0.0226	-0.00901	-0.00834	-0.00453	-0.00965	7e-04	0.00353	-0.00681
2002	-0.03082	0.02284	-0.01967	0.00106	-0.01742	-0.01153	0.0019	-0.01041	0.00415	-0.01977
2006	-0.02393	0.02456	-0.01406	0.01114	-0.02308	-0.01562	0.01317	-0.01633	0.00135	-0.02082
2014	-0.00649	0.02837	0.00078	0.02141	-0.02333	-0.01491	0.02392	-0.00972	-0.01083	-0.00063
2023	0.01997	0.03644	0.02694	-0.00224	-0.00795	0.0103	0.00733	0.00676	-0.00925	0.01435
2024	0.02146	0.03693	0.0284	-0.00458	-0.00652	0.01187	0.00527	0.00727	-0.00868	0.01243
2027	0.02377	0.03689	0.02961	-0.00786	-0.00238	0.01197	0.00013	0.00727	-0.00909	0.00492
2030	0.02551	0.03731	0.03113	-0.01137	-1e-05	0.01387	-0.00345	0.00752	-0.00648	-0.00142
2034	0.03011	0.03723	0.03351	-0.02167	0.00907	0.01649	-0.01643	0.0056	0.00485	-0.03026
2035	0.03038	0.03698	0.03331	-0.02201	0.00999	0.01584	-0.01745	0.00511	0.00484	-0.03226
2036	0.03055	0.03669	0.03299	-0.02204	0.01084	0.0149	-0.0183	0.0046	0.00422	-0.03383
2037	0.03068	0.03632	0.03253	-0.02191	0.01176	0.01364	-0.01913	0.00392	0.00323	-0.03528
2040	-0.04179	0.01883	-0.02755	-0.02578	0.00208	0.00423	-0.0283	0.01698	-4e-05	0.01705
2041	-0.04156	0.01905	-0.0275	-0.02513	0.00121	0.00359	-0.02781	0.01622	0.00045	0.01594
2044	-0.04018	0.02006	-0.02689	-0.02146	-0.0032	3e-04	-0.02425	0.0114	0.00245	0.00972
2046	-0.03824	0.02092	-0.02562	-0.0165	-0.00743	-0.003	-0.01887	0.0058	0.00398	0.00224
2049	-0.0355	0.02195	-0.02342	-0.01017	-0.0124	-0.00672	-0.01056	-0.0023	0.00417	-0.00652
2051	-0.03147	0.02333	-0.02038	-0.00077	-0.01863	-0.01187	0.00038	-0.0112	0.0043	-0.01828
2052	-0.0306	0.02341	-0.0197	0.00139	-0.01923	-0.01264	0.00253	-0.01215	0.0043	-0.02067
2053	-0.02999	0.02375	-0.01921	0.00223	-0.02038	-0.0133	0.00383	-0.01359	0.00407	-0.02105
2054	-0.02952	0.02387	-0.01882	0.00298	-0.02082	-0.01362	0.00471	-0.01413	0.00388	-0.0213
2056	-0.02403	0.0259	-0.01429	0.00984	-0.02703	-0.01721	0.01392	-0.02108	0.00121	-0.0208
2063	-0.00899	0.02903	-0.00103	0.01932	-0.02716	-0.0157	0.02477	-0.0156	-0.00864	-0.00312
2065	-0.00515	0.0298	0.00259	0.01964	-0.02578	-0.01347	0.0256	-0.01238	-0.01028	0.00303
2066	-0.00268	0.03037	0.00473	0.01906	-0.02482	-0.01236	0.02522	-0.01098	-0.01155	0.00623
2067	-0.00069	0.03029	0.0062	0.01911	-0.0225	-0.01164	0.02391	-0.00809	-0.01297	0.00784
2070	0.00982	0.03735	0.02068	0.00565	-0.02724	0.0077	0.02777	-0.00683	-0.00238	0.03503
2074	0.02164	0.0378	0.02953	-0.0059	-0.00805	0.01432	0.00641	0.00731	-0.00635	0.0146
2075	0.02192	0.03785	0.02977	-0.00634	-0.00761	0.01456	0.00583	0.00752	-0.00623	0.01373
2078	0.02473	0.03854	0.03229	-0.0114	-0.00379	0.01739	0.00032	0.00857	-0.00379	0.00503
2079	0.02539	0.03871	0.03292	-0.01289	-0.0028	0.01835	-0.00126	0.00887	-0.00214	0.00171
2081	0.02615	0.03859	0.03319	-0.01441	-0.00118	0.01854	-0.00343	0.00856	-0.00053	-0.00274
2082	0.0275	0.03875	0.03417	-0.01754	0.00124	0.01995	-0.00709	0.00855	0.00312	-0.01097
2085	0.03008	0.03817	0.03482	-0.02271	0.00736	0.01986	-0.01522	0.00716	0.0082	-0.02867
2087	0.03048	0.03748	0.03408	-0.02277	0.00947	0.01754	-0.01733	0.00594	0.00648	-0.03273
2088	-0.04211	0.01964	-0.02849	-0.02665	-9e-05	0.00294	-0.03054	0.01724	0.00139	0.01807
2089	-0.04203	0.01958	-0.02837	-0.02644	1e-05	0.00298	-0.03019	0.01705	0.00131	0.01775
2091	-0.04167	0.01987	-0.02822	-0.02546	-0.00127	0.00203	-0.02925	0.01567	0.00192	0.016
2094	-0.04026	0.02081	-0.02752	-0.02176	-0.00555	-0.00117	-0.02548	0.0107	0.00377	0.00976
2095	-0.03976	0.02123	-0.02734	-0.02046	-0.00736	-0.00249	-0.02427	0.00883	0.0046	0.00751
2097	-0.03813	0.02164	-0.02588	-0.01648	-0.00974	-0.00438	-0.01887	0.00404	0.00451	0.00177
2099	-0.03564	0.02292	-0.02408	-0.0108	-0.01532	-0.00841	-0.01151	-0.00397	0.00498	-0.00637
2102	-0.03077	0.02375	-0.01993	0.00074	-0.02021	-0.01303	0.00217	-0.01306	0.00436	-0.02017
2103	-0.03007	0.02409	-0.01937	0.00186	-0.02144	-0.0138	0.00378	-0.01467	0.00415	-0.02099
2104	-0.02936	0.02484	-0.01885	0.00249	-0.02385	-0.01498	0.00545	-0.0176	0.00384	-0.02121
2106	-0.02523	0.02741	-0.01541	0.00697	-0.03195	-0.01895	0.0139	-0.02767	0.00186	-0.02142
2108	-0.02171	0.02792	-0.01228	0.01101	-0.03249	-0.01931	0.01838	-0.02766	-0.00028	-0.01953
2110	-0.01759	0.02874	-0.00854	0.01399	-0.03268	-0.01882	0.02201	-0.02641	-0.0029	-0.01466
2111	-0.01462	0.02903	-0.00582	0.01588	-0.03144	-0.01775	0.02371	-0.0236	-0.00476	-0.01063
2114	-0.00733	0.03017	0.00083	0.01853	-0.02887	-0.01478	0.02644	-0.0174	-0.00897	0.00021
2118	0.00693	0.03709	0.01816	0.00717	-0.0304	0.00535	0.03032	-0.01079	-0.00194	0.03376
2120	0.0098	0.03832	0.02158	0.00431	-0.02973	0.00967	0.0298	-0.00863	-0.00017	0.03856
2124	0.02131	0.03866	0.03036	-0.00667	-0.01054	0.01685	0.00867	0.00709	-0.00333	0.01822
2125	0.02213	0.03866	0.03085	-0.00769	-0.009	0.01692	0.00681	0.0075	-0.00384	0.01558
2133	0.02959	0.03918	0.03599	-0.02288	0.00451	0.02334	-0.01247	0.00895	0.01106	-0.0236
2136	0.03007	0.0389	0.03588	-0.02358	0.00603	0.02262	-0.01428	0.00847	0.01108	-0.02744
2138	-0.04227	0.02031	-0.02918	-0.02715	-0.00212	0.00169	-0.03215	0.01707	0.00276	0.01854
2139	-0.04223	0.02044	-0.02924	-0.02705	-0.00263	0.00134	-0.03218	0.01674	0.00307	0.01828
2140	-0.04219	0.02056	-0.02929	-0.02696	-0.00308	0.00104	-0.0322	0.01646	0.0033	0.01807
2141	-0.04188	0.02087	-0.02919	-0.02615	-0.00436	0.00012	-0.03141	0.01511	0.00386	0.01654
2142	-0.04149	0.02104	-0.02891	-0.0251	-0.00527	-0.00059	-0.03017	0.01371	0.00418	0.01476
2145	-0.04002	0.02173	-0.02792	-0.02124	-0.00877	-0.00329	-0.02565	0.00865	0.00534	0.00833
2147	-0.03832	0.02237	-0.02653	-0.01716	-0.01197	-0.00569	-0.02017	0.00318	0.00548	0.00225
2149	-0.03547	0.0236	-0.02421	-0.0108	-0.01755	-0.00967	-0.01128	-0.00595	0.00535	-0.00666
2150	-0.03458	0.02412	-0.02356	-0.0089	-0.01971	-0.01115	-0.00868	-0.00896	0.00541	-0.00927
2151	-0.03237	0.02502	-0.02165	-0.00456	-0.0235	-0.01366	-0.00222	-0.01529	0.00478	-0.01432
2152	-0.03189	0.02546	-0.02134	-0.00382	-0.02506	-0.01458	-0.00099	-0.01716	0.00476	-0.01517
2154	-0.02778	0.02691	-0.01777	0.00306	-0.03041	-0.01797	0.00874	-0.02517	0.00318	-0.02001
2156	-0.02511	0.02772	-0.01533	0.00692	-0.03297	-0.01936	0.0144	-0.02902	0.00184	-0.02144
2157	-0.02413	0.02799	-0.01445	0.00784	-0.03347	-0.01954	0.01566	-0.02941	0.00123	-0.02071
2158	-0.02206	0.02858	-0.01253	0.0099	-0.03469	-0.01987	0.0188	-0.03077	7e-05	-0.01956
2159	-0.02057	0.02913	-0.01111	0.01078	-0.03551	-0.01981	0.02059	-0.03141	-0.00078	-0.01784
2160	-0.01878	0.02955	-0.0095	0.01208	-0.03584	-0.01974	0.0223	-0.03127	-0.00194	-0.0159
2162	-0.01213	0.03054	-0.00318	0.01548	-0.03385	-0.01683	0.02633	-0.02586	-0.00549	-0.00597
2165	-0.00616	0.03175	0.00275	0.01632	-0.03187	-0.01268	0.02851	-0.02051	-0.0074	0.0045
2168	0.0069	0.0377	0.01867	0.00609	-0.03186	0.00655	0.03126	-0.01204	-0.00047	0.03525
2169	0.00898	0.03859	0.02119	0.00427	-0.0315	0.00976	0.03124	-0.01031	0.00084	0.03947
2171	0.01033	0.03918	0.02284	0.00273	-0.03106	0.012	0.03075	-0.00909	0.00201	0.0412
2172	0.01129	0.03952	0.02393	0.00157	-0.03039	0.01347	0.02994	-0.00802	0.00277	0.04147
2173	0.01698	0.04011	0.02893	-0.00452	-0.02187	0.01906	0.02036	0.00058	0.00393	0.03325
2174	0.02134	0.03928	0.03109	-0.00764	-0.01192	0.01868	0.00975	0.00681	-0.00111	0.0201
2175	0.02195	0.03904	0.03122	-0.008	-0.01018	0.01817	0.00791	0.00751	-0.00222	0.01739
2176	0.02254	0.03898	0.03151	-0.00875	-0.00892	0.01812	0.00638	0.00778	-0.00254	0.01493
2177	0.02287	0.03917	0.03195	-0.00949	-0.00869	0.01885	0.0059	0.00801	-0.00175	0.01415
2178	0.0237	0.0392	0.0325	-0.01084	-0.00718	0.01932	0.00393	0.00839	-0.00114	0.0109
2179	0.02493	0.03975	0.03398	-0.01379	-0.00596	0.02195	0.00164	0.00919	0.00261	0.00637
2180	0.02537	0.03986	0.0344	-0.01477	-0.00526	0.0226	0.00055	0.00945	0.00374	0.00411
2182	0.02714	0.03999	0.03569	-0.01842	-0.0019	0.02433	-0.00429	0.01023	0.00751	-0.00618
2183	0.02918	0.04039	0.03748	-0.02351	0.00142	0.0276	-0.00968	0.01092	0.01495	-0.01874
2184	0.02955	0.03988	0.03698	-0.02362	0.0032	0.02587	-0.01152	0.01016	0.01352	-0.02233
2186	0.0299	0.03958	0.03675	-0.02403	0.00449	0.02499	-0.01297	0.00965	0.0132	-0.0253
2190	-0.04231	0.02129	-0.02996	-0.02736	-0.00545	-0.00046	-0.0337	0.0159	0.00486	0.01832
2191	-0.04204	0.02138	-0.02974	-0.02663	-0.00597	-0.00087	-0.03272	0.01489	0.00493	0.01703
2194	-0.04075	0.02224	-0.029	-0.02331	-0.0099	-0.00376	-0.02889	0.00982	0.00625	0.0112
2195	-0.04023	0.02262	-0.0287	-0.02202	-0.01158	-0.00497	-0.0273	0.0076	0.0067	0.00892
2196	-0.03946	0.02287	-0.02803	-0.02015	-0.0129	-0.00597	-0.02469	0.00509	0.00666	0.00609
2197	-0.03856	0.02311	-0.02722	-0.01798	-0.01427	-0.00702	-0.02163	0.0023	0.00653	0.0029
2200	-0.03465	0.02463	-0.02385	-0.00944	-0.0213	-0.01195	-0.00917	-0.0101	0.00576	-0.00875
2201	-0.03268	0.02535	-0.02212	-0.00545	-0.02443	-0.0141	-0.00337	-0.0155	0.00518	-0.01343
2204	-0.02814	0.02715	-0.01814	0.00219	-0.03115	-0.0182	0.00812	-0.0259	0.0034	-0.01961
2207	-0.02377	0.02861	-0.01412	0.00775	-0.03535	-0.02016	0.01677	-0.03189	0.00111	-0.02044
2214	-0.00886	0.03165	0.00029	0.01562	-0.03427	-0.01451	0.02866	-0.02493	-0.00609	0.00029
2215	-0.00641	0.03208	0.00269	0.01571	-0.03304	-0.01266	0.02901	-0.02221	-0.00685	0.00456
2220	0.00977	0.03905	0.02225	0.00315	-0.03152	0.01127	0.0311	-0.00988	0.00182	0.0407
2221	0.01018	0.03916	0.0227	0.0028	-0.03122	0.01184	0.03085	-0.00934	0.00203	0.04105
2222	0.01134	0.03955	0.02401	0.00147	-0.03038	0.01361	0.02991	-0.00795	0.00293	0.04147
2224	0.01848	0.04095	0.03102	-0.00736	-0.02117	0.02265	0.01892	0.00238	0.0072	0.03272
2225	0.02091	0.04058	0.03236	-0.00931	-0.01575	0.02285	0.01304	0.00601	0.00499	0.02522
2227	0.02292	0.03968	0.03261	-0.01036	-0.00972	0.02059	0.00666	0.0081	0.00046	0.01535
2229	0.02481	0.04065	0.03509	-0.01496	-0.00821	0.02527	0.00352	0.00972	0.00695	0.00964
2233	0.0289	0.04111	0.03834	-0.02384	-0.00057	0.03022	-0.00781	0.01212	0.01749	-0.01526
2234	0.02902	0.04128	0.03865	-0.02431	-0.00067	0.03101	-0.0079	0.01247	0.0186	-0.01561
2236	0.02962	0.04081	0.03836	-0.02494	0.0016	0.0296	-0.01048	0.01194	0.01774	-0.02096
2243	-0.04149	0.02238	-0.02987	-0.02529	-0.00981	-0.0035	-0.03187	0.01174	0.00675	0.01422
2244	-0.04098	0.02276	-0.02959	-0.02401	-0.01152	-0.00472	-0.03033	0.00955	0.00724	0.01194
2245	-0.04039	0.02306	-0.02915	-0.02256	-0.01298	-0.00578	-0.02836	0.00722	0.00745	0.00948
2252	-0.03089	0.02649	-0.02065	-0.00249	-0.0287	-0.01655	0.00171	-0.02172	0.00468	-0.01659
2254	-0.02847	0.02744	-0.0185	0.00132	-0.03207	-0.01849	0.00756	-0.02685	0.00365	-0.01915
2255	-0.02684	0.02805	-0.01699	0.00375	-0.03415	-0.01958	0.01147	-0.03016	0.00286	-0.02052
2256	-0.02501	0.02864	-0.01529	0.00615	-0.0359	-0.02038	0.01524	-0.03276	0.00192	-0.02098
2257	-0.02375	0.02906	-0.01408	0.00748	-0.03694	-0.02068	0.01752	-0.03415	0.00123	-0.02056
2258	-0.0223	0.02952	-0.01269	0.00887	-0.03794	-0.02087	0.01988	-0.03537	0.00048	-0.01973
2261	-0.01755	0.03071	-0.00805	0.0121	-0.03894	-0.01979	0.02529	-0.03539	-0.00195	-0.01405
2262	-0.01414	0.0314	-0.00465	0.01321	-0.03816	-0.01774	0.02732	-0.03276	-0.00328	-0.00816
2265	-0.00751	0.03324	0.00246	0.01338	-0.03723	-0.01199	0.03089	-0.02789	-0.00409	0.00505
2267	-0.00019	0.03605	0.01106	0.00927	-0.03631	-0.00213	0.03262	-0.0219	-0.0014	0.02191
2269	0.00927	0.0391	0.02188	0.00319	-0.03233	0.01104	0.03166	-0.01089	0.00222	0.04059
2270	0.00988	0.03924	0.02252	0.00275	-0.03184	0.01183	0.0313	-0.01002	0.00243	0.0412
2271	0.01059	0.03952	0.02336	0.00194	-0.03148	0.01297	0.03091	-0.00928	0.00301	0.04186
2273	0.01438	0.0405	0.02737	-0.00272	-0.02747	0.01843	0.02616	-0.00396	0.00594	0.03962
2274	0.01822	0.04119	0.03112	-0.00752	-0.02225	0.02338	0.01992	0.00196	0.00855	0.0341
2275	0.02094	0.04253	0.03484	-0.01274	-0.02039	0.03025	0.01663	0.00625	0.01574	0.03148
2277	0.02251	0.04274	0.03626	-0.01501	-0.01785	0.03209	0.01338	0.00846	0.0172	0.02685
2278	0.02324	0.04286	0.03693	-0.01624	-0.01662	0.03306	0.01171	0.00943	0.01831	0.02398
2282	0.02797	0.04204	0.03905	-0.02327	-0.00454	0.03329	-0.0035	0.01305	0.02029	-0.0066
2283	0.02865	0.04199	0.03944	-0.02452	-0.00292	0.03365	-0.00569	0.01353	0.02132	-0.01137
2285	0.02908	0.04182	0.0395	-0.02514	-0.00161	0.03333	-0.0073	0.01362	0.02132	-0.01475
2286	0.02931	0.04178	0.03958	-0.02554	-0.00101	0.03332	-0.00809	0.01367	0.02155	-0.01653
2290	-0.04253	0.02231	-0.03097	-0.02809	-0.00878	-0.00255	-0.0361	0.01529	0.00715	0.01897
2291	-0.04228	0.02249	-0.03082	-0.02746	-0.00956	-0.00313	-0.0353	0.01419	0.00736	0.01777
2293	-0.04151	0.02282	-0.0302	-0.02544	-0.01131	-0.00445	-0.0325	0.01108	0.00758	0.01417
2296	-0.04007	0.02368	-0.02917	-0.02195	-0.01527	-0.00725	-0.02771	0.00505	0.00815	0.00818
2298	-0.03776	0.02438	-0.02706	-0.01663	-0.01894	-0.00994	-0.01984	-0.0024	0.00754	0.00047
2301	-0.03335	0.02601	-0.02306	-0.00754	-0.02627	-0.01482	-0.0058	-0.01604	0.00596	-0.01107
2302	-0.03109	0.02681	-0.02096	-0.00323	-0.02966	-0.01695	0.00097	-0.02231	0.00496	-0.01577
2303	-0.02992	0.02723	-0.01988	-0.00114	-0.03133	-0.01797	0.00428	-0.02531	0.00443	-0.01782
2305	-0.02642	0.02857	-0.01664	0.00405	-0.03592	-0.02032	0.01276	-0.03256	0.00276	-0.02071
2306	-0.02547	0.0289	-0.01574	0.00524	-0.03692	-0.02072	0.01478	-0.03407	0.00229	-0.0209
2308	-0.0224	0.02985	-0.01275	0.0085	-0.03911	-0.02119	0.02032	-0.03709	0.00067	-0.01982
2310	-0.01959	0.0307	-0.00996	0.01043	-0.04032	-0.02072	0.02405	-0.03811	-0.00065	-0.01668
2315	-0.00887	0.03353	0.00132	0.01257	-0.03953	-0.01295	0.0315	-0.0318	-0.00305	0.00312
2321	0.01109	0.03985	0.0241	0.00102	-0.03151	0.0142	0.03072	-0.00892	0.00409	0.04238
2322	0.01157	0.04001	0.02463	0.00034	-0.03105	0.01498	0.03013	-0.00829	0.00461	0.04206
2325	0.02116	0.04276	0.0353	-0.01333	-0.02056	0.03127	0.01664	0.00664	0.01695	0.03186
2326	0.02185	0.0429	0.03598	-0.01442	-0.01956	0.03225	0.0153	0.0076	0.01784	0.02998
2327	0.02246	0.04298	0.03653	-0.01529	-0.01855	0.03297	0.01401	0.0085	0.01843	0.02809
2328	0.02329	0.04311	0.0373	-0.01675	-0.01713	0.03411	0.01206	0.00962	0.01982	0.02459
2329	0.02465	0.04319	0.03838	-0.01905	-0.01439	0.03547	0.00837	0.01133	0.02164	0.01745
2331	0.02685	0.04279	0.03936	-0.02232	-0.00865	0.03554	0.00113	0.01313	0.02253	0.00268
2338	-0.04296	0.02293	-0.03192	-0.02938	-0.01059	-0.00362	-0.03892	0.01601	0.00881	0.02087
2341	-0.04238	0.02299	-0.0313	-0.0278	-0.01123	-0.00418	-0.03643	0.0138	0.0085	0.01805
2342	-0.04195	0.02294	-0.03078	-0.02662	-0.0114	-0.00439	-0.03448	0.01233	0.00809	0.01603
2343	-0.04164	0.02318	-0.0306	-0.02584	-0.01246	-0.00515	-0.03348	0.0109	0.00835	0.0146
2344	-0.04118	0.02347	-0.03028	-0.02471	-0.01383	-0.00612	-0.03194	0.00886	0.00859	0.01255
2345	-0.04048	0.02373	-0.02967	-0.02302	-0.01516	-0.00709	-0.02941	0.00621	0.0085	0.00978
2346	-0.04016	0.02382	-0.02936	-0.02225	-0.0157	-0.00749	-0.02822	0.00503	0.0084	0.00855
2347	-0.03982	0.024	-0.02909	-0.02141	-0.01656	-0.00811	-0.02701	0.0036	0.00848	0.0071
2348	-0.0383	0.02453	-0.02772	-0.01802	-0.01917	-0.00994	-0.02189	-0.00146	0.00805	0.00226
2351	-0.03344	0.02636	-0.02328	-0.00809	-0.02732	-0.01529	-0.00635	-0.01669	0.00624	-0.01029
2355	-0.02653	0.02876	-0.01675	0.00357	-0.03648	-0.02043	0.01255	-0.03315	0.00289	-0.02024
2357	-0.02424	0.02959	-0.01453	0.00634	-0.0389	-0.02127	0.01747	-0.03685	0.00175	-0.02054
2359	-0.02103	0.03063	-0.01132	0.00919	-0.04102	-0.02127	0.02288	-0.03956	0.00023	-0.01833
2360	-0.01989	0.0311	-0.01013	0.00972	-0.04184	-0.02097	0.0245	-0.04039	-0.00011	-0.01678
2361	-0.01886	0.0314	-0.00909	0.01051	-0.04232	-0.02081	0.02602	-0.04088	-6e-04	-0.01573
2365	-0.00971	0.03356	0.00056	0.01211	-0.04042	-0.01348	0.03146	-0.03347	-0.0025	0.00177
2369	0.00531	0.03873	0.01809	0.00352	-0.03604	0.00754	0.03274	-0.01768	0.00408	0.03296
2375	0.02107	0.04291	0.03541	-0.0136	-0.02107	0.03176	0.017	0.00639	0.01787	0.03221
2377	0.02276	0.04316	0.03699	-0.01604	-0.01834	0.03393	0.01355	0.00902	0.01969	0.02727
2378	0.02342	0.04331	0.03766	-0.01732	-0.01732	0.03504	0.01202	0.00992	0.02117	0.02436
2380	0.02553	0.04328	0.03912	-0.0207	-0.01264	0.03654	0.0059	0.01244	0.02331	0.0123
2382	0.02783	0.04313	0.04053	-0.02452	-0.00716	0.03775	-0.00132	0.01483	0.02567	-0.0027
2383	0.02816	0.04307	0.04067	-0.02504	-0.00628	0.03776	-0.00245	0.01508	0.02585	-0.00511
2386	0.02894	0.043	0.04113	-0.02639	-0.00433	0.03815	-0.00505	0.01588	0.02679	-0.01077
2387	0.02917	0.04313	0.04148	-0.02699	-0.00405	0.0389	-0.00561	0.01644	0.02783	-0.01216
2388	-0.04304	0.02314	-0.03217	-0.02964	-0.01126	-0.00403	-0.03961	0.01602	0.00934	0.02122
2391	-0.0424	0.02321	-0.03149	-0.02788	-0.01202	-0.00469	-0.03682	0.0135	0.009	0.01804
2393	-0.04168	0.02336	-0.03076	-0.026	-0.01305	-0.00551	-0.03388	0.01073	0.00871	0.01474
2394	-0.0413	0.02357	-0.03048	-0.02507	-0.01409	-0.00625	-0.03254	0.00903	0.00882	0.01305
2396	-0.04019	0.02406	-0.02954	-0.02241	-0.01648	-0.00796	-0.02857	0.00464	0.00878	0.00865
2397	-0.03981	0.02427	-0.02925	-0.02149	-0.01749	-0.00867	-0.02725	0.00301	0.00886	0.00707
2398	-0.03853	0.02475	-0.0281	-0.01868	-0.01981	-0.01026	-0.02292	-0.00139	0.0085	0.00304
2399	-0.0373	0.02519	-0.02695	-0.0161	-0.02182	-0.01161	-0.01886	-0.00534	0.008	-0.00034
2403	-0.02943	0.02777	-0.01953	-0.00053	-0.03327	-0.01898	0.0057	-0.02783	0.00439	-0.01851
2404	-0.02831	0.02821	-0.01846	0.00099	-0.03473	-0.01962	0.0084	-0.03017	0.00383	-0.01912
2406	-0.02401	0.02974	-0.01431	0.00655	-0.03935	-0.02143	0.01803	-0.03751	0.00166	-0.02054
2407	-0.02245	0.0303	-0.01274	0.00809	-0.04073	-0.02162	0.02103	-0.03946	0.00092	-0.01985
2409	-0.01971	0.03119	-0.00994	0.00982	-0.04204	-0.02097	0.0248	-0.04063	-0.00019	-0.01657
2410	-0.01866	0.0315	-0.00888	0.0106	-0.04253	-0.02078	0.02634	-0.04112	-0.00067	-0.01546
