Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
1974	-0.02633	0.03003	0.03027	-0.00685	0.00428	0.00381	-0.00381	-0.00185	0.00165	0.01825
1975	-0.02671	0.03087	0.03175	-0.0083	0.0059	0.00461	-0.00528	-0.00275	0.0014	0.01697
1976	-0.02817	0.03026	0.03265	-0.01089	0.00357	0.007	-0.00418	-0.00153	0.00321	0.01572
1978	-0.02785	0.03277	0.03551	-0.01247	0.0097	0.00714	-0.00901	-0.00517	0.00089	0.01193
1980	-0.0264	0.03456	0.03595	-0.0117	0.01519	0.00503	-0.01212	-0.00676	-0.0021	0.00807
1982	-0.02549	0.03594	0.03653	-0.01172	0.01952	0.0038	-0.01463	-0.00795	-0.00446	0.00357
1987	-0.02581	0.03936	0.04137	-0.01705	0.02959	0.00588	-0.02296	-0.01418	-0.00921	-0.01428
1988	-0.03554	-0.03473	-0.03819	-0.03317	0.02625	-0.039	-0.02665	-0.02246	0.02585	0.0184
1989	-0.03492	-0.034	-0.03669	-0.03065	0.02426	-0.03515	-0.02408	-0.0194	0.02085	0.01521
1992	-0.03277	-0.03238	-0.03249	-0.02325	0.02049	-0.02379	-0.01796	-0.01163	0.00706	0.00942
1993	-0.03236	-0.03173	-0.03135	-0.02144	0.01876	-0.02113	-0.01602	-0.00953	0.0037	0.00707
1996	-0.03187	-0.02977	-0.02887	-0.01798	0.01342	-0.01649	-0.01134	-0.00534	-0.00227	0.00073
1998	-0.03133	-0.02732	-0.026	-0.01408	0.00719	-0.0118	-0.00634	-0.00163	-0.00761	-0.0055
2000	-0.03165	-0.0255	-0.02462	-0.01297	0.00222	-0.01091	-0.0031	0.00013	-0.00876	-0.00988
2001	-0.0313	-0.02225	-0.02122	-0.00917	-0.00509	-0.00675	0.00239	0.00318	-0.01219	-0.01396
2003	-0.03119	-0.01923	-0.01825	-0.0065	-0.01145	-0.00391	0.00706	0.00559	-0.01358	-0.01619
2004	-0.03118	-0.01813	-0.01716	-0.00573	-0.01359	-0.00305	0.00864	0.00644	-0.01365	-0.01659
2005	-0.03105	-0.01657	-0.01561	-0.00439	-0.01644	-0.00174	0.01069	0.00728	-0.01378	-0.01681
2007	-0.0314	-0.01077	-0.01029	-0.00264	-0.02546	0.00018	0.0171	0.01032	-0.00945	-0.01383
2008	-0.03117	-0.00947	-0.00896	-0.00162	-0.02686	0.00115	0.0181	0.01046	-0.00917	-0.01258
2009	-0.03127	-0.00776	-0.00723	-0.00137	-0.0289	0.00196	0.01973	0.0117	-0.00788	-0.01112
2010	-0.03133	-0.0065	-0.00611	-0.00132	-0.02995	0.00206	0.02048	0.01206	-0.00668	-0.00969
2011	-0.03131	-0.00461	-0.00428	-0.00109	-0.03122	0.0026	0.02149	0.01269	-0.00514	-0.00736
2012	-0.03144	-0.00318	-0.00285	-0.00136	-0.03216	0.00293	0.0223	0.01357	-0.00366	-0.00566
2013	-0.03116	-0.00086	-0.00075	-0.00086	-0.03258	0.00315	0.02255	0.01328	-0.00188	-0.00231
2015	-0.03081	0.00349	0.00338	-0.00077	-0.03264	0.00367	0.02268	0.01334	0.00164	0.00378
2016	-0.03036	0.00512	0.00486	-0.00015	-0.03196	0.00385	0.02207	0.01236	0.00245	0.00622
2017	-0.03008	0.00664	0.00636	1e-04	-0.03132	0.00414	0.02152	0.01168	0.00334	0.00845
2018	-0.02961	0.00924	0.00886	3e-05	-0.02944	0.00431	0.02017	0.01088	0.0047	0.01157
2019	-0.03061	0.0151	0.01641	-0.00523	-0.02524	0.00697	0.01779	0.01358	0.00924	0.01685
2020	-0.0308	0.01688	0.01873	-0.00663	-0.02345	0.0078	0.01644	0.01334	0.01012	0.018
2021	-0.03033	0.01812	0.01977	-0.00637	-0.0213	0.00749	0.01483	0.01192	0.00969	0.01874
2022	-0.02786	0.02443	0.02501	-0.00569	-0.00785	0.00512	0.00499	0.00415	0.00538	0.01961
2025	-0.02712	0.03089	0.03227	-0.00917	0.00577	0.00533	-0.00544	-0.00285	0.00165	0.01623
2026	-0.02727	0.03172	0.03349	-0.01021	0.00755	0.0058	-0.00696	-0.00388	0.0012	0.01484
2028	-0.02745	0.03327	0.03567	-0.01217	0.01124	0.00656	-0.00997	-0.00586	1e-05	0.01111
2029	-0.02726	0.03377	0.03605	-0.01239	0.01264	0.00635	-0.01087	-0.00632	-0.00063	0.00981
2031	-0.02678	0.03538	0.03749	-0.01337	0.01722	0.00599	-0.01406	-0.00827	-0.00278	0.00484
2032	-0.02647	0.03632	0.03832	-0.01402	0.02006	0.00583	-0.01607	-0.0096	-0.00417	0.00106
2033	-0.02676	0.03857	0.04166	-0.01774	0.02662	0.00753	-0.02178	-0.01415	-0.00712	-0.01101
2038	-0.03587	-0.03459	-0.03845	-0.03397	0.02549	-0.0404	-0.0266	-0.0229	0.02775	0.01719
2039	-0.03527	-0.03404	-0.03715	-0.0317	0.0241	-0.03687	-0.02454	-0.02031	0.02315	0.015
2042	-0.03371	-0.03247	-0.03367	-0.02573	0.02015	-0.02772	-0.01902	-0.01356	0.01149	0.00914
2043	-0.03334	-0.03172	-0.03246	-0.0239	0.01811	-0.02501	-0.01684	-0.01123	0.00804	0.00644
2045	-0.03285	-0.03041	-0.03057	-0.02114	0.01464	-0.02109	-0.01345	-0.00792	0.003	0.00241
2047	-0.03252	-0.02816	-0.02792	-0.01784	0.00851	-0.01667	-0.00824	-0.00344	-0.0025	-0.00421
2048	-0.03233	-0.02701	-0.02666	-0.01617	0.00559	-0.01475	-0.006	-0.0019	-0.00468	-0.00703
2050	-0.03237	-0.02506	-0.02475	-0.01451	0.00068	-0.01274	-0.00231	0.00069	-0.00638	-0.01083
2055	-0.03168	-0.01645	-0.01585	-0.00593	-0.01713	-0.00315	0.01114	0.00806	-0.01207	-0.01719
2057	-0.03225	-0.01089	-0.01067	-0.00498	-0.02588	-0.00137	0.01761	0.01203	-0.00742	-0.01442
2058	-0.03219	-0.00938	-0.00909	-0.00434	-0.0276	-0.00034	0.01897	0.01286	-0.00675	-0.01307
2059	-0.03198	-0.00732	-0.00688	-0.00313	-0.02989	0.0013	0.02075	0.01375	-0.0061	-0.01118
2060	-0.03212	-0.00614	-0.00574	-0.00335	-0.03087	0.00154	0.02156	0.01455	-0.00486	-0.00989
2061	-0.03216	-0.00434	-0.00389	-0.00322	-0.03225	0.00228	0.02269	0.01546	-0.00338	-0.00777
2062	-0.03206	-0.00276	-0.00238	-0.00292	-0.03301	0.00269	0.02327	0.01568	-0.00219	-0.00566
2064	-0.03194	0.001	0.00141	-0.00302	-0.03377	0.00363	0.02396	0.01638	0.00104	-0.00046
2068	-0.032	0.01332	0.01544	-0.00734	-0.02889	0.00808	0.0208	0.01762	0.01082	0.01522
2069	-0.03299	0.01611	0.01959	-0.01096	-0.02784	0.01041	0.02027	0.01995	0.01426	0.0177
2071	-0.03217	0.01786	0.02106	-0.01019	-0.02437	0.00994	0.01742	0.01681	0.01312	0.01859
2072	-0.03208	0.01847	0.02174	-0.01035	-0.02339	0.01003	0.01662	0.01611	0.01298	0.01883
2073	-0.0308	0.02187	0.02481	-0.01003	-0.01562	0.00911	0.01045	0.0103	0.01006	0.01835
2076	-0.02784	0.0318	0.03425	-0.01156	0.00742	0.00687	-0.0072	-0.00391	0.00166	0.01354
2077	-0.02902	0.03234	0.03635	-0.01463	0.00794	0.00923	-0.0084	-0.00461	0.00242	0.0106
2080	-0.0282	0.03461	0.03836	-0.01523	0.01429	0.00853	-0.01315	-0.0084	-0.00066	0.00584
2083	-0.02804	0.03868	0.0436	-0.02034	0.02619	0.01032	-0.02309	-0.01631	-0.00608	-0.01298
2084	-0.028	0.03911	0.04415	-0.02083	0.0275	0.01049	-0.0242	-0.01727	-0.00674	-0.01504
2086	-0.02827	0.0395	0.04508	-0.02187	0.02853	0.01129	-0.02548	-0.01864	-0.00707	-0.01729
2090	-0.03545	-0.03369	-0.037	-0.03182	0.02284	-0.03718	-0.0238	-0.01989	0.02353	0.01324
2092	-0.0346	-0.03285	-0.03511	-0.02854	0.02076	-0.03214	-0.02083	-0.01622	0.01704	0.01011
2093	-0.03414	-0.03197	-0.03363	-0.02627	0.01835	-0.02869	-0.01815	-0.01325	0.01245	0.00693
2096	-0.03384	-0.02934	-0.03047	-0.02251	0.01087	-0.02322	-0.0115	-0.00698	0.00516	-0.00158
2098	-0.03343	-0.02693	-0.02758	-0.01891	0.00453	-0.01839	-0.00604	-0.00232	-6e-04	-0.00796
2100	-0.03343	-0.02463	-0.02519	-0.01682	-0.00115	-0.01557	-0.00151	0.00119	-0.0031	-0.01212
2101	-0.0334	-0.02401	-0.02452	-0.01623	-0.00257	-0.01478	-0.00036	0.00204	-0.00369	-0.01292
2105	-0.03309	-0.01461	-0.01488	-0.00903	-0.02073	-0.00595	0.01355	0.01038	-0.00607	-0.0164
2107	-0.03273	-0.01058	-0.01041	-0.00616	-0.02655	-0.00177	0.01831	0.01345	-0.00621	-0.01444
2109	-0.03273	-0.00706	-0.00673	-0.00508	-0.03064	0.00042	0.02157	0.01571	-0.00423	-0.01138
2112	-0.03264	-0.0027	-0.00221	-0.00445	-0.03357	0.00248	0.02399	0.01755	-0.00103	-0.00608
2113	-0.03257	-0.00063	-4e-05	-0.00437	-0.0342	0.00329	0.02453	0.01805	0.00062	-0.00325
2115	-0.03232	0.00224	0.00287	-0.00419	-0.03424	0.00408	0.02459	0.01801	0.00278	0.00085
2116	-0.03199	0.00428	0.00489	-0.00391	-0.03365	0.00452	0.0241	0.01742	0.00406	0.0038
2117	-0.03271	0.01207	0.0145	-0.00846	-0.03075	0.00838	0.02241	0.01992	0.0113	0.01354
2119	-0.03311	0.01619	0.01981	-0.01133	-0.02784	0.0106	0.02028	0.02023	0.01451	0.01757
2121	-0.03277	0.01772	0.02141	-0.01144	-0.02546	0.01076	0.01832	0.01841	0.01428	0.01835
2122	-0.03256	0.01842	0.02211	-0.01144	-0.02417	0.01072	0.01726	0.01742	0.01397	0.01856
2123	-0.03124	0.02169	0.02505	-0.01092	-0.01632	0.00982	0.01085	0.01095	0.0107	0.01762
2126	-0.03041	0.02886	0.03342	-0.0149	-0.00081	0.01073	-0.00182	0.00105	0.00633	0.01221
2127	-0.02855	0.03278	0.0364	-0.01407	0.00941	0.00856	-0.00938	-0.00555	0.0015	0.01012
2128	-0.02835	0.03345	0.03702	-0.01438	0.01126	0.0084	-0.01071	-0.00648	0.00064	0.00853
2129	-0.02894	0.03391	0.03841	-0.01615	0.01213	0.00986	-0.0121	-0.00789	0.00074	0.00597
2130	-0.02862	0.03479	0.03917	-0.01639	0.01458	0.00955	-0.01387	-0.0092	-0.00046	0.00415
2131	-0.02855	0.03604	0.04076	-0.01783	0.01809	0.01003	-0.01678	-0.01147	-0.00193	-0.00071
2132	-0.02905	0.03725	0.04309	-0.02039	0.02127	0.01176	-0.02019	-0.01471	-0.00298	-0.00684
2134	-0.02952	0.03909	0.04629	-0.02376	0.02654	0.01382	-0.02547	-0.01973	-0.00522	-0.01666
2135	-0.0294	0.03942	0.04657	-0.02397	0.02761	0.01374	-0.02624	-0.02029	-0.00583	-0.01823
2137	-0.02965	0.03983	0.04749	-0.02496	0.02873	0.01449	-0.02757	-0.02172	-0.00623	-0.02051
2143	-0.03517	-0.03196	-0.03477	-0.02899	0.01764	-0.03294	-0.01896	-0.01502	0.01758	0.00632
2144	-0.03483	-0.0313	-0.03367	-0.02732	0.01589	-0.03042	-0.01702	-0.0129	0.01433	0.00421
2146	-0.03457	-0.02912	-0.03102	-0.02422	0.00976	-0.02582	-0.01149	-0.00761	0.00827	-0.00261
2148	-0.03419	-0.02672	-0.02802	-0.0207	0.00342	-0.02067	-0.00571	-0.00221	0.00211	-0.00887
2153	-0.03394	-0.01978	-0.02058	-0.01444	-0.01199	-0.01217	0.00673	0.00697	-0.0037	-0.01661
2155	-0.03377	-0.01506	-0.0156	-0.01107	-0.0205	-0.00763	0.01343	0.01125	-0.00435	-0.01702
2161	-0.03336	-0.00387	-0.00333	-0.0064	-0.03355	0.00155	0.0242	0.01919	-4e-04	-0.00815
2163	-0.03331	-6e-04	0.00022	-0.00629	-0.03497	0.00321	0.02546	0.02046	0.00213	-0.00389
2164	-0.03321	0.00093	0.00188	-0.0062	-0.03526	0.00394	0.02572	0.02071	0.00325	-0.00177
2166	-0.03334	0.00883	0.0111	-0.00871	-0.0334	0.0076	0.02455	0.02195	0.01008	0.00896
2167	-0.03347	0.01334	0.01661	-0.0108	-0.03092	0.00984	0.02273	0.02203	0.01364	0.01447
2170	-0.03363	0.01687	0.0211	-0.01296	-0.02777	0.01163	0.02024	0.02124	0.01577	0.01745
2181	-0.02957	0.03689	0.04329	-0.02112	0.01999	0.01271	-0.01962	-0.0144	-0.002	-0.00663
2185	-0.03022	0.03953	0.0479	-0.02583	0.02746	0.01571	-0.02725	-0.0219	-0.00508	-0.02018
2187	-0.03047	0.03986	0.04871	-0.02671	0.02831	0.01644	-0.02838	-0.02319	-0.00535	-0.02201
2188	-0.03697	-0.03429	-0.03945	-0.0367	0.02363	-0.04505	-0.02689	-0.02466	0.03381	0.01439
2189	-0.03675	-0.03406	-0.03894	-0.03581	0.02306	-0.04364	-0.02604	-0.02357	0.03188	0.01356
2192	-0.03601	-0.03296	-0.03686	-0.03248	0.02011	-0.03841	-0.02237	-0.0192	0.0248	0.00949
2193	-0.03543	-0.03192	-0.03503	-0.02963	0.01733	-0.03398	-0.01909	-0.01542	0.01882	0.00602
2198	-0.03487	-0.0265	-0.02845	-0.02231	0.00233	-0.02292	-0.0055	-0.00242	0.00488	-0.00979
2199	-0.03476	-0.026	-0.02779	-0.02155	0.00113	-0.02177	-0.00434	-0.0013	0.00358	-0.01078
2202	-0.03484	-0.02121	-0.02274	-0.01792	-0.00975	-0.0164	0.00452	0.00566	3e-04	-0.01636
2203	-0.03473	-0.01965	-0.02101	-0.01647	-0.01292	-0.01439	0.00714	0.00756	-0.00084	-0.01736
2205	-0.03448	-0.01568	-0.0166	-0.01337	-0.02004	-0.00986	0.01299	0.01174	-0.0021	-0.01771
2206	-0.03434	-0.01314	-0.01373	-0.01184	-0.02374	-0.00718	0.01611	0.01412	-0.00203	-0.01648
2208	-0.03403	-0.00936	-0.00945	-0.00944	-0.0288	-0.00322	0.02034	0.01709	-0.00188	-0.01414
2209	-0.03386	-0.00705	-0.00684	-0.00825	-0.03141	-0.00108	0.02252	0.01863	-0.00129	-0.01212
2210	-0.03392	-0.00514	-0.00471	-0.00815	-0.03295	0.00017	0.02386	0.02	0.00014	-0.01
2211	-0.03396	-0.00321	-0.00249	-0.008	-0.03451	0.00163	0.02525	0.02144	0.00144	-0.00786
2212	-0.03394	-0.00218	-0.00139	-0.00793	-0.03501	0.00215	0.02568	0.02184	0.00224	-0.00652
2213	-0.03391	4e-05	0.00113	-0.00792	-0.03581	0.0035	0.02641	0.02271	0.00391	-0.00361
2216	-0.03401	0.00368	0.00542	-0.0088	-0.03603	0.0056	0.02675	0.02395	0.00702	0.00104
2217	-0.03397	0.0149	0.01894	-0.01272	-0.03025	0.01119	0.02227	0.023	0.01552	0.01569
2218	-0.03402	0.01564	0.01992	-0.01325	-0.02955	0.01162	0.0217	0.02279	0.01597	0.01617
2219	-0.03388	0.01681	0.02127	-0.01356	-0.02802	0.01198	0.02041	0.02173	0.01612	0.01689
2223	-0.03305	0.02153	0.02666	-0.01521	-0.01849	0.01275	0.01225	0.0143	0.01378	0.01492
2226	-0.031	0.02971	0.03522	-0.01724	0.00085	0.0122	-0.00357	9e-05	0.0065	0.00882
2228	-0.03003	0.03393	0.03983	-0.01885	0.01175	0.0122	-0.01273	-0.00845	0.00175	0.00232
2230	-0.03037	0.0363	0.04359	-0.02216	0.01787	0.01422	-0.01873	-0.01412	-4e-04	-0.00589
2231	-0.03029	0.03683	0.04421	-0.02262	0.01943	0.01431	-0.02003	-0.01523	-0.0012	-0.00794
2232	-0.03094	0.03833	0.0472	-0.02605	0.02351	0.01673	-0.02453	-0.01968	-0.00253	-0.01672
2235	-0.03065	0.0395	0.04846	-0.02671	0.02713	0.01668	-0.02753	-0.02246	-0.00457	-0.02087
2237	-0.03083	0.03985	0.04924	-0.0275	0.02808	0.01732	-0.0287	-0.02377	-0.00493	-0.0227
2238	-0.03725	-0.03424	-0.03974	-0.03745	0.02326	-0.0463	-0.02704	-0.02518	0.03547	0.01384
2239	-0.03714	-0.03406	-0.0394	-0.03692	0.02277	-0.04546	-0.02643	-0.02444	0.03428	0.01316
2240	-0.03682	-0.03373	-0.03865	-0.03561	0.02194	-0.04338	-0.0252	-0.02287	0.03146	0.012
2241	-0.03661	-0.03343	-0.03808	-0.03468	0.02116	-0.04191	-0.02421	-0.02167	0.02948	0.01097
2242	-0.03649	-0.03314	-0.03761	-0.034	0.02035	-0.04083	-0.02329	-0.02062	0.02796	0.0099
2246	-0.03556	-0.02862	-0.03149	-0.02637	0.00767	-0.02891	-0.01083	-0.00769	0.01207	-0.00457
2247	-0.03562	-0.02763	-0.03044	-0.02553	0.0049	-0.02756	-0.00848	-0.00553	0.01052	-0.00723
2248	-0.0354	-0.02642	-0.02884	-0.02367	0.00171	-0.0247	-0.00543	-0.00252	0.00706	-0.0103
2249	-0.03535	-0.02524	-0.02748	-0.02242	-0.00128	-0.02278	-0.00281	-0.00014	0.00509	-0.0127
2250	-0.03532	-0.0238	-0.0259	-0.02113	-0.00462	-0.02083	1e-05	0.00221	0.00359	-0.01466
2251	-0.03536	-0.02291	-0.02494	-0.02053	-0.00671	-0.0198	0.00178	0.00376	0.00293	-0.01585
2253	-0.03515	-0.0195	-0.02112	-0.01754	-0.01353	-0.01547	0.00747	0.00804	0.00074	-0.01772
2259	-0.03457	-0.00726	-0.00716	-0.01039	-0.03152	-0.00226	0.02278	0.02021	0.00065	-0.01271
2260	-0.03453	-0.00461	-0.00413	-0.00982	-0.03379	-0.00014	0.02475	0.02201	0.00211	-0.00985
2263	-0.03437	0.00056	0.00193	-0.00922	-0.03636	0.00388	0.02706	0.02442	0.00529	-0.00341
2264	-0.03429	0.00154	0.00304	-0.00913	-0.03643	0.00445	0.02711	0.02447	0.00591	-0.00206
2266	-0.03435	0.00805	0.01084	-0.01104	-0.03483	0.00804	0.026	0.02517	0.01126	0.00665
2268	-0.03426	0.01539	0.01984	-0.0138	-0.02988	0.01185	0.02195	0.02334	0.01615	0.01526
2272	-0.03402	0.01907	0.02439	-0.01566	-0.02419	0.0133	0.01698	0.01928	0.01612	0.01523
2276	-0.03317	0.02955	0.03773	-0.02271	-0.00051	0.01689	-0.00424	-0.00017	0.00907	0.00115
2279	-0.03233	0.0352	0.04464	-0.026	0.01415	0.01819	-0.01737	-0.01313	0.00285	-0.01001
2280	-0.0319	0.0369	0.04651	-0.02661	0.01881	0.01819	-0.02139	-0.01712	0.00059	-0.01327
2281	-0.03188	0.03741	0.04721	-0.0271	0.02028	0.01843	-0.02277	-0.01853	-0.00013	-0.01507
2284	-0.03137	0.03917	0.04902	-0.02789	0.0257	0.01822	-0.02722	-0.02269	-0.00324	-0.02081
2287	-0.03131	0.03993	0.05002	-0.02862	0.02803	0.01849	-0.02934	-0.02477	-0.0045	-0.02397
2288	-0.03743	-0.03428	-0.04	-0.03802	0.02326	-0.04724	-0.02734	-0.0257	0.03673	0.01385
2289	-0.03735	-0.03406	-0.03965	-0.0375	0.02261	-0.04642	-0.02662	-0.02488	0.03557	0.01295
2292	-0.03699	-0.03305	-0.03808	-0.0353	0.01968	-0.0429	-0.02346	-0.02132	0.03062	0.0091
2294	-0.03654	-0.03132	-0.03559	-0.03202	0.01474	-0.03769	-0.01837	-0.0158	0.02344	0.0031
2295	-0.03641	-0.0307	-0.03475	-0.03099	0.01303	-0.0361	-0.0167	-0.0141	0.02136	0.00123
2297	-0.03615	-0.02738	-0.03069	-0.02676	0.00382	-0.02932	-0.00817	-0.00561	0.01286	-0.0082
2299	-0.03585	-0.0247	-0.02732	-0.02328	-0.00309	-0.02373	-0.00165	0.00083	0.00649	-0.01424
2300	-0.03577	-0.02383	-0.0263	-0.02236	-0.00503	-0.02236	5e-05	0.00225	0.00539	-0.01527
2304	-0.03548	-0.01784	-0.01945	-0.01743	-0.01703	-0.01443	0.01036	0.01081	0.0014	-0.01865
2307	-0.03516	-0.0117	-0.01239	-0.01356	-0.02645	-0.00746	0.01844	0.01728	0.00089	-0.01648
2309	-0.03497	-0.00748	-0.00749	-0.01162	-0.03153	-0.00315	0.02284	0.02097	0.00182	-0.01316
2311	-0.03487	-0.00351	-0.0028	-0.01073	-0.0347	0.00045	0.02566	0.02371	0.00375	-0.00884
2312	-0.03482	-0.00192	-0.00091	-0.01044	-0.0357	0.00185	0.02655	0.02459	0.00459	-0.00695
2313	-0.03471	0.00068	0.00221	-0.01014	-0.03677	0.00401	0.02753	0.02564	0.00611	-0.00362
2314	-0.03478	0.00204	0.00383	-0.01049	-0.03699	0.00485	0.02777	0.02626	0.00733	-0.00189
2316	-0.03498	0.00459	0.00703	-0.01159	-0.03689	0.00659	0.0278	0.02725	0.00964	0.00093
2317	-0.0348	0.01014	0.01372	-0.01299	-0.03416	0.00958	0.02556	0.02622	0.01355	0.00831
2318	-0.03443	0.01504	0.01954	-0.01409	-0.03028	0.01187	0.02228	0.02383	0.01617	0.01447
2319	-0.03445	0.01613	0.02096	-0.01478	-0.02899	0.01246	0.02116	0.02311	0.01657	0.01487
2320	-0.03443	0.01704	0.02212	-0.01532	-0.02771	0.01289	0.02004	0.02227	0.0167	0.01494
2323	-0.03425	0.02177	0.02824	-0.0186	-0.01871	0.01492	0.01203	0.01554	0.01537	0.01134
2324	-0.03412	0.02571	0.03349	-0.02167	-0.01014	0.01676	0.00414	0.0083	0.01321	0.00583
2330	-0.03237	0.03664	0.04675	-0.02752	0.01792	0.01912	-0.02105	-0.01685	0.00138	-0.01422
2332	-0.0321	0.03796	0.04829	-0.02825	0.02177	0.01925	-0.02443	-0.02022	-0.00066	-0.01798
2333	-0.03193	0.03851	0.04885	-0.02843	0.02346	0.01917	-0.02583	-0.0216	-0.00162	-0.01952
2334	-0.03193	0.03913	0.04976	-0.02914	0.02528	0.01956	-0.0276	-0.02342	-0.00252	-0.02207
2335	-0.03174	0.03961	0.05017	-0.02922	0.02681	0.01935	-0.02879	-0.02452	-0.00349	-0.02357
2336	-0.03166	0.03989	0.05047	-0.02935	0.02771	0.01933	-0.02955	-0.02526	-0.00401	-0.02453
2337	-0.03162	0.03996	0.05053	-0.02935	0.02795	0.01929	-0.02973	-0.02542	-0.00417	-0.02477
2339	-0.03743	-0.03412	-0.0398	-0.0378	0.02274	-0.04688	-0.02686	-0.02521	0.0362	0.01313
2340	-0.03737	-0.03396	-0.03956	-0.03745	0.02228	-0.04633	-0.02636	-0.02464	0.03542	0.01251
2349	-0.03607	-0.02515	-0.02804	-0.02432	-0.00208	-0.02528	-0.00276	-0.00032	0.00832	-0.01343
2350	-0.03592	-0.02371	-0.02628	-0.02267	-0.00542	-0.02268	0.00029	0.0025	0.00589	-0.01556
2352	-0.03595	-0.0218	-0.02418	-0.02127	-0.00976	-0.02033	0.00398	0.0057	0.00445	-0.01777
2353	-0.03586	-0.01958	-0.02161	-0.01959	-0.01401	-0.01744	0.00767	0.00884	0.00331	-0.0185
2354	-0.03571	-0.01815	-0.01993	-0.01826	-0.01659	-0.01541	0.00992	0.01062	0.00235	-0.01874
2356	-0.03549	-0.01363	-0.0147	-0.01536	-0.02384	-0.01009	0.01619	0.01579	0.00168	-0.01761
2358	-0.03524	-0.00969	-0.0101	-0.01302	-0.02925	-0.00564	0.02087	0.01957	0.00172	-0.01528
2362	-0.0351	-0.00192	-0.00085	-0.01136	-0.03567	0.00161	0.02662	0.0253	0.00541	-0.00714
2363	-0.03501	0.00065	0.00224	-0.01099	-0.03699	0.00384	0.0278	0.02656	0.00683	-0.00396
2364	-0.03502	0.00243	0.0044	-0.01121	-0.03728	0.00515	0.02811	0.02718	0.00817	-0.00168
2366	-0.03519	0.00536	0.0081	-0.01242	-0.03673	0.00714	0.02773	0.02782	0.01058	0.00145
2367	-0.03521	0.00613	0.00904	-0.01268	-0.0366	0.00762	0.02764	0.02798	0.01123	0.00242
2368	-0.03505	0.01126	0.01534	-0.01427	-0.0332	0.01047	0.02473	0.02622	0.01438	0.00825
2370	-0.03461	0.01716	0.02247	-0.016	-0.02724	0.01319	0.01957	0.0221	0.01666	0.01375
2371	-0.03454	0.01788	0.02335	-0.01633	-0.02604	0.01344	0.01852	0.02119	0.01655	0.01366
2372	-0.0347	0.01982	0.02612	-0.01837	-0.02231	0.01468	0.01508	0.01852	0.01622	0.01112
2373	-0.03449	0.02201	0.02885	-0.01943	-0.01835	0.01553	0.01152	0.01522	0.01561	0.01025
2374	-0.03421	0.02523	0.03296	-0.02159	-0.01098	0.01666	0.00487	0.00902	0.01337	0.00575
2376	-0.03364	0.02991	0.03882	-0.02432	0.00027	0.0181	-0.00538	-0.00115	0.00921	-0.00173
2379	-0.03268	0.0355	0.04556	-0.02718	0.01478	0.0192	-0.01839	-0.01425	0.00294	-0.01202
2381	-0.03234	0.03741	0.04784	-0.02824	0.02008	0.01951	-0.0231	-0.01896	0.00038	-0.01667
2384	-0.0321	0.03912	0.04999	-0.02952	0.02516	0.01997	-0.02772	-0.02364	-0.00231	-0.02248
2385	-0.032	0.03952	0.05041	-0.02971	0.0264	0.01993	-0.02876	-0.02465	-0.00304	-0.02383
2389	-0.03752	-0.03411	-0.0399	-0.03805	0.02263	-0.0473	-0.02692	-0.02538	0.03676	0.01298
2390	-0.03748	-0.03396	-0.03969	-0.03776	0.02219	-0.04684	-0.02646	-0.02487	0.0361	0.0124
2392	-0.0374	-0.03313	-0.03863	-0.03653	0.01963	-0.04486	-0.02402	-0.02231	0.03322	0.00909
2395	-0.03692	-0.03089	-0.03553	-0.03262	0.01317	-0.0386	-0.01752	-0.01535	0.02456	0.0013
2400	-0.03611	-0.02358	-0.02629	-0.02306	-0.00602	-0.02309	0.00068	0.0029	0.00638	-0.01628
2401	-0.03604	-0.02232	-0.02483	-0.02188	-0.00878	-0.02124	0.0031	0.00498	0.00504	-0.01759
2402	-0.03608	-0.0218	-0.02428	-0.02163	-0.0099	-0.02073	0.00403	0.0058	0.00495	-0.01797
2405	-0.03579	-0.01394	-0.01516	-0.01635	-0.02364	-0.01103	0.01601	0.01606	0.00261	-0.01807
2408	-0.0354	-0.00811	-0.00827	-0.0131	-0.03104	-0.00438	0.02249	0.02146	0.0029	-0.01401
2413	-0.03517	0.00273	0.00482	-0.0117	-0.03739	0.00534	0.02826	0.02774	0.00876	-0.00145
2414	-0.03523	0.00404	0.00647	-0.01218	-0.03717	0.00626	0.0281	0.028	0.00979	-5e-05
2417	-0.03533	0.0089	0.01258	-0.0141	-0.03495	0.00934	0.02625	0.0276	0.01318	0.00483
2418	-0.03508	0.01397	0.01883	-0.01574	-0.03052	0.01203	0.02239	0.02474	0.01569	0.00989
2421	-0.03485	0.02093	0.02782	-0.01981	-0.01983	0.01553	0.01272	0.01658	0.01578	0.00871
2423	-0.03444	0.02488	0.03275	-0.0219	-0.01189	0.01697	0.00554	0.00975	0.01389	0.00552
2426	-0.03352	0.03171	0.04123	-0.02571	0.00479	0.0189	-0.00962	-0.0054	0.0075	-0.00555
2427	-0.03297	0.03506	0.0453	-0.02745	0.01342	0.01962	-0.01741	-0.01328	0.00381	-0.01164
2428	-0.03285	0.03598	0.04647	-0.02806	0.01596	0.01988	-0.01973	-0.01563	0.00263	-0.01396
2429	-0.03272	0.03662	0.04722	-0.02838	0.0177	0.01997	-0.02127	-0.01719	0.00181	-0.01533
2430	-0.03259	0.03731	0.04803	-0.02874	0.01964	0.02006	-0.023	-0.01896	0.00083	-0.01707
